pos	category	stereotype	lemma	level
n	an	no	g. domesticus	inclusive
n	an	no	ছারপোকা	inclusive
n	ps	yes	mongolia people	inclusive
n	ddp	yes	animalia kingdom	inclusive
n	re	no	slayer band members	inclusive
n	or	no	boiled potatos	inclusive
n	re	no	thefts	inclusive
n	pa	yes	আইনজীবি	inclusive
n	qas	no	balls	inclusive
n	ps	yes	juden	inclusive
n	an	no	domesticated sheep	inclusive
n	an	no	শৃগাল	inclusive
n	an	no	sus scrofa domesticus	inclusive
n	asf	no	neden	conservative
n	asm	no	schlong	inclusive
n	cds	no	পতিতালয়	inclusive
n	re	no	সন্ত্রাসবাদ	conservative
n	an	no	great white shark	inclusive
n	re	no	theives	inclusive
n	cds	no	মূর্খ	inclusive
n	asm	no	garden pea	inclusive
n	asm	no	bird	inclusive
n	ps	yes	interbreeding	inclusive
n	ps	yes	interspecific hybrids	inclusive
n	ddf	yes	handicapped	inclusive
n	om	no	dairy air	inclusive
n	cds	no	hybrid	inclusive
n	ddp	yes	প্রাণী	inclusive
n	ps	yes	history of jews	inclusive
n	cds	no	tribe	inclusive
n	an	no	shedogs	inclusive
n	or	no	solanum tuberosum tuberosum	inclusive
n	re	no	crime	inclusive
n	cds	no	hybrid animal	inclusive
n	an	no	jackel	inclusive
n	an	no	হাঙ্গর	inclusive
n	cds	no	তস্কর	inclusive
n	an	no	kingdom animal	inclusive
n	an	no	domistic pig	inclusive
n	re	no	theivery	inclusive
n	om	no	derierre	inclusive
n	an	no	🐕	inclusive
n	cds	no	natural hybrid	inclusive
n	ps	yes	ta-ta mongols	inclusive
n	ddp	yes	nonhuman	inclusive
n	re	no	theft	inclusive
n	an	no	pig	inclusive
n	an	no	female cattle	inclusive
n	an	no	a frog	inclusive
n	cds	no	মিথ্যা	inclusive
n	ps	yes	hybridisation	inclusive
n	om	no	buttcheek	inclusive
n	cds	no	religious fundamentalist	inclusive
n	ps	yes	সংকর জীব	inclusive
n	om	no	keister	inclusive
n	an	no	domesticated cattle	inclusive
n	cds	no	alternative thrash metal	inclusive
n	cds	no	বোকা	conservative
n	cds	no	thiefing	inclusive
n	an	no	metazoic	inclusive
n	an	no	dusk biter	inclusive
n	pr	no	female cattle	inclusive
n	asm	no	শুক্রাশয়	inclusive
n	ps	yes	jewish history	inclusive
n	re	no	চুরি	inclusive
n	an	no	crocodile	inclusive
n	cds	no	fundamentism	inclusive
n	asf	no	vayjayjay	conservative
n	an	no	microorganismical	inclusive
n	an	no	🐊	inclusive
n	an	no	dicondylia	inclusive
n	om	no	gluteal region	inclusive
n	an	no	she-dog	inclusive
n	an	no	psittaciform	inclusive
n	an	no	পাতিশিয়াল	inclusive
n	an	no	শুকর	inclusive
n	an	no	chienna	inclusive
n	om	no	same sex	inclusive
n	re	no	thieving	inclusive
n	re	no	জলদস্যুতা	inclusive
n	pr	no	cattle	inclusive
n	an	no	she-dogs	inclusive
n	an	no	bdellatomy	inclusive
n	cds	no	snaparazzi	inclusive
n	an	no	batrachian	inclusive
n	re	no	rape	conservative
n	om	no	buttock	inclusive
n	or	no	תפוח אדמה	inclusive
n	or	no	solanum tuberosum	inclusive
n	ddf	yes	disabled people	inclusive
n	an	no	micro-organismically	inclusive
n	an	no	white pointer shark	inclusive
n	an	no	গাই	inclusive
n	or	no	german butterball	inclusive
n	cds	no	hybridism	inclusive
n	asm	no	🐦	inclusive
n	an	no	mosquito	inclusive
n	an	no	রাজ হাস	inclusive
n	an	no	ক্যাপরা	inclusive
n	an	no	🐶	inclusive
n	an	no	snail	inclusive
n	svp	no	কাম	inclusive
n	or	no	kerris pink	inclusive
n	om	no	pederasty	inclusive
n	an	no	খরগোস	inclusive
n	an	no	microörganisms	inclusive
n	re	no	anal rape	conservative
n	om	no	same-sex sexuality	inclusive
n	an	no	খরগোশ	inclusive
n	an	no	bunny rabbit	inclusive
n	an	no	শিয়াল	inclusive
n	an	no	তেলাপোকা	inclusive
n	ddp	yes	animal evolution	inclusive
n	an	no	she-goats	inclusive
n	ps	yes	ivri	inclusive
n	cds	no	ফ্রিম্যাসনরি	inclusive
n	an	no	she goat	inclusive
n	an	no	microbiality	inclusive
n	or	no	cucumis sativus	inclusive
n	an	no	chiena	inclusive
n	or	no	dosakai	inclusive
n	asm	no	penis	inclusive
n	cds	no	grunge bands	inclusive
n	cds	no	tribeswomen	inclusive
n	om	no	সমকামিতা	inclusive
n	an	no	মেষ	inclusive
n	an	no	soil microbes	inclusive
n	qas	no	বীচি	inclusive
n	ps	yes	interspecies reproduction	inclusive
n	an	no	গরূ	inclusive
n	asm	no	testicular	inclusive
n	or	no	aloo	inclusive
n	svp	no	laziest	inclusive
n	cds	no	domestic and wild animal crosses	inclusive
n	pa	yes	funeral director	inclusive
n	ps	yes	domestic and wild animal crosses	inclusive
n	pa	yes	undertaker	inclusive
n	cds	no	অপরাধ	inclusive
n	ddp	yes	animalia 101	inclusive
n	ddf	yes	mobility disabilities	inclusive
n	cds	no	inter-breeding	inclusive
n	asm	no	testicle size	inclusive
n	an	no	white pointer	inclusive
n	qas	no	baroness	inclusive
n	om	no	শ্রোণি	inclusive
n	an	no	ovine	inclusive
n	or	no	potato	inclusive
n	om	no	hindquarters	inclusive
n	an	no	beedeas	inclusive
n	om	no	homosexuality	inclusive
n	ddp	yes	kingdom animal	inclusive
n	om	no	male homosexuals	inclusive
n	an	no	cow	inclusive
n	ps	yes	jewes	inclusive
n	om	no	gay sex	inclusive
n	ps	yes	hebrew religion	inclusive
n	qas	no	testis	inclusive
n	an	no	single-celled organisms	inclusive
n	asm	no	টেসটিস	inclusive
n	asf	no	vaginal sphincter	conservative
n	an	no	cattle	inclusive
n	an	no	cockroaches	inclusive
n	an	no	insecto	inclusive
n	an	no	shedog	inclusive
n	ps	yes	hybridism	inclusive
n	an	no	shark senses and behaviors	inclusive
n	om	no	love between men	inclusive
n	cds	no	biological hybrid	inclusive
n	ps	yes	blackest	inclusive
n	asm	no	testicles	inclusive
n	ddp	yes	বোকা	inclusive
n	asm	no	নুনু	inclusive
n	an	no	she ass	inclusive
n	ps	yes	moshe la khaim eche laerry la jewess	inclusive
n	an	no	helobdella	inclusive
n	an	no	white sharks	inclusive
n	pa	yes	funeral directors	inclusive
n	asm	no	petit pois	inclusive
n	cds	no	stalkerazzi	inclusive
n	an	no	মূর্খ	conservative
n	qas	no	low hangers	inclusive
n	re	no	অপরাধী	inclusive
n	ps	yes	hybrid animals	inclusive
n	om	no	bundaist	inclusive
n	qas	no	testical	inclusive
n	an	no	micro-organisms	inclusive
n	an	no	goats	inclusive
n	asm	no	avafauna	inclusive
n	an	no	hoggets	inclusive
n	re	no	forced sex	conservative
n	cds	no	grunge rock	inclusive
n	asm	no	privy member	inclusive
n	an	no	ব্যাঙ	inclusive
a	ddp	yes	মূর্খ	conservative
n	an	no	metazoa	inclusive
n	cds	no	অপরাধী	inclusive
n	an	no	mozzi	inclusive
n	om	no	pederasts	inclusive
n	ps	yes	mongolian peoples	inclusive
n	qas	no	orchitic	inclusive
n	an	no	leeches	inclusive
n	om	no	homosexuals	inclusive
n	re	no	forcible rape	conservative
n	ps	yes	jewism	inclusive
n	an	no	sus scrofa domestica	inclusive
n	an	no	rabbitology	inclusive
n	an	no	simple life organisms	inclusive
n	pr	no	catties	inclusive
n	an	no	microbial life	inclusive
n	an	no	singlecellers	inclusive
n	an	no	microbialities	inclusive
n	an	no	hyeena	inclusive
n	re	no	rapere	conservative
n	or	no	kyūri	inclusive
n	an	no	insect life cycle	inclusive
n	an	no	feral rabbits	inclusive
n	an	no	pet pig	inclusive
n	an	no	asiatic jackal	inclusive
n	ddf	yes	invalidity	inclusive
n	cds	no	crazy base	inclusive
n	asm	no	penises	inclusive
n	pr	no	cattle slaughter	inclusive
n	an	no	hooter	inclusive
n	svp	no	lust	inclusive
n	re	no	rape of males	conservative
n	om	no	tooshie	inclusive
n	asf	no	vaginal diseases	conservative
n	or	no	cucumbers	inclusive
n	cds	no	grunge music	inclusive
n	asm	no	বেক্কল	inclusive
n	re	no	sexual victimization of native american women	conservative
n	an	no	canis familiaris	inclusive
n	an	no	marine snail	inclusive
n	an	no	হায়েনা	inclusive
n	svp	no	indolencies	inclusive
n	an	no	capra aegagrus hircus	inclusive
n	an	no	murgh	inclusive
n	cds	no	interspecies breeding	inclusive
n	or	no	potater	inclusive
n	or	no	capitata group	inclusive
n	om	no	pederastic	inclusive
n	an	no	microoerganism	inclusive
n	an	no	she goats	inclusive
n	om	no	dairy aire	inclusive
n	ps	yes	zulu-kaffirs	inclusive
n	an	no	owl digestion	inclusive
n	an	no	sea snail	inclusive
n	svp	no	workplace aversion	inclusive
n	or	no	new potato	inclusive
n	re	no	coersive sex	conservative
n	cds	no	religious fundamentalism	inclusive
n	svp	no	indolently	inclusive
n	svp	no	misoponia	inclusive
n	an	no	microörganism	inclusive
n	an	no	animal (metazoan) evolution	inclusive
n	ps	yes	natural hybrid	inclusive
n	ps	yes	yehudim	inclusive
n	an	no	canis familiaris domesticus	inclusive
n	cds	no	tribal communities	inclusive
a	ps	yes	কাল	inclusive
n	asm	no	pisum sativus	inclusive
n	om	no	gay and lesbian	inclusive
n	or	no	pomme terre	inclusive
n	qas	no	testicular	inclusive
n	an	no	donkey	inclusive
n	an	no	issues with poultry farming	inclusive
n	an	no	micro organismical	inclusive
n	an	no	metazoan evolution	inclusive
n	an	no	animal life	inclusive
n	an	no	cob	inclusive
n	ps	yes	beliefs of jews	inclusive
n	ddp	yes	non-human animal	inclusive
n	or	no	history of potatoes	inclusive
n	om	no	pederast	inclusive
a	asm	no	বাদামি	inclusive
n	an	no	the great white shark	inclusive
n	qas	no	testicular hormones	inclusive
n	cds	no	interspecies reproduction	inclusive
n	qas	no	স্কোট্রাম	inclusive
n	or	no	cabbage	inclusive
n	or	no	new potatoes	inclusive
n	an	no	water animal	inclusive
n	ddp	yes	animal types	inclusive
n	svp	no	work aversion	inclusive
n	an	no	single-cell organism	inclusive
n	an	no	dog	inclusive
n	an	no	insects	inclusive
n	ps	yes	theory of hybridism	inclusive
n	cds	no	animal hybrid	inclusive
n	ps	yes	hybrid species	inclusive
n	ps	yes	hybrid plant	inclusive
n	ps	yes	intergeneric hybrid	inclusive
n	an	no	sheeps	inclusive
n	an	no	male dog	inclusive
n	svp	no	অলস	inclusive
n	or	no	תפו"א	inclusive
n	asm	no	মটরশুঁটি	inclusive
n	an	no	leech infestation	inclusive
n	an	no	rabbitkind	inclusive
n	ps	yes	blackly	inclusive
n	an	no	cockaroach	inclusive
n	re	no	অপরাধ	inclusive
n	an	no	domestic goats	inclusive
n	an	no	insect viruses	inclusive
n	an	no	nipper	inclusive
n	an	no	nanny goat	inclusive
n	ddf	yes	disabilites	inclusive
n	asm	no	nestlings	inclusive
n	om	no	homosexulity	inclusive
n	ddp	yes	মূর্খ	inclusive
n	cds	no	atheistic fundamentalism	inclusive
n	or	no	poetatoe	inclusive
n	cds	no	tribal societies	inclusive
n	ddp	yes	বেক্কল	conservative
n	an	no	carcharodon carcharias	inclusive
n	an	no	crocodylid	inclusive
n	an	no	ckokroch	inclusive
n	or	no	תפוח-אדמה	inclusive
n	an	no	leech	inclusive
n	ps	yes	religous jews	inclusive
n	qas	no	মিথ্যা	conservative
n	om	no	man boy love	inclusive
n	an	no	sow	inclusive
n	cds	no	petty thief	inclusive
n	cds	no	theft	inclusive
n	an	no	animalia kingdom	inclusive
n	an	no	chook	inclusive
n	an	no	microorganisms	inclusive
n	an	no	vegas roach trap	inclusive
n	an	no	রাজহাঁস	inclusive
n	an	no	vulpini	inclusive
n	cds	no	fundamentalism	inclusive
n	an	no	animal	inclusive
n	an	no	miniature donkey	inclusive
n	an	no	what does a fox eat	inclusive
n	or	no	poetato	inclusive
n	cds	no	filching	inclusive
n	ps	yes	mongolian people	inclusive
n	an	no	cygnini	inclusive
n	ps	yes	blackishly	inclusive
n	an	no	crocodylidae	inclusive
n	om	no	uphill gardener	inclusive
n	om	no	পাছা	inclusive
n	asf	no	va-jay-jay	conservative
n	an	no	犬	inclusive
n	an	no	donkeys	inclusive
n	an	no	focks	inclusive
n	om	no	fourth point of contact	inclusive
n	ddp	yes	metazoic	inclusive
n	ps	yes	jewish community	inclusive
n	an	no	শামুক	inclusive
n	asm	no	testical cyst	inclusive
n	an	no	owls	inclusive
n	cds	no	hybridisation in birds	inclusive
n	qas	no	baronial	inclusive
n	asm	no	testicular diseases	inclusive
n	ddp	yes	animal body	inclusive
n	an	no	doghood	inclusive
n	an	no	froglet	inclusive
n	om	no	tuches	inclusive
n	an	no	cocaroah	inclusive
n	ps	yes	hybrid	inclusive
n	an	no	bed bugs	inclusive
n	ps	yes	jewish communities	inclusive
n	asm	no	মূর্খ	conservative
n	om	no	gay sexuality	inclusive
n	ps	yes	jewish tradition	inclusive
n	asm	no	penile	inclusive
n	ps	yes	jewish faith	inclusive
n	pr	no	domesticated cattle	inclusive
n	qas	no	টেসটিস	inclusive
n	ps	yes	mongol	inclusive
a	dmc	yes	নোংরা	inclusive
n	asf	no	vaginal cuff	conservative
n	pr	no	cattle herding	inclusive
n	an	no	মুরগী	inclusive
n	ddp	yes	animal	inclusive
n	an	no	gilt	inclusive
n	or	no	alu	inclusive
n	ddf	yes	handicapable	inclusive
n	an	no	ikwal samra	inclusive
n	an	no	macchar	inclusive
n	an	no	ckockroach	inclusive
n	an	no	rabits	inclusive
n	qas	no	baronesse	inclusive
n	om	no	paederasty	inclusive
n	cds	no	gribbly	inclusive
n	an	no	শূকর	inclusive
n	an	no	bunny wabbit	inclusive
n	asm	no	penus	inclusive
n	asm	no	pea-sized	inclusive
n	ps	yes	animal hybrid	inclusive
n	pa	yes	অন্তেষ্টিক্রিয়া পরিচালক	inclusive
n	asm	no	aves	inclusive
n	an	no	salientia	inclusive
n	an	no	ছাগল	inclusive
n	ps	yes	juddaism	inclusive
n	an	no	🐏	inclusive
n	dmc	yes	নৈতিকতা	inclusive
n	an	no	bed bug	inclusive
n	an	no	tori no mushimono	inclusive
n	cds	no	interfertile	inclusive
n	ddp	yes	kingdomanimalia	inclusive
n	re	no	serial rape	conservative
n	an	no	শেয়াল	inclusive
n	om	no	butt cheeks	inclusive
n	om	no	homosexality	inclusive
n	an	no	rabbits	inclusive
n	an	no	chicken	inclusive
n	ddf	yes	disibility	inclusive
n	an	no	single celler	inclusive
n	qas	no	baronage	inclusive
n	or	no	kyuri	inclusive
n	an	no	she-goat	inclusive
n	or	no	potatoe	inclusive
n	an	no	shark taxonomy	inclusive
n	asm	no	vatana	inclusive
n	om	no	butt cheek	inclusive
n	om	no	poof	inclusive
n	ps	yes	jew	inclusive
n	asf	no	vagina	conservative
n	ps	yes	intra-specific hybrid	inclusive
n	qas	no	barons	inclusive
n	or	no	potato skin	inclusive
n	asm	no	পাখী	inclusive
n	cds	no	tribes women	inclusive
n	om	no	derrière	inclusive
n	asm	no	পুরুষাঙ্গ	inclusive
n	an	no	anurans	inclusive
n	an	no	golden jackal	inclusive
n	re	no	stealers	inclusive
n	re	no	pirate	inclusive
n	an	no	equus asinus	inclusive
n	an	no	pet chicken	inclusive
n	cds	no	papparazzi	inclusive
n	ps	yes	blackeness	inclusive
n	om	no	age-structured homosexuality	inclusive
n	an	no	asinine	inclusive
n	an	no	flighted pet parrots	inclusive
n	cds	no	tribes men	inclusive
n	an	no	animalia 101	inclusive
n	an	no	burro	inclusive
n	om	no	pederasty in the modern world	inclusive
n	om	no	poofta	inclusive
n	an	no	fishes taxonomy	inclusive
n	cds	no	paparatchi	inclusive
n	an	no	single-celler	inclusive
n	an	no	shark	inclusive
n	an	no	microrganism	inclusive
n	cds	no	মূর্খ	conservative
n	pr	no	b. taurus	inclusive
n	ps	yes	the jews	inclusive
n	cds	no	fundamentallism	inclusive
n	ddp	yes	অ্যানিমালিয়া	inclusive
n	qas	no	testicles	inclusive
n	cds	no	theif	inclusive
n	qas	no	শুক্রাশয়	inclusive
n	qas	no	পরজীবী	inclusive
n	ps	yes	jewesses	inclusive
n	re	no	ধর্ষণ	conservative
n	ddf	yes	disabled	inclusive
n	ddp	yes	water animal	inclusive
n	cds	no	ডাকাত	inclusive
n	or	no	purple potato	inclusive
n	an	no	bos primigenius taurus	inclusive
n	re	no	attempt to commit rape	conservative
n	qas	no	mixtures	inclusive
v	asm	no	সহবাস	conservative
n	ps	yes	ইহুদী	inclusive
n	or	no	potatoes	inclusive
n	cds	no	grungers	inclusive
n	asf	no	vaginal mucosa	conservative
n	asm	no	বোকা	conservative
n	an	no	🐄	inclusive
n	an	no	man eater	inclusive
n	an	no	microbial	inclusive
n	ps	yes	judasim	inclusive
n	ps	yes	ইহুদী ধর্ম	inclusive
n	or	no	pottato	inclusive
n	ddf	yes	differently-abled	inclusive
n	ps	yes	ultimately dark	inclusive
n	an	no	kockroch	inclusive
n	or	no	potato, irish	inclusive
n	cds	no	tribal band	inclusive
n	qas	no	testicals	inclusive
n	an	no	canis canis	inclusive
n	re	no	stealer	inclusive
n	an	no	snails	inclusive
n	an	no	🐔	inclusive
n	asm	no	penile disease	inclusive
n	asm	no	pet bird	inclusive
n	an	no	single-cellers	inclusive
n	ps	yes	history of the jews	inclusive
n	an	no	frog zoology	inclusive
n	ddp	yes	প্রাণী জগৎ	inclusive
n	an	no	tori no mizutaki	inclusive
n	ps	yes	jewish nation under foreign rule	inclusive
n	an	no	swine	inclusive
n	svp	no	ক্রোধ	inclusive
n	re	no	filcher	inclusive
n	an	no	microbically	inclusive
n	an	no	parots	inclusive
n	an	no	cockroch	inclusive
n	cds	no	উপজাতি	inclusive
n	asm	no	roost	inclusive
n	an	no	foxs	inclusive
n	asf	no	quim	conservative
n	cds	no	hybrid organisms	inclusive
n	re	no	to rape and in pregnate	conservative
n	an	no	কুমীর	inclusive
n	an	no	strigiformes	inclusive
n	an	no	ovis aries	inclusive
n	ddp	yes	metazoan	inclusive
n	an	no	golden-eyed shark	inclusive
n	an	no	hen	inclusive
n	an	no	রাজ হাঁস	inclusive
n	ps	yes	black is not a color	inclusive
n	an	no	cows	inclusive
n	or	no	red gold potato	inclusive
n	ps	yes	jews'	inclusive
n	ps	yes	jewry	inclusive
n	ps	yes	mongolians	inclusive
n	an	no	microorganismically	inclusive
n	ps	yes	artificial hybrid	inclusive
n	asm	no	testicular size	inclusive
n	an	no	microbical	inclusive
n	an	no	chicken gania	inclusive
n	cds	no	intraspecific hybrids	inclusive
n	ps	yes	judiasm	inclusive
n	pr	no	বেশ্যা	conservative
n	asm	no	baby birds	inclusive
n	re	no	slayer	inclusive
n	cds	no	hybrid species	inclusive
n	ps	yes	judism	inclusive
n	asf	no	paracolpium	conservative
n	ps	yes	hybrid organisms	inclusive
n	an	no	অণুজীব	inclusive
n	an	no	পতঙ্গ	inclusive
n	ddp	yes	animal characteristics	inclusive
n	ps	yes	judaical	inclusive
n	an	no	domestic fowl	inclusive
n	ps	yes	infraspecific hybrid	inclusive
n	an	no	psittaciformes	inclusive
n	an	no	মথ	inclusive
n	pr	no	মথ	inclusive
n	ps	yes	judaistic	inclusive
n	om	no	buttcheeks	inclusive
n	ps	yes	judaists	inclusive
n	ps	yes	jewity	inclusive
n	an	no	insect	inclusive
n	cds	no	thieving	inclusive
n	an	no	hyenas	inclusive
n	cds	no	paparazzi	inclusive
n	an	no	jennies	inclusive
n	qas	no	অণ্ডকোষ	inclusive
n	pa	yes	morticians	inclusive
n	an	no	canis familiarus domesticus	inclusive
