pos	category	stereotype	lemma	level
a	cds	no	neamhdhleathach	inclusive
n	qas	no	casteism	inclusive
n	qas	no	speisialtóireachta	conservative
n	cds	no	ostentatiousness	conservative
n	ddp	yes	prattler	inclusive
n	pr	no	adulteress	conservative
n	cds	no	simpleton	conservative
n	qas	no	peasants	inclusive
n	re	no	foghlaí mara	inclusive
n	dmc	yes	libertinism	conservative
n	an	no	grus	inclusive
n	cds	no	fawner	conservative
n	dmc	yes	drongadóir	inclusive
n	re	no	plagiarise	inclusive
n	dmc	yes	drifter	inclusive
n	svp	no	lascivious	inclusive
n	qas	no	nead lárach ar	inclusive
n	cds	no	botch	inclusive
n	an	no	rógaire	conservative
n	pa	yes	academician	inclusive
n	or	no	poof	conservative
n	re	no	gcion gnéis	inclusive
n	pr	no	crawling colbha	conservative
a	svp	no	ionsaitheach	inclusive
n	cds	no	clans	inclusive
n	an	no	ghéineas capra	inclusive
n	cds	no	dramhphost	inclusive
n	cds	no	flub	inclusive
n	om	no	taobh thiar de	inclusive
n	cds	no	liúdramán	conservative
n	svp	no	dearg-ghráin	inclusive
n	cds	no	goid	inclusive
n	cds	no	séarachais	inclusive
n	pr	no	francaigh	inclusive
n	cds	no	scamp	conservative
n	cds	no	zealotry	conservative
n	an	no	bugging	inclusive
n	cds	no	maolchoille saor in aisce	inclusive
n	ddp	yes	pillock	conservative
n	cds	no	runt	conservative
n	cds	no	coirpigh	inclusive
n	cds	no	dweeb	conservative
n	qas	no	a dhiúltú	conservative
n	qas	no	odds agus a chríochnaíonn	inclusive
n	is	yes	bochtaithe	inclusive
n	an	no	caoirigh	inclusive
n	pr	no	leamhan	inclusive
n	pr	no	meirdreach	conservative
n	cds	no	onlooker	conservative
n	an	no	brant	inclusive
n	cds	no	meirleach	conservative
n	re	no	pirates	inclusive
n	cds	no	úll polisher	conservative
n	cds	no	hypersexuality	conservative
n	cds	no	stickler	conservative
n	ps	yes	retard	conservative
n	asm	no	bod	inclusive
n	an	no	villainous	conservative
n	om	no	homophile	conservative
n	cds	no	delinquent	conservative
n	dmc	yes	scum mála	inclusive
n	qas	no	comhlíonadh	inclusive
n	qas	no	daoine burgher	inclusive
n	qas	no	conformism	inclusive
n	or	no	blockhead	conservative
n	ps	yes	bhiteicneolaíocht plandaí	inclusive
n	re	no	swindler	inclusive
n	an	no	ba	inclusive
n	svp	no	spiritlessness	inclusive
n	an	no	pipistrelle	inclusive
n	asm	no	vicia faba	inclusive
n	svp	no	a dhéanamh-aon rud	conservative
n	svp	no	overeating	inclusive
n	cds	no	rotter	conservative
n	re	no	slad	inclusive
n	cds	no	brigand	conservative
n	dmc	yes	cód morálta	inclusive
n	om	no	sodomite	inclusive
n	dmc	yes	hayseed	conservative
n	ps	yes	israelite	inclusive
n	cds	no	yokel	conservative
n	cds	no	cion	inclusive
n	an	no	bhreall	inclusive
n	re	no	scamp	inclusive
n	cds	no	lashings	inclusive
n	svp	no	cíocras	inclusive
n	qas	no	rhetorically	inclusive
n	an	no	muc	inclusive
n	qas	no	bloodhound	inclusive
n	cds	no	oifigeach	inclusive
n	qas	no	talmhaíochtaithe	inclusive
n	cds	no	greenhorn	conservative
n	cds	no	narcissist	inclusive
n	an	no	grossness	conservative
n	or	no	dumbass	conservative
n	ps	yes	bacach	conservative
n	svp	no	avaritia	inclusive
n	cds	no	tonna	inclusive
n	an	no	raunch	conservative
n	pr	no	slut	conservative
n	an	no	blatóg choiteann	inclusive
n	cds	no	bumpkin	conservative
n	asm	no	flouter	conservative
n	ps	yes	boor	conservative
n	an	no	jilt	conservative
n	ps	yes	rroma	inclusive
n	om	no	homoeroticism	inclusive
n	dmc	yes	lowlife	inclusive
n	cds	no	neamhord	conservative
n	om	no	gentlewoman	inclusive
n	an	no	anuran	inclusive
n	cds	no	braggart	conservative
n	asm	no	jerking amach	conservative
n	qas	no	ballock	inclusive
n	ddp	yes	muggins	conservative
n	cds	no	poncghlasáil	inclusive
n	cds	no	máthair fucker	conservative
n	an	no	seilidí	inclusive
n	an	no	pocán	inclusive
n	cds	no	mussiness	conservative
n	asm	no	nookie	conservative
n	cds	no	dream	inclusive
n	om	no	réigiún gluteal	inclusive
n	cds	no	dúr	conservative
n	an	no	prickteaser	conservative
n	cds	no	crossbreed	inclusive
n	pr	no	buncombe	conservative
n	cds	no	bastaird	conservative
n	asf	no	dunderhead	conservative
n	dmc	yes	rásaí	inclusive
n	re	no	torturer	inclusive
n	cds	no	vanity	conservative
n	re	no	gnéasach ionsaí	inclusive
n	re	no	dlí-bhriseadh	inclusive
n	cds	no	archpriest	inclusive
n	pa	yes	barbarian	conservative
n	ddp	yes	brúidiúlacht	inclusive
n	cds	no	buirgléir	inclusive
n	an	no	corrmhíoltóg	inclusive
n	re	no	gangster	inclusive
n	qas	no	fuddle	inclusive
n	svp	no	vanity	conservative
n	cds	no	motherfucker	conservative
n	is	yes	bochtaineacht	inclusive
n	cds	no	iasachta airgid	inclusive
n	re	no	leabhal trádála	inclusive
n	dmc	yes	deceiver	conservative
n	cds	no	rumormonger	conservative
n	cds	no	crooners	inclusive
n	ps	yes	boche	conservative
n	cds	no	gníomhaíochtaí mídhleathacha	inclusive
n	cds	no	backtalk	inclusive
n	dmc	yes	boor	conservative
n	om	no	queer	conservative
n	qas	no	chomhpháirtí sa choireacht	inclusive
n	cds	no	barbarian	conservative
n	cds	no	pimp	conservative
n	asm	no	moron	inclusive
n	dmc	yes	reek	conservative
n	asm	no	leathan-bean	inclusive
n	cds	no	scoundrel	conservative
n	an	no	familiaris	inclusive
n	cds	no	oideachasóir	inclusive
n	qas	no	barún	inclusive
n	cds	no	naíonáin	inclusive
a	ddp	yes	foolish	conservative
n	ps	yes	bán	inclusive
n	cds	no	iasachtóirí airgid	inclusive
n	cds	no	mobster	inclusive
n	dmc	yes	buffoonery	inclusive
n	qas	no	magairlí	inclusive
n	re	no	debaucher	conservative
n	ddp	yes	codswallop	conservative
n	cds	no	imbecile	inclusive
n	an	no	lice comhlacht	inclusive
n	an	no	patsy	conservative
n	dmc	yes	malefactor	inclusive
n	an	no	diddly-squat	conservative
n	ddp	yes	amadán	inclusive
n	re	no	captor	inclusive
n	qas	no	tagalong	conservative
n	an	no	vulgarity	conservative
n	an	no	scoundrel	conservative
n	re	no	sracadh	inclusive
n	cds	no	plód	inclusive
n	re	no	clúmhillteach	inclusive
n	ps	yes	crossbred	inclusive
n	pr	no	courtier	inclusive
n	cds	no	venality	inclusive
n	cds	no	hayseed	conservative
n	is	yes	skinflint	conservative
n	asm	no	avafauna	inclusive
n	ps	yes	cárta dearg	inclusive
n	ddp	yes	quack	conservative
n	cds	no	idirghabhálaí	inclusive
n	an	no	gadhar	inclusive
n	or	no	scuaise butternut	inclusive
n	svp	no	dillydallier	conservative
n	qas	no	industrialist	inclusive
n	qas	no	boor	conservative
n	qas	no	rhetor	inclusive
n	pr	no	socialite	inclusive
n	dmc	yes	coiriúil	inclusive
n	dmc	yes	pariah	inclusive
n	cds	no	cop	conservative
n	om	no	homosexuals	inclusive
n	cds	no	turnkey	inclusive
n	an	no	knucklehead	conservative
n	asm	no	gullibility	conservative
n	pr	no	floozie	conservative
n	or	no	finéal	inclusive
n	an	no	damh	inclusive
n	qas	no	snooper	inclusive
n	asm	no	na heorpa bean	inclusive
n	an	no	asal	inclusive
n	cds	no	miscreant	conservative
n	asm	no	éan	inclusive
n	re	no	mafiosi	inclusive
n	or	no	cál	inclusive
n	asf	no	amadán	conservative
n	svp	no	scrooge	conservative
n	or	no	dunce	conservative
n	an	no	ferociousness	conservative
a	svp	no	mosach	conservative
n	svp	no	lust	inclusive
n	re	no	mugging	inclusive
n	or	no	cucumbers	inclusive
n	asf	no	retard	conservative
n	om	no	finocchio	inclusive
a	ddp	yes	fonormálta	conservative
n	an	no	marauder	conservative
n	qas	no	déantóir dtrioblóid	conservative
n	re	no	mafia	conservative
n	cds	no	prankster	conservative
n	cds	no	rabble-rouser	conservative
n	is	yes	pauper	inclusive
a	dmc	yes	aithriseach	conservative
n	cds	no	mountebank	conservative
n	asm	no	ninny	conservative
n	pa	yes	tollamh	inclusive
n	cds	no	eisreachtú	conservative
n	cds	no	shirker	conservative
n	qas	no	barbarian	conservative
n	cds	no	dronganna	inclusive
n	ddp	yes	zooerastia	conservative
n	ddp	yes	taleteller	conservative
n	cds	no	pórú plandaí	inclusive
n	cds	no	schemer	inclusive
n	an	no	gnat	inclusive
n	asm	no	aves	inclusive
n	cds	no	fhaisisteachais	conservative
n	pa	yes	tréadaí	inclusive
n	an	no	yap	inclusive
n	an	no	humanus	inclusive
n	om	no	dhul i bhfód anal	inclusive
n	cds	no	perspicaciousness	inclusive
n	cds	no	rookie	conservative
n	cds	no	tréad	inclusive
n	dmc	yes	meirleachas	inclusive
n	an	no	owl	inclusive
n	om	no	transvestitism	inclusive
n	re	no	sceimhlitheoireacht	inclusive
n	pa	yes	doirseoir	inclusive
n	cds	no	pompousness	inclusive
n	cds	no	dreadful pingin	inclusive
n	cds	no	junto	inclusive
n	svp	no	skinflint	conservative
n	pa	yes	ollúnacht	inclusive
n	svp	no	faineance	inclusive
n	qas	no	botcher	conservative
n	dmc	yes	immorality	inclusive
n	an	no	mhuiniompair	inclusive
n	dmc	yes	lazybones	conservative
n	dmc	yes	chiseller	conservative
n	ddp	yes	chump	conservative
n	pa	yes	ollúna	inclusive
n	asm	no	ballock	inclusive
n	om	no	neamh-westernized coincheapa na collaíochta fear	inclusive
n	cds	no	ostentatiousness	inclusive
n	an	no	floozy	conservative
n	is	yes	bochtáin	inclusive
n	ddp	yes	riffraff	conservative
n	qas	no	fumbler	conservative
n	svp	no	craving	inclusive
n	pa	yes	búistéir muiceoil	inclusive
n	cds	no	pedagogue	inclusive
n	ddp	yes	microcephalus	inclusive
n	cds	no	persecutor	conservative
n	an	no	strix varia	inclusive
n	or	no	nance	conservative
n	cds	no	iarsmaí	inclusive
n	cds	no	hibrideach	inclusive
n	re	no	slayer	inclusive
n	dmc	yes	barbarians	conservative
a	ddf	yes	dall	inclusive
n	cds	no	cowardliness	conservative
n	an	no	volaille	inclusive
n	an	no	cuiteog	inclusive
n	cds	no	wanker	conservative
n	dmc	yes	compás morálta	inclusive
n	asm	no	stupidity	conservative
n	cds	no	pandemonium	inclusive
n	pa	yes	sheepherder	inclusive
n	pr	no	floozy	conservative
n	asm	no	salach	inclusive
n	an	no	titim guy	conservative
n	re	no	míghníomh	inclusive
n	cds	no	hauteur	conservative
n	dmc	yes	debauchee	conservative
n	ddp	yes	patsy	conservative
n	an	no	crocodylidae	inclusive
n	re	no	camorra	inclusive
a	ddp	yes	leibideach	conservative
n	asf	no	cailín	conservative
n	ps	yes	negroids	inclusive
n	cds	no	cneámhaireacht	conservative
n	re	no	pianadh	inclusive
n	dmc	yes	rakehell	conservative
n	is	yes	daoine bochta	inclusive
n	cds	no	phratry	inclusive
n	cds	no	tomfool	conservative
n	dmc	yes	chawbacon	conservative
n	is	yes	ragamuffin	conservative
n	cds	no	bunúsachas	inclusive
n	dmc	yes	apostate	conservative
n	cds	no	íolacht	inclusive
n	an	no	cnádaí	conservative
n	an	no	sceartán	inclusive
n	asm	no	úirí	inclusive
n	an	no	frown	inclusive
n	an	no	an mhuc	inclusive
n	om	no	aboral	inclusive
n	asf	no	dimwit	conservative
n	pr	no	prostitute	conservative
n	re	no	villainess	conservative
n	ps	yes	mongol	inclusive
n	an	no	aureus	inclusive
n	cds	no	drongadóir	inclusive
a	svp	no	cochallach	inclusive
n	cds	no	meddler	conservative
n	ddp	yes	animal	inclusive
n	qas	no	grandiloquence	inclusive
n	an	no	blockhead	conservative
n	ps	yes	negro	inclusive
n	ddp	yes	fána	inclusive
n	an	no	cláirseach	inclusive
n	qas	no	marú	conservative
n	qas	no	magnate	inclusive
n	an	no	hyaena	inclusive
n	pa	yes	academicism	inclusive
n	re	no	thief	inclusive
n	or	no	numskull	conservative
n	asm	no	dteagmháil bog	conservative
n	re	no	foréigean	inclusive
n	cds	no	faisistigh	conservative
n	an	no	gabhair	inclusive
n	an	no	brúidiúlacht	inclusive
n	qas	no	monger	inclusive
n	an	no	amadán	conservative
n	svp	no	feargach	inclusive
n	dmc	yes	sin-agus-sin	inclusive
n	an	no	madadh	inclusive
n	re	no	malefactor	inclusive
n	ddp	yes	analphabetic	inclusive
n	ddp	yes	nanocephaly	inclusive
n	cds	no	thieves	inclusive
n	an	no	eurasian griffon	inclusive
n	ps	yes	cretin	conservative
n	cds	no	féin-bogás	inclusive
n	an	no	bradacha	conservative
n	ddp	yes	epifauna	inclusive
n	re	no	píoráideacht	inclusive
n	dmc	yes	hypocritical	conservative
n	or	no	potatoe	inclusive
n	dmc	yes	fibber	conservative
n	cds	no	mischief	conservative
n	re	no	molestation gnéis	inclusive
n	dmc	yes	fabricator	conservative
n	cds	no	fios gnó go léir	conservative
n	asf	no	cretin	conservative
n	an	no	animalia	inclusive
n	an	no	moth	inclusive
n	an	no	tic	inclusive
n	cds	no	newswriter	inclusive
n	cds	no	fib	conservative
n	pr	no	striapachas	inclusive
n	ddp	yes	dteagmháil bog	conservative
n	qas	no	rang lár	inclusive
n	cds	no	gang	inclusive
n	re	no	a chur chun báis	inclusive
n	svp	no	taṇhā	inclusive
n	cds	no	papparazzi	inclusive
n	re	no	mí-úsáid	inclusive
n	cds	no	folderol	conservative
n	an	no	rage	inclusive
n	an	no	streetwalker	conservative
n	asf	no	muttonhead	conservative
n	pr	no	seirbhísí gnéis	conservative
n	cds	no	whorehouse	inclusive
n	re	no	backbiter	conservative
n	cds	no	sharking iasacht	inclusive
n	cds	no	múinteoir	inclusive
n	or	no	cúcamar	inclusive
n	qas	no	falsity	conservative
n	cds	no	bruscar	inclusive
n	asm	no	leibide	conservative
n	svp	no	slothfulness	inclusive
n	om	no	fagot	conservative
n	qas	no	dealaithe	conservative
n	an	no	maw	inclusive
n	an	no	blattodea	inclusive
n	cds	no	blackguard	conservative
n	ps	yes	póraitheoirí plandaí	inclusive
n	svp	no	bigot	conservative
n	svp	no	gourmandizer	inclusive
n	is	yes	indigent	inclusive
n	ps	yes	ruiner	conservative
n	pa	yes	oibrí oifige	inclusive
n	om	no	ghnéas céanna	inclusive
n	cds	no	teach striapachais	inclusive
n	om	no	gayness	inclusive
a	dmc	yes	salach	inclusive
n	dmc	yes	bradacha	conservative
a	qas	no	dúsachtach	conservative
n	asm	no	suas	inclusive
n	an	no	diddly	conservative
n	cds	no	chiseller	inclusive
n	cds	no	teoiric comhcheilg	inclusive
n	an	no	batrachian	inclusive
n	an	no	bultúr	inclusive
n	asf	no	síofra	conservative
n	ps	yes	darkey	conservative
n	cds	no	ragtag	conservative
n	cds	no	quidnunc	conservative
n	pr	no	bhean choimeád	conservative
n	cds	no	poltroonery	inclusive
n	cds	no	slacker	conservative
n	asf	no	muggins	conservative
n	is	yes	tightwad	conservative
n	cds	no	laddie	inclusive
n	cds	no	deacracht	conservative
n	asm	no	brownness	inclusive
n	ps	yes	negroid	inclusive
n	qas	no	seadánachas	inclusive
n	or	no	práta	inclusive
n	om	no	dorsoventral	inclusive
n	asf	no	patsy	conservative
n	cds	no	bordello	inclusive
n	svp	no	miser	conservative
n	asf	no	wench	conservative
n	cds	no	fachtóir	inclusive
n	ddp	yes	neamhinniúil	conservative
n	an	no	strigiformes	inclusive
n	ddp	yes	fhios ag aon rud	conservative
n	om	no	peeress	inclusive
n	ddp	yes	simpleton	conservative
n	cds	no	bróicéirí	inclusive
n	an	no	coquette	conservative
n	pr	no	bean scaoilte	conservative
n	cds	no	scamp	inclusive
n	pr	no	concubines	inclusive
n	ps	yes	jewry	inclusive
n	svp	no	superbia	conservative
n	or	no	préata	inclusive
n	asm	no	jeerer	conservative
n	re	no	eisreachtú	inclusive
n	an	no	siorceanna	inclusive
n	pr	no	crawling colbha	inclusive
n	qas	no	bourgeoisie	inclusive
n	cds	no	taleteller	conservative
n	cds	no	peons	inclusive
n	qas	no	barúntachtaí	inclusive
n	an	no	ialtóg fheascrach	inclusive
n	qas	no	lámh réimse	inclusive
n	re	no	manslayer	inclusive
n	cds	no	chump	conservative
n	dmc	yes	gangsters	inclusive
n	re	no	defamer	conservative
n	cds	no	clóiséad uisce	inclusive
n	cds	no	conspiracism	inclusive
n	re	no	plagiarization	inclusive
n	dmc	yes	stench	conservative
n	pa	yes	bellhop	inclusive
n	dmc	yes	brigand	conservative
n	cds	no	bootlicker	conservative
n	cds	no	pimping	inclusive
n	qas	no	bruscar	inclusive
n	is	yes	dealbh	inclusive
n	cds	no	aonaid seapáinis tomhais	inclusive
n	cds	no	thieving	inclusive
n	an	no	zooerastia	conservative
n	svp	no	shirker	conservative
n	or	no	cucurbita maxima	inclusive
n	asm	no	jerk-uaire	conservative
n	om	no	gnéas anal	inclusive
n	an	no	hyenas	inclusive
n	an	no	infauna	inclusive
n	asm	no	pónaire leathan	inclusive
n	cds	no	oodles	inclusive
n	re	no	banditti	inclusive
n	re	no	drongadóir	inclusive
n	cds	no	a dhéanamh-aon rud	conservative
n	pr	no	strumpet	conservative
n	cds	no	balladeer	inclusive
n	ps	yes	bedu	inclusive
n	re	no	mugged	inclusive
n	re	no	delinquent	conservative
n	asm	no	donn	inclusive
a	qas	no	is gnách	inclusive
n	cds	no	cheekiness	conservative
n	qas	no	conchró	inclusive
n	cds	no	outlawed	inclusive
n	or	no	vine scuaise	inclusive
n	ddp	yes	newsmonger	conservative
n	cds	no	demagogic	conservative
n	cds	no	freemason	inclusive
n	dmc	yes	delinquent	conservative
n	dmc	yes	droch-devil	conservative
n	svp	no	fearg	inclusive
n	cds	no	slyness	conservative
n	an	no	muiscít	inclusive
n	cds	no	masonic	inclusive
n	ddp	yes	cretin	inclusive
n	dmc	yes	dissembler	conservative
n	ddp	yes	titim guy	conservative
n	ps	yes	nigra	conservative
n	svp	no	concupiscence	inclusive
n	cds	no	ballup	inclusive
n	cds	no	ngníomhaíochtaí mídhleathacha	inclusive
n	cds	no	raftaí	inclusive
n	re	no	mafioso	conservative
n	cds	no	vainglory	conservative
n	qas	no	uirí	inclusive
n	cds	no	idolaters	inclusive
n	an	no	miocrorgánach	inclusive
n	ddp	yes	lummox	conservative
n	cds	no	mafiosi	conservative
n	svp	no	gourmand	conservative
n	re	no	mhíúsáid	inclusive
n	re	no	booty	inclusive
n	an	no	crocodylia	inclusive
n	is	yes	villainess	conservative
n	an	no	dam	inclusive
n	cds	no	barbarous	conservative
n	dmc	yes	fuaidireacht	inclusive
n	qas	no	both	inclusive
n	qas	no	meánaicme	inclusive
n	qas	no	bréag	conservative
n	cds	no	nymphomaniac	conservative
n	asf	no	titim guy	conservative
n	cds	no	zealots	inclusive
n	cds	no	mishmash	inclusive
n	ddp	yes	unwiseness	inclusive
n	cds	no	blunderer	conservative
n	dmc	yes	defrauder	conservative
n	qas	no	córas ualú tumadóireacht	inclusive
n	re	no	cosa nostra	inclusive
n	dmc	yes	olc	inclusive
n	asm	no	ithyphallic	inclusive
n	ddp	yes	rumourmonger	conservative
n	cds	no	stupe	conservative
n	an	no	moileasc	inclusive
n	qas	no	bothán	inclusive
n	ddp	yes	aineolas	conservative
n	re	no	capturer	inclusive
n	ps	yes	daoine súlúis	inclusive
n	svp	no	niggard	conservative
n	an	no	hiéana	inclusive
n	an	no	pooch	inclusive
n	dmc	yes	rotter	inclusive
n	ddp	yes	bestiality	conservative
n	ps	yes	chump	conservative
n	or	no	iasc lag	conservative
n	dmc	yes	prevaricator	conservative
n	om	no	crossdress	inclusive
n	cds	no	thief	inclusive
n	dmc	yes	chaitheamh-uile	inclusive
n	cds	no	dramhaíl sholadach	inclusive
