pos	category	stereotype	lemma	level
n	an	no	donkies	inclusive
n	svp	no	begeerlikheid	inclusive
n	svp	no	self-liefde	conservative
n	qas	no	flub	inclusive
n	ps	yes	mensgemaakte hibried	inclusive
n	or	no	pudden-kop	conservative
n	svp	no	avariciousness	inclusive
n	cds	no	retard	inclusive
n	dmc	yes	druiloor	conservative
n	pa	yes	advocator	inclusive
n	qas	no	skare	inclusive
n	asm	no	jacking af	conservative
n	qas	no	veld hand	inclusive
n	cds	no	ontuchtig huis	inclusive
n	pa	yes	volle professor	inclusive
n	ddp	yes	onnoselheid	conservative
n	pr	no	hetaira	inclusive
n	asm	no	testikels	inclusive
n	ddf	yes	half-pint	conservative
n	an	no	culicidae	inclusive
n	an	no	blattaria	inclusive
n	pa	yes	skoenmaker	inclusive
n	cds	no	blooper	inclusive
n	cds	no	munisipale afval	inclusive
n	cds	no	junk mail	inclusive
n	cds	no	schurkerij	conservative
n	cds	no	geld uitleen	inclusive
n	an	no	muskiet	inclusive
n	svp	no	sewe dodelike sondes	inclusive
n	qas	no	boor	conservative
n	an	no	wisent	inclusive
n	pa	yes	voorsteller	inclusive
n	pr	no	courtisane	inclusive
n	cds	no	bandiet	conservative
n	cds	no	schoft	conservative
n	re	no	maffialid	conservative
n	pa	yes	assistent-professor	inclusive
n	an	no	diddlyshit	conservative
n	an	no	afluister	inclusive
n	an	no	soet net	conservative
n	an	no	bos taurus	inclusive
n	qas	no	duik gewig stelsel	inclusive
n	cds	no	motley fool	inclusive
n	cds	no	verleiding	inclusive
n	re	no	korporatiewe vergrype	inclusive
n	cds	no	kriminele daad	inclusive
n	pa	yes	piccolo	inclusive
n	ps	yes	plantbiotegnologie	inclusive
n	ddp	yes	ongeletterde persoon	conservative
n	cds	no	vlotte	inclusive
n	cds	no	lowlife	conservative
n	cds	no	misdaad familie	inclusive
n	an	no	vuil hond	conservative
n	re	no	kriminele	inclusive
n	ps	yes	lomp iemand	conservative
n	cds	no	dweepzucht	inclusive
n	cds	no	loanshark	inclusive
n	cds	no	eiewaan	conservative
n	om	no	ventrale	inclusive
n	cds	no	weisenheimer	conservative
n	ddp	yes	vertraagdes	conservative
n	cds	no	meng-verminken	inclusive
n	ps	yes	negroïede	inclusive
n	dmc	yes	provinciaal	conservative
n	cds	no	banditti	conservative
n	qas	no	testes	inclusive
n	cds	no	voldoening	inclusive
n	cds	no	croo ners	inclusive
n	cds	no	verwerp	conservative
n	cds	no	die groot ongewaste	conservative
n	ddp	yes	fumbler	conservative
n	cds	no	buite-egtelike	inclusive
n	re	no	lasterlike	inclusive
n	dmc	yes	haweloses	inclusive
n	dmc	yes	ongeveins	conservative
n	an	no	hoender	inclusive
n	ddp	yes	onnozele	conservative
n	an	no	honde	inclusive
n	asm	no	stoot-off	conservative
n	svp	no	goed-vir-nietige	conservative
n	cds	no	charlatan	conservative
n	cds	no	liefde kind	inclusive
n	ps	yes	baster	inclusive
n	om	no	manlike seksualiteit	inclusive
n	cds	no	tussenganger	inclusive
n	an	no	sucker	inclusive
n	dmc	yes	homunculus	inclusive
n	an	no	hirudinea	inclusive
n	qas	no	besigheidspersoon	inclusive
n	cds	no	party	inclusive
a	is	yes	arm	inclusive
n	asm	no	breë boontjie plant	inclusive
n	qas	no	conformisme	inclusive
n	dmc	yes	sedes	inclusive
n	cds	no	korrupsie	inclusive
n	cds	no	hoogmoed	conservative
n	pr	no	koninklike beampte	inclusive
n	cds	no	casino dobbel	inclusive
n	or	no	homoseksuele	conservative
n	pa	yes	uncouthness	conservative
n	dmc	yes	libertine	conservative
n	ps	yes	kruisteling	inclusive
n	an	no	moo-koei	inclusive
n	re	no	traducement	inclusive
n	cds	no	rente	inclusive
n	ddp	yes	swaksinnige	conservative
n	svp	no	landloper	conservative
n	asm	no	bollocks	inclusive
n	svp	no	spoggerigheid	conservative
n	cds	no	snoop	conservative
n	om	no	homoseksuele	inclusive
n	om	no	nansies	conservative
n	qas	no	merrie se nes	inclusive
n	cds	no	wank	conservative
n	svp	no	gierig aard	conservative
n	qas	no	fib	conservative
n	or	no	aardappel	inclusive
n	re	no	seksuele misdrywe	inclusive
n	cds	no	armzalig	conservative
n	qas	no	kerklike gemeente	inclusive
n	cds	no	oud versleten auto	inclusive
n	an	no	crocodilia	inclusive
n	an	no	helix pomatia	inclusive
n	ddp	yes	sondig nie	conservative
n	cds	no	massas	inclusive
n	cds	no	slob	conservative
n	ddp	yes	boor	conservative
n	ps	yes	mongoloid	conservative
n	an	no	hase	inclusive
n	cds	no	bedrieër	conservative
n	cds	no	moraliserende	inclusive
n	cds	no	slackers	conservative
n	an	no	insek	inclusive
n	asf	no	domkop	conservative
n	ddp	yes	infauna	inclusive
n	ddp	yes	onbevoeg	conservative
n	cds	no	nerdy	conservative
n	is	yes	bedelaar	conservative
n	cds	no	aas	inclusive
n	dmc	yes	rube	conservative
n	an	no	huishoudelike esel	inclusive
n	cds	no	probleem	conservative
n	re	no	verkragting	conservative
n	qas	no	sodbuster	inclusive
n	an	no	man-eet haai	inclusive
n	cds	no	doodloopstraat	inclusive
n	ps	yes	mongool	conservative
n	an	no	phthiraptera	inclusive
n	ddp	yes	esel	conservative
n	re	no	seksuele aanrandings	inclusive
n	cds	no	slews	inclusive
n	om	no	voorwaardes vir anatomiese plek	inclusive
n	cds	no	lening haai	conservative
n	dmc	yes	domkop-off	conservative
n	cds	no	spoggerigheid	conservative
n	ddp	yes	uilskuiken	conservative
n	om	no	homo-erotiese	inclusive
n	pr	no	buite echtelijk samenwonen	inclusive
n	an	no	sagte aanraking	conservative
n	qas	no	testikels	inclusive
n	cds	no	superbia	conservative
n	re	no	laster	inclusive
n	or	no	meticulosity	inclusive
n	dmc	yes	libertijnse	conservative
n	cds	no	boner	inclusive
n	asm	no	slaapplekke	inclusive
n	svp	no	gorger	conservative
n	ps	yes	swart	inclusive
n	cds	no	fanatisme	conservative
n	an	no	jakkalse	inclusive
n	asf	no	stomkop	conservative
n	an	no	esel	conservative
n	an	no	ferociousness	conservative
n	cds	no	dwaas	conservative
n	dmc	yes	moralistiese	inclusive
n	asf	no	vormverwisselaar	conservative
n	qas	no	casteism	inclusive
n	cds	no	ostentatiousness	conservative
n	ddp	yes	sagte aanraking	conservative
n	cds	no	skare	inclusive
n	rci	yes	barbaar	conservative
n	cds	no	familie	inclusive
a	re	no	gewelddadige	inclusive
n	dmc	yes	libertinism	conservative
n	an	no	die voëls van die nag	inclusive
n	qas	no	ektoparasiete	inclusive
n	dmc	yes	kriminele	inclusive
n	pa	yes	herders	inclusive
n	qas	no	redevoering	inclusive
n	cds	no	huishoudelike riool	inclusive
n	dmc	yes	drifter	inclusive
n	pa	yes	fakulteit	inclusive
n	dmc	yes	huichelaar	conservative
n	pr	no	manlike prostitusie	conservative
n	an	no	gepeupel	conservative
n	om	no	shirtlifter	inclusive
n	ddp	yes	losbek	conservative
n	asm	no	naai	conservative
n	dmc	yes	immorele	inclusive
n	cds	no	clans	inclusive
n	re	no	mafia	conservative
n	cds	no	flub	inclusive
n	ps	yes	jigaboo	conservative
n	om	no	homofiel	inclusive
n	cds	no	jeug bendes	inclusive
n	an	no	koei	inclusive
n	asm	no	swaksinnige	inclusive
n	ps	yes	bedoeïene	inclusive
n	cds	no	beduiwel	inclusive
n	cds	no	ydelheid	conservative
n	re	no	seks misdryf	inclusive
n	cds	no	runt	conservative
n	ddp	yes	babbelaar	conservative
n	an	no	gyps fulvus	inclusive
n	cds	no	reaksionêre	conservative
n	cds	no	dweeb	conservative
n	pr	no	hoer	conservative
n	cds	no	kruiper	inclusive
n	an	no	weeluis	inclusive
n	qas	no	klassieke retoriek	inclusive
n	dmc	yes	misleiding	conservative
n	ps	yes	neger	inclusive
n	an	no	doggie	inclusive
n	an	no	brant	inclusive
n	dmc	yes	kwezelaar	conservative
n	an	no	bufo bufo	inclusive
n	cds	no	hypersexuality	conservative
n	re	no	verkragters	conservative
n	cds	no	cosa nostra	inclusive
n	ps	yes	retard	conservative
n	cds	no	familieverwant groep	inclusive
n	cds	no	know-it-all	conservative
n	qas	no	mengsel	inclusive
n	cds	no	balladesanger	inclusive
n	qas	no	gemeentes	inclusive
a	svp	no	aggressief	inclusive
n	cds	no	vragte	inclusive
n	re	no	seksueel aangerand	inclusive
n	qas	no	sukkelaar	conservative
n	qas	no	hond huis	inclusive
n	re	no	laster van karakter	inclusive
n	dmc	yes	hooimold	conservative
n	svp	no	spiritlessness	inclusive
n	re	no	valse beskuldigings	inclusive
n	pa	yes	kaartjie agent	inclusive
n	cds	no	familie-lyn	inclusive
n	ps	yes	vormverwisselaar	conservative
n	cds	no	excavateur	inclusive
n	svp	no	dwepery	conservative
n	cds	no	brigand	conservative
n	pr	no	seksuele dienste	inclusive
n	cds	no	slimmerik	conservative
n	an	no	maaiers	inclusive
n	cds	no	chaotische verwarring	inclusive
n	cds	no	binnekring	inclusive
n	dmc	yes	tragiese skurk	conservative
n	an	no	hoenders	inclusive
n	pa	yes	persoonlike stoel	inclusive
n	qas	no	bloodhound	inclusive
n	pr	no	kommersiële seksuele	conservative
n	pr	no	egbreekster	conservative
n	cds	no	gepeupel	conservative
n	cds	no	greenhorn	conservative
n	an	no	dumbass	conservative
n	cds	no	strooplikker	conservative
n	or	no	dumbass	conservative
n	cds	no	baie	inclusive
n	cds	no	korrespondent	inclusive
n	cds	no	bende	inclusive
n	svp	no	avaritia	inclusive
n	re	no	oortredinge van die wet	inclusive
n	om	no	dorsolaterale	inclusive
n	asm	no	flouter	conservative
n	asm	no	aanhangsel	inclusive
n	pr	no	huur seuntjie	conservative
n	qas	no	testikel	inclusive
n	ps	yes	rroma	inclusive
n	dmc	yes	lowlife	inclusive
n	cds	no	wads	inclusive
n	cds	no	dief	inclusive
n	cds	no	armee	inclusive
n	cds	no	hoaxer	conservative
n	re	no	misbruik van mag	inclusive
n	ps	yes	lummel	conservative
n	qas	no	ballock	inclusive
n	ddp	yes	muggins	conservative
n	om	no	faggot	conservative
n	an	no	glip van die tong	inclusive
n	cds	no	mussiness	conservative
n	asm	no	nookie	conservative
n	cds	no	bemiddelaar	inclusive
n	an	no	prickteaser	conservative
n	qas	no	amateurishness	conservative
n	an	no	mikroörganisme	inclusive
n	cds	no	kakhuis	inclusive
n	cds	no	rakker	conservative
n	or	no	cucumis sativus	inclusive
n	asm	no	ereksie	inclusive
n	ddp	yes	skinderbek	conservative
n	an	no	frons	inclusive
n	cds	no	hooimold	conservative
n	an	no	brent gans	inclusive
n	re	no	gangster	inclusive
n	cds	no	motherfucker	conservative
n	cds	no	flous	conservative
n	qas	no	hut	inclusive
n	an	no	sciaenops ocellatus	inclusive
n	qas	no	parasiteer	inclusive
n	dmc	yes	vent	conservative
n	cds	no	plantbiotegnologie	inclusive
n	ddp	yes	geestelike tekort	inclusive
n	ps	yes	boche	conservative
n	an	no	genus pipistrellus	inclusive
n	cds	no	wasplaats	inclusive
n	dmc	yes	bevooroordeelde	conservative
n	dmc	yes	boor	conservative
n	om	no	queer	conservative
n	ddp	yes	onkunde	conservative
n	dmc	yes	vervalsing	inclusive
n	an	no	little owl	inclusive
n	an	no	hemipterous insek	inclusive
n	cds	no	pimp	conservative
a	qas	no	gewone	inclusive
n	cds	no	geldskieters	inclusive
n	cds	no	grunge rock	inclusive
n	cds	no	verklikker	conservative
n	pa	yes	gewone professor	inclusive
n	qas	no	besigheid persoon	inclusive
n	om	no	bliksem	inclusive
n	cds	no	geldskieter	conservative
n	an	no	macro fauna	inclusive
n	cds	no	landloper	conservative
n	re	no	petty dief	inclusive
n	om	no	moffies	conservative
n	re	no	debaucher	conservative
n	ddp	yes	codswallop	conservative
n	asm	no	lomperd	conservative
n	an	no	patsy	conservative
n	dmc	yes	boemelaars	conservative
n	qas	no	regulatoriese nakoming	inclusive
n	cds	no	korreksies beampte	inclusive
n	asm	no	aves	inclusive
n	an	no	weeluise	inclusive
n	qas	no	tagalong	conservative
n	ddp	yes	domkop	conservative
n	ddp	yes	animeer om	inclusive
n	re	no	strydbyl werk	inclusive
n	svp	no	gierigheid	inclusive
n	asm	no	avafauna	inclusive
n	ddp	yes	barbare	conservative
n	an	no	haaie	inclusive
n	pr	no	rattus	inclusive
n	dmc	yes	mozzarella	inclusive
n	an	no	vrou chaser	conservative
n	cds	no	boetie	inclusive
n	an	no	caprinae	inclusive
n	svp	no	dillydallier	conservative
n	qas	no	gewig gordel	inclusive
n	cds	no	bendegeweld	inclusive
a	svp	no	kwaad	inclusive
n	qas	no	rhetor	inclusive
n	cds	no	fanatikus	conservative
n	pa	yes	prof	inclusive
n	pr	no	socialite	inclusive
n	ddf	yes	mobiliteit gestremdhede	inclusive
n	cds	no	veer strijker	conservative
n	is	yes	armlastiges	inclusive
n	pr	no	gehou vrou	conservative
n	cds	no	cop	conservative
n	cds	no	turnkey	inclusive
n	an	no	knucklehead	conservative
n	dmc	yes	dwepery	conservative
n	cds	no	fasciste	conservative
n	asm	no	ertjie plant	inclusive
n	ps	yes	bedoeïen	inclusive
n	re	no	mafiosi	inclusive
n	cds	no	dude	inclusive
n	cds	no	gratis messelaar	inclusive
n	cds	no	kriminele aktiwiteit	inclusive
n	qas	no	barbaar	conservative
n	dmc	yes	motley fool	inclusive
n	asm	no	gelovigheid	conservative
n	re	no	misdaad	inclusive
n	om	no	finocchio	inclusive
n	cds	no	schoolma'am	conservative
n	an	no	canis familiaris	inclusive
n	cds	no	onnozele	conservative
n	ps	yes	natuurlike baster	inclusive
n	svp	no	kwaad	inclusive
n	cds	no	gespuis-ou ras	conservative
n	asf	no	swaksinnige	conservative
n	cds	no	verbied	conservative
n	dmc	yes	paljas	inclusive
n	cds	no	huishoudelike afval	conservative
n	cds	no	kakografie	inclusive
n	cds	no	polisievrou	conservative
n	ddp	yes	zooerastia	conservative
n	asf	no	vertraagdes	conservative
n	ddp	yes	agterlikheid	inclusive
n	cds	no	stomkop	conservative
n	pa	yes	vishandelaar	inclusive
n	ddp	yes	mongool	conservative
n	an	no	diddly	conservative
a	ps	yes	chinese	inclusive
n	an	no	yap	inclusive
n	cds	no	stapels	inclusive
n	an	no	piggy	inclusive
n	an	no	humanus	inclusive
a	dmc	yes	vuil	inclusive
n	ddp	yes	rumormonger	conservative
n	ps	yes	swart persoon	inclusive
n	qas	no	groot sakeman	inclusive
n	dmc	yes	afvallige	conservative
n	an	no	slang	inclusive
n	an	no	diere	inclusive
n	re	no	roof	inclusive
n	an	no	see skerpioen	inclusive
n	dmc	yes	rower	conservative
n	dmc	yes	leuen	inclusive
n	cds	no	heilige oorblyfsel	inclusive
n	cds	no	skroot yster	inclusive
n	cds	no	pompousness	inclusive
n	cds	no	omkoopbaar nie	conservative
n	cds	no	junto	inclusive
n	re	no	seksuele misdaad	inclusive
n	qas	no	gewone mens	inclusive
n	an	no	liggaam ruk	inclusive
a	is	yes	ongelukkige	inclusive
n	dmc	yes	chiseller	conservative
n	asf	no	kruis hare	inclusive
n	or	no	kool	inclusive
n	an	no	rooi drom	inclusive
n	cds	no	koppelaar	conservative
n	pr	no	gepeper mot	inclusive
n	asm	no	ballock	inclusive
n	cds	no	samesweringsteorieë	inclusive
n	or	no	poes	conservative
n	ddp	yes	barbaar	conservative
n	pr	no	teef	conservative
n	dmc	yes	moraliteit	inclusive
n	cds	no	vertraagde	inclusive
n	qas	no	fumbler	conservative
n	cds	no	kwezel	conservative
n	ps	yes	planteteelt	inclusive
n	cds	no	intergeneric baster	inclusive
n	asf	no	idioot	conservative
n	an	no	strix varia	inclusive
n	dmc	yes	paria	inclusive
n	om	no	homoseksualiteit	inclusive
n	qas	no	hartseer sak	conservative
n	ddp	yes	sot	conservative
n	dmc	yes	scattergood	inclusive
n	or	no	angstvallig	inclusive
n	cds	no	literêre hack	conservative
n	qas	no	bemoeial	inclusive
n	dmc	yes	landloper	conservative
n	om	no	dieselfde geslag	inclusive
n	cds	no	openbare toilet	inclusive
n	pr	no	hoerery	conservative
n	ps	yes	mongole	conservative
n	re	no	moordenaars	inclusive
n	an	no	slak	inclusive
n	cds	no	cowardliness	conservative
n	pr	no	prostitusie	inclusive
n	svp	no	faineance	inclusive
n	re	no	deugniet	conservative
n	cds	no	ballup	inclusive
n	ps	yes	joodse tradisie	inclusive
n	svp	no	traagheid	inclusive
n	cds	no	pandemonium	inclusive
n	pa	yes	sheepherder	inclusive
n	or	no	butternut squash	inclusive
n	dmc	yes	kwaaddoener	inclusive
n	an	no	janhagel	conservative
n	pa	yes	pleiter	inclusive
n	asf	no	mongole	conservative
n	cds	no	latrines	inclusive
n	qas	no	skilder en versierder	inclusive
n	ddp	yes	patsy	conservative
n	cds	no	verkryging	inclusive
n	cds	no	sanitêre riool	inclusive
n	asm	no	breë boontjie	inclusive
n	cds	no	vee geritsel	inclusive
n	re	no	camorra	inclusive
n	an	no	europese bison	inclusive
n	an	no	os	inclusive
n	dmc	yes	morele kompas	inclusive
n	ps	yes	negroids	inclusive
n	om	no	gay	inclusive
n	dmc	yes	rakehell	conservative
n	qas	no	huis skilder	inclusive
n	om	no	drag queens	inclusive
n	cds	no	phratry	inclusive
n	dmc	yes	zwerver	inclusive
n	re	no	martel	inclusive
n	cds	no	leuen	inclusive
n	cds	no	korrespondente	inclusive
n	ps	yes	intergeneric baster	inclusive
n	cds	no	sagte aanraking	conservative
n	svp	no	graver	inclusive
n	cds	no	bendelid	conservative
n	cds	no	hack skrywer	conservative
n	cds	no	list	conservative
n	asf	no	dimwit	conservative
n	pr	no	prostitute	conservative
n	asm	no	domoor	conservative
n	ddp	yes	lomp iemand	conservative
n	qas	no	boer	inclusive
n	an	no	pip-piep	conservative
n	an	no	aureus	inclusive
n	cds	no	vertraagdes	inclusive
n	asm	no	voël	inclusive
n	cds	no	diefstal	inclusive
n	re	no	terreur daad	conservative
n	an	no	onverbiddelijk	conservative
n	om	no	laterale	inclusive
n	cds	no	skinderbek	conservative
n	qas	no	fieldhand	inclusive
n	svp	no	onaangename	inclusive
n	cds	no	narcissus	inclusive
n	cds	no	vuil-up	inclusive
n	ddf	yes	gestremde persoon	inclusive
n	qas	no	magnate	inclusive
n	an	no	bokke dier	inclusive
n	ddp	yes	vormverwisselaar	inclusive
n	ddf	yes	gestremdheid	inclusive
n	an	no	onverbiddelikheid	conservative
n	cds	no	knoeier	conservative
n	cds	no	stelery	inclusive
n	ps	yes	jode	inclusive
n	svp	no	begeertes	inclusive
n	an	no	muggie	inclusive
n	qas	no	sake-eienaar	inclusive
n	an	no	vrek	conservative
n	cds	no	snuisterye	inclusive
n	cds	no	gapper	conservative
n	re	no	misdadigers	inclusive
n	cds	no	misdadiger	conservative
n	asf	no	onskuldig persoon	conservative
n	ddp	yes	analphabetic	inclusive
n	ddp	yes	nanocephaly	inclusive
n	cds	no	janhagel	conservative
n	re	no	beroof	inclusive
n	ps	yes	cretin	conservative
n	an	no	epifauna	inclusive
n	cds	no	ostentatiousness	inclusive
n	dmc	yes	goed-vir-niks	conservative
n	cds	no	slegte	conservative
n	pa	yes	vark slagter	inclusive
n	qas	no	lessenaar werk	inclusive
n	cds	no	godsdienstigheid	inclusive
n	ps	yes	drifter	inclusive
n	dmc	yes	fabricator	conservative
n	qas	no	parasiet	inclusive
n	asf	no	cretin	conservative
n	ps	yes	kruisteel	inclusive
n	cds	no	rente	conservative
n	ddp	yes	swaksinnige	inclusive
n	cds	no	newswriter	inclusive
n	cds	no	fib	conservative
n	cds	no	wapad	inclusive
n	cds	no	sameswering teorie	inclusive
n	cds	no	massa	inclusive
n	an	no	suur gesig	inclusive
n	cds	no	folderol	conservative
n	an	no	slegte persoon	conservative
n	svp	no	luiheid	inclusive
n	asf	no	muttonhead	conservative
n	qas	no	sakemanne	inclusive
n	asf	no	sagte aanraking	conservative
n	or	no	aartappel	inclusive
n	qas	no	bourgeois samelewing	inclusive
n	pr	no	huur seuns	conservative
n	dmc	yes	fatsoen	inclusive
n	cds	no	afgodery	inclusive
n	an	no	kapater	inclusive
n	ps	yes	vertraagdes	conservative
n	ddp	yes	microcephalus	inclusive
n	ddp	yes	lummel	conservative
n	an	no	maw	inclusive
n	re	no	marteling moord	inclusive
n	cds	no	hoerboer	conservative
n	an	no	schoft	conservative
n	qas	no	redenaarskuns	inclusive
n	svp	no	gourmandizer	inclusive
n	asm	no	maxilliped	inclusive
n	ps	yes	ruiner	conservative
n	cds	no	aankomeling	inclusive
n	pr	no	minnaar	inclusive
n	pr	no	kommersiële seksuele	inclusive
n	pr	no	byvrou, gemeenskap gehad.	inclusive
n	cds	no	godsdienstige fundamentalisme	inclusive
n	or	no	domkop	conservative
n	cds	no	so-en-so	conservative
n	om	no	gayness	inclusive
n	ddp	yes	dommerik	conservative
n	ps	yes	oos goot	inclusive
n	cds	no	bliksem	conservative
n	cds	no	siciliaanse mafia	inclusive
n	cds	no	delik	inclusive
n	svp	no	smulpaap	inclusive
n	cds	no	voortvarendheid	conservative
n	cds	no	chiseller	inclusive
n	an	no	domkop	conservative
n	an	no	luister toestel	inclusive
n	re	no	stealer	inclusive
n	om	no	fondament	inclusive
n	cds	no	hoerhuis	inclusive
n	dmc	yes	bedrieër god	conservative
n	asf	no	muggins	conservative
n	an	no	dier	inclusive
n	cds	no	hartseer sak	conservative
n	asm	no	brownness	inclusive
n	cds	no	valsheid	inclusive
n	cds	no	openbare toilette	inclusive
n	qas	no	baronne	inclusive
n	ddp	yes	vrek	conservative
n	cds	no	grootprater	conservative
n	dmc	yes	hobo	conservative
n	om	no	dorsoventral	inclusive
n	asf	no	patsy	conservative
n	svp	no	miser	conservative
n	ddf	yes	gestremdhede	inclusive
n	ddp	yes	sukkelaar	conservative
n	asm	no	sot	conservative
n	re	no	kragdadige verkragting	conservative
n	dmc	yes	domoor	conservative
n	ddp	yes	domoor	conservative
n	dmc	yes	skelm	conservative
n	an	no	strigiformes	inclusive
n	an	no	ovis aries	inclusive
n	cds	no	nouveaux riches	inclusive
n	svp	no	minginess	conservative
n	asm	no	mannetjie	inclusive
n	an	no	coquette	conservative
n	qas	no	plaaswerker	inclusive
n	cds	no	inbreker	inclusive
n	svp	no	superbia	conservative
n	cds	no	oortredinge van die wet	inclusive
n	om	no	apikale	inclusive
n	om	no	soet net	conservative
n	asm	no	jeerer	conservative
n	qas	no	skeepsmagnaat	inclusive
n	an	no	hoor	conservative
n	an	no	profiteur	conservative
n	re	no	ontvoert	inclusive
n	svp	no	ledigheid	inclusive
n	qas	no	bourgeoisie	inclusive
n	cds	no	peons	inclusive
n	cds	no	fundamentalistiese	inclusive
n	om	no	cross-dressing	inclusive
n	an	no	slet	conservative
v	re	no	steel	inclusive
a	is	yes	hartseer	inclusive
n	cds	no	planteteelt	inclusive
n	dmc	yes	gangsters	inclusive
n	re	no	defamer	conservative
n	cds	no	conspiracism	inclusive
n	asm	no	vuil	inclusive
n	asf	no	kont	conservative
n	re	no	plagiarization	inclusive
n	svp	no	vrekkigheid	inclusive
n	dmc	yes	spandabelrige	inclusive
n	ps	yes	swaksinnige	conservative
n	dmc	yes	brigand	conservative
n	ddf	yes	ongeskiktheid	inclusive
n	an	no	muskiete	inclusive
n	ps	yes	judaïstiese	inclusive
n	qas	no	vennoot in misdaad	inclusive
n	cds	no	nuuskierig aard	conservative
n	pa	yes	rekenmeester	inclusive
n	ddp	yes	clown	conservative
n	asm	no	nooky	conservative
n	an	no	rogue	conservative
n	pa	yes	navorsing professor	inclusive
n	or	no	cucurbita maxima	inclusive
n	asm	no	vertraagde	inclusive
n	an	no	infauna	inclusive
n	an	no	skurk	conservative
n	re	no	banditti	inclusive
n	dmc	yes	treasonist	conservative
n	dmc	yes	fumbler	conservative
n	ps	yes	bedu	inclusive
n	re	no	mugged	inclusive
n	an	no	shit head	conservative
n	or	no	gay	conservative
n	qas	no	fout	inclusive
n	dmc	yes	narren	inclusive
a	is	yes	droewig	inclusive
n	cds	no	cheekiness	conservative
n	dmc	yes	uitdraaier	conservative
n	cds	no	pedagoog	inclusive
n	re	no	plagiaat pleeg	inclusive
n	an	no	volaille	inclusive
n	an	no	bokmelk	inclusive
n	cds	no	skroot yster	conservative
n	om	no	homofiel	conservative
n	ddp	yes	bedrieg	conservative
n	ddp	yes	fuckhead	conservative
n	an	no	amerikaanse buffels	inclusive
n	pr	no	noorweegse rot	inclusive
n	an	no	haas	inclusive
n	cds	no	skurk	conservative
n	ddp	yes	cretin	inclusive
n	ps	yes	nigra	conservative
n	an	no	witdoodshaai	inclusive
n	pr	no	gun moll	inclusive
n	dmc	yes	valsheid	inclusive
n	re	no	rustler	inclusive
n	dmc	yes	sosiale uitgeworpene	inclusive
n	svp	no	trencherman	conservative
n	ps	yes	joodse gemeenskap	inclusive
n	dmc	yes	huigelaar	conservative
n	om	no	anale penetrasie	inclusive
n	re	no	rooftogte	inclusive
n	cds	no	arrogansie	conservative
n	cds	no	mafiosi	conservative
n	re	no	rakker	inclusive
n	cds	no	japannese eenhede van meting	inclusive
n	qas	no	volgelinge	inclusive
n	an	no	crocodylia	inclusive
