pos	category	stereotype	lemma	level
n	an	no	blattaria	inclusive
n	cds	no	בלש משטרתי	inclusive
n	svp	no	רַבְרְבָנוּת	conservative
n	cds	no	פגר	inclusive
n	dmc	yes	merry andrew	inclusive
n	pr	no	הטאירה	inclusive
n	cds	no	הברונים השודדים	inclusive
n	ddp	yes	המשתנים	inclusive
n	an	no	גולם	conservative
n	ddp	yes	churl	conservative
n	asf	no	saphead	conservative
n	or	no	מטומטם	conservative
n	ddp	yes	נונסנס	conservative
n	an	no	שמץ של מושג	conservative
n	an	no	diddlyshit	conservative
n	pa	yes	סלקטור	inclusive
n	an	no	bos taurus	inclusive
n	svp	no	superbia	conservative
n	pa	yes	פקידה	inclusive
n	ddp	yes	ברברים	conservative
n	an	no	צָבוֹעַ	inclusive
n	ddp	yes	הברברת	conservative
n	svp	no	!הִשְׁתּוֹקְקוּת	inclusive
n	cds	no	תוהו	inclusive
n	om	no	הומו-אירוטיקה	inclusive
n	qas	no	!חֶנְוָנִי	inclusive
n	qas	no	מסתבך	conservative
n	cds	no	מַנְהִיג	inclusive
n	cds	no	weisenheimer	conservative
n	an	no	פראותו	conservative
n	cds	no	כנופיה	inclusive
n	an	no	crocodilian	inclusive
n	cds	no	לחטט	conservative
n	cds	no	הגראנג'	inclusive
n	dmc	yes	זיוף	inclusive
n	is	yes	קמצן	conservative
n	asf	no	אידיוט	conservative
n	dmc	yes	שוטה החצר	inclusive
n	om	no	תחת	inclusive
n	qas	no	ביצים	inclusive
n	ddp	yes	fumbler	conservative
n	an	no	כלבלב	inclusive
n	an	no	כִּבְשָׂה	inclusive
n	re	no	גזל	inclusive
n	svp	no	יהירות	conservative
n	pa	yes	מנהל בית לוויות	inclusive
v	cds	no	למות	inclusive
n	pa	yes	אקדמיה	inclusive
n	an	no	אנגווילה	inclusive
n	pr	no	פרה	inclusive
n	an	no	קרציה	inclusive
n	ddf	yes	תאנוס	conservative
n	an	no	כלב	inclusive
a	ddf	yes	רָע	inclusive
n	cds	no	מדריך	inclusive
n	an	no	גמד	conservative
n	or	no	כרוב	inclusive
n	dmc	yes	מוסריות	inclusive
n	cds	no	פונדמנטליסטים	inclusive
n	asf	no	טיפש	conservative
n	an	no	hirudinea	inclusive
n	svp	no	שבעה חטאים	inclusive
n	pr	no	זמה	conservative
n	cds	no	wangler	conservative
n	cds	no	פשעים	inclusive
n	ddp	yes	אדם חסר השכלה	conservative
n	cds	no	כאוס	inclusive
n	cds	no	תפוח מלטש	conservative
n	cds	no	חסימה	inclusive
n	cds	no	רשלן	conservative
n	ddp	yes	שטויות	inclusive
n	svp	no	תשוקה	inclusive
n	ddp	yes	!רַכְלָן	conservative
n	qas	no	פאראזיט	inclusive
n	cds	no	wank	conservative
n	om	no	הומוסקסואלים	inclusive
a	dmc	yes	גַּס-רוּחַ	conservative
v	asm	no	שָׁכַב-עִם	conservative
n	or	no	מלפפון	inclusive
n	an	no	tomfool	conservative
n	an	no	helix pomatia	inclusive
n	cds	no	מיחידות יפניות של מדידה	inclusive
n	re	no	!סְחִיטָה	conservative
n	re	no	קונדס	inclusive
n	an	no	קולס	conservative
n	cds	no	גרוטאות	inclusive
n	dmc	yes	bumbler	conservative
a	svp	no	!רַגְזָן	conservative
a	cds	no	פחדן	conservative
n	asf	no	דביל	conservative
n	cds	no	חתיכה על	conservative
n	ddp	yes	infauna	inclusive
n	cds	no	להכליא	inclusive
n	an	no	מגע רך	conservative
n	an	no	אנטילופת עזים	inclusive
n	is	yes	דַּלּוּת	inclusive
n	cds	no	פחדנית	conservative
n	qas	no	טפילות	inclusive
n	qas	no	איכר	inclusive
n	svp	no	אפתיה	inclusive
n	rci	yes	בארבאריים	conservative
n	qas	no	blooper	inclusive
n	qas	no	sodbuster	inclusive
n	ddp	yes	metazoans	inclusive
n	cds	no	!עֲבַרְיָן	inclusive
n	an	no	crocodilians	inclusive
n	ps	yes	כושי	inclusive
n	cds	no	המונים	conservative
n	pr	no	חולדות	inclusive
n	om	no	גייז	inclusive
n	or	no	כוסית	conservative
n	svp	no	aboulia	inclusive
n	cds	no	נוכל	conservative
n	re	no	שודד	conservative
n	cds	no	ביזיון	inclusive
n	cds	no	סרסרות	conservative
a	ps	yes	יְהוּדִי	inclusive
n	or	no	כסיל	conservative
n	dmc	yes	נוד	conservative
n	qas	no	!סִפּוּר	conservative
n	cds	no	שוטרת	inclusive
n	cds	no	superbia	conservative
n	cds	no	בית בושת	inclusive
n	cds	no	boner	inclusive
n	an	no	ספסר	conservative
n	dmc	yes	להוציא מחוץ לחוק	inclusive
n	svp	no	gorger	conservative
n	asm	no	עבודת יד	conservative
n	pa	yes	אמריטה	inclusive
n	is	yes	מנודה	inclusive
a	cds	no	בזוי	conservative
n	re	no	מַפִיָה	conservative
n	dmc	yes	ערכים מוסריים	inclusive
n	ps	yes	יהודי	inclusive
n	qas	no	casteism	inclusive
n	re	no	בעבירת מין	inclusive
n	cds	no	!עֵדֶר	conservative
n	ps	yes	פראייר	conservative
n	om	no	נשים מסוללות	inclusive
n	re	no	פגוע	inclusive
n	an	no	יעל	inclusive
n	cds	no	יוצלח	conservative
n	dmc	yes	לנבל את הפה	conservative
n	qas	no	לשוטט	conservative
n	cds	no	כנופיות	inclusive
n	cds	no	שבט	inclusive
n	cds	no	מַפִיָה	inclusive
n	cds	no	לַהֲקָה	inclusive
n	ps	yes	לבנים	inclusive
n	cds	no	פשיסטים	conservative
n	pa	yes	חשב	inclusive
a	cds	no	נִבְזֶה	conservative
n	ps	yes	המשתנים	conservative
n	qas	no	אספסוף	conservative
n	an	no	תולעת	inclusive
n	om	no	סדומאי	inclusive
n	cds	no	פחדנות	conservative
n	asm	no	זין	conservative
n	qas	no	פושט	conservative
n	cds	no	ברוקראז'	inclusive
n	asm	no	נופל בחור	conservative
a	re	no	אלימה	inclusive
n	cds	no	חנון	conservative
a	dmc	yes	אַכְזָר	conservative
n	cds	no	בלש משטרה	inclusive
a	ddp	yes	מְטֻפָּשׁ	conservative
n	dmc	yes	!רְמִיָּה	conservative
n	ddp	yes	אנאלפבית	conservative
n	cds	no	רברבן	conservative
n	dmc	yes	בטלן	inclusive
n	svp	no	שחצנות	conservative
n	cds	no	נוכלות	conservative
n	an	no	שה	inclusive
n	cds	no	מאפיונר	inclusive
n	cds	no	השבחת צמחים	inclusive
n	an	no	חלשלוש	conservative
n	pa	yes	אמריטוס	inclusive
n	an	no	פֶּרֶד	inclusive
n	or	no	קולס	conservative
n	cds	no	hypersexuality	conservative
n	is	yes	פסולת	inclusive
n	cds	no	חנאג'	conservative
n	cds	no	שביתה שוברת	inclusive
n	om	no	homophile	conservative
n	dmc	yes	חסיד	conservative
n	pr	no	זְנוּת	inclusive
n	qas	no	לברור	conservative
n	pr	no	איש חברה גבוהה	inclusive
n	an	no	מייקרו אורגניזם	inclusive
n	cds	no	לשרבט	inclusive
n	pa	yes	פרופ	inclusive
n	cds	no	סַרְסוּר	inclusive
n	dmc	yes	נוכלים	conservative
n	qas	no	תעלול	conservative
n	cds	no	לכלב	inclusive
n	pa	yes	טוען	inclusive
n	ddf	yes	נכים	inclusive
n	svp	no	התנפחות	conservative
n	svp	no	spiritlessness	inclusive
n	cds	no	עיתונאי	inclusive
n	pr	no	השוורים	inclusive
n	ps	yes	מקור השם "יהודים"	inclusive
a	re	no	אלים	conservative
n	asf	no	חרא אחד	conservative
n	ddp	yes	אנאלפביתים	inclusive
n	cds	no	ינקות	inclusive
n	cds	no	משגה	inclusive
n	qas	no	לקלקל	inclusive
n	om	no	טוסיק	inclusive
n	qas	no	קונפורמיות	inclusive
n	cds	no	המונים	inclusive
a	qas	no	פאטתית	conservative
n	cds	no	מקרטע	inclusive
n	dmc	yes	השני rater	conservative
n	ddp	yes	שרלטן	conservative
n	an	no	dumbass	conservative
n	or	no	dumbass	conservative
n	asf	no	טפש	conservative
n	cds	no	שמרני קיצוני	conservative
n	asm	no	אוויל שכמוך	conservative
n	svp	no	קבס	inclusive
n	qas	no	אקטוזיט	inclusive
n	svp	no	avaritia	inclusive
n	or	no	התנועה ההומופילית	conservative
n	qas	no	הערב רב של החיילים וובייה	conservative
n	cds	no	חוצפה	conservative
a	svp	no	גַּאַוְתָן	conservative
a	ddp	yes	מְפַגֵּר	conservative
n	pr	no	המקצוע העתיק ביותר בעולם	conservative
n	cds	no	הזמזם	inclusive
n	svp	no	שבעת חטאי המיתה	inclusive
n	ps	yes	rroma	inclusive
n	pa	yes	churl	conservative
v	asm	no	הִזְדַּיֵּן	conservative
n	om	no	אציל	inclusive
n	an	no	טומטום	conservative
n	an	no	עיוות את הפנים	inclusive
n	cds	no	לקלקל	inclusive
n	cds	no	גראנג	inclusive
n	pr	no	מיניים מסחריים	inclusive
n	ddp	yes	פתי	conservative
n	om	no	עַכּוֹז	inclusive
n	om	no	שמיר	inclusive
n	qas	no	ballock	inclusive
n	asm	no	איבר המין הגברי	inclusive
n	dmc	yes	מבלה כל	inclusive
n	is	yes	סקרוג'	conservative
n	cds	no	mussiness	conservative
n	svp	no	גאווה	inclusive
n	pr	no	זונה	inclusive
n	pr	no	פרוצה	conservative
n	asf	no	folderol	conservative
n	asm	no	עורלה	inclusive
n	pa	yes	עו"ד	inclusive
n	dmc	yes	סרחון	conservative
n	an	no	prickteaser	conservative
n	cds	no	קרובי משפחה	inclusive
n	om	no	גיי	inclusive
a	is	yes	עגום	inclusive
n	pr	no	סיגים	conservative
n	an	no	לוע	inclusive
n	cds	no	בונים חופשים	inclusive
n	pa	yes	בקר	inclusive
n	or	no	ספד	inclusive
n	om	no	מיניות גברית	inclusive
n	re	no	פלגיאט	inclusive
n	ddf	yes	להשבית	inclusive
n	an	no	hirudinida	inclusive
n	qas	no	לתפקיד משרדי	inclusive
n	cds	no	archpriest	inclusive
n	dmc	yes	נואף	conservative
n	an	no	רחל	inclusive
n	cds	no	המאפיונר	conservative
n	pr	no	זחילת מדרכה	inclusive
n	ps	yes	פרייר	conservative
n	qas	no	דבור נמלץ	inclusive
n	ps	yes	ממוצא אפריקני	inclusive
n	qas	no	necrotrophic	inclusive
n	cds	no	בלגן למעלה	inclusive
n	cds	no	kinsfolk	inclusive
n	an	no	מיקרו אורגניזם	inclusive
n	is	yes	קבצן	conservative
n	cds	no	חוטא	inclusive
n	cds	no	צרה	conservative
n	re	no	שפיכות דמים	inclusive
n	cds	no	rumormonger	conservative
n	an	no	סרבול	conservative
n	an	no	כֶּלֶב	inclusive
n	re	no	השמצה	conservative
n	cds	no	בנייה חופשית	inclusive
n	pr	no	מְאַהֶבֶת	conservative
n	cds	no	תַּעֲלוּל	conservative
n	cds	no	שקר	inclusive
n	ddp	yes	מטזואה	inclusive
n	pa	yes	עורך-דין	inclusive
n	an	no	בִּיזוֹן	inclusive
n	om	no	עליז	conservative
n	dmc	yes	מתחזה	conservative
n	an	no	קְרוֹקוֹדִיל	inclusive
n	cds	no	שפכים	inclusive
n	re	no	המאפיונר	conservative
n	asm	no	מניאק	conservative
n	pa	yes	עורך דין	inclusive
n	re	no	נוכל	inclusive
n	re	no	טרוריזם	conservative
n	cds	no	סאני	inclusive
n	re	no	פח"ע	inclusive
n	an	no	familiaris	inclusive
n	ps	yes	סיני	inclusive
n	is	yes	נבל	conservative
n	or	no	שומר	inclusive
n	an	no	חרקים	inclusive
n	cds	no	תערובת	inclusive
n	asm	no	אירופית שעועית	inclusive
n	re	no	מחבל	conservative
n	cds	no	הבונים החופשיים	inclusive
n	an	no	דביל	conservative
n	cds	no	!כַּתָּב	inclusive
n	cds	no	נבל-על	conservative
n	an	no	חד תא	inclusive
n	cds	no	לטרינה	inclusive
n	svp	no	שִׁעְמוּם	inclusive
n	an	no	צְלוֹפָּח	inclusive
n	cds	no	גזענות	conservative
n	asf	no	קולס	conservative
n	cds	no	המשתנים	inclusive
n	qas	no	tagalong	conservative
n	qas	no	magniloquence	inclusive
n	cds	no	מלשין	conservative
n	qas	no	מנהיג עסקי	inclusive
n	re	no	הרג	inclusive
n	cds	no	סרסורים	conservative
n	ddp	yes	טיפשות	conservative
n	an	no	שַׁבְּלוּל	inclusive
n	qas	no	תעשיין	inclusive
n	cds	no	לשטוף חדר	inclusive
n	qas	no	מונגר	inclusive
n	cds	no	caitiff	conservative
n	cds	no	hayseed	conservative
n	an	no	נביחה	inclusive
n	asm	no	avafauna	inclusive
a	dmc	yes	גַּס	conservative
n	cds	no	הבעיה	conservative
n	pr	no	rattus	inclusive
n	asm	no	טִפֵּשׁ	conservative
n	an	no	caprinae	inclusive
n	cds	no	המדעיות	inclusive
n	an	no	בעל חיים	inclusive
n	svp	no	dillydallier	conservative
n	qas	no	rhetor	inclusive
n	re	no	שימוש בלתי	inclusive
n	asm	no	מאוס	inclusive
v	asm	no	עָשָׂה-אַהֲבָה	conservative
n	pr	no	הפילגשות	inclusive
n	re	no	סחיטה	conservative
n	cds	no	מהומה	inclusive
n	ddp	yes	פרייר	conservative
n	cds	no	תענה	inclusive
n	svp	no	הבל	conservative
n	pa	yes	!עוֹבֵד	inclusive
n	svp	no	שִׁעְמוּם	inclusive
n	qas	no	snooper	inclusive
a	is	yes	מאושרת	inclusive
n	pa	yes	קברן	inclusive
n	ddp	yes	שטויות	conservative
n	qas	no	ביצית	inclusive
n	re	no	נבל-על	conservative
n	pr	no	עכברוש	inclusive
n	cds	no	חמולה	inclusive
n	cds	no	מֵי-שׁוֹפְכִין	inclusive
n	cds	no	מגע רך	conservative
n	dmc	yes	הונאה	conservative
n	re	no	רצח	inclusive
n	re	no	הִתְעַלְּלוּת	inclusive
n	om	no	finocchio	inclusive
n	svp	no	סלידה	inclusive
n	om	no	מוזר	conservative
n	pa	yes	מוכרי דגים	inclusive
n	or	no	!הַקְפָּדָה	inclusive
n	dmc	yes	hayseed	conservative
n	cds	no	כומר בכיר	inclusive
n	cds	no	מתווך	inclusive
n	re	no	כופר נפש	conservative
n	cds	no	מטומטם	inclusive
n	ps	yes	דת משה	inclusive
n	pa	yes	כיסא אישי	inclusive
n	re	no	חטיפות	inclusive
n	cds	no	!הַשְׁעָרָה	conservative
n	pa	yes	!חַשָּׁב	inclusive
n	ddp	yes	zooerastia	conservative
n	cds	no	מאפיונרים	inclusive
n	an	no	צפרדע	inclusive
n	pa	yes	עריכת דין	inclusive
n	an	no	בעלי חיים	inclusive
n	ps	yes	שחור	inclusive
n	or	no	כְּרוּב	inclusive
n	re	no	גניבה	inclusive
n	ps	yes	רומה	inclusive
n	asm	no	aves	inclusive
n	ddp	yes	אידיוט	conservative
n	an	no	stylommatophora	inclusive
n	cds	no	פנמן	conservative
n	an	no	דידלי	conservative
n	an	no	humanus	inclusive
n	cds	no	perspicaciousness	inclusive
n	an	no	רכיכה	conservative
n	cds	no	משלהב היצרים שוכנים	conservative
n	ddp	yes	שמוק	conservative
n	ddp	yes	taleteller	conservative
n	pa	yes	אקדמיות	inclusive
n	pr	no	נפקנית	conservative
n	ddf	yes	מאותגר	inclusive
n	qas	no	חובבנות	conservative
n	cds	no	junto	inclusive
a	asm	no	חום	inclusive
n	an	no	דורסי לילה	inclusive
n	om	no	קצה אחורי	inclusive
n	pr	no	פילגשים	inclusive
n	qas	no	botcher	conservative
n	ps	yes	לבהות	conservative
n	cds	no	שודד	inclusive
n	asf	no	שער ערווה	inclusive
a	an	no	בְּהֵמִי	conservative
n	pa	yes	cordwainer	inclusive
n	dmc	yes	chiseller	conservative
n	an	no	ינשוף	inclusive
n	ddp	yes	ברבריות	conservative
n	an	no	חיידק	inclusive
n	ddp	yes	דביל	conservative
n	asm	no	ballock	inclusive
n	re	no	תוקפנות	inclusive
n	ddp	yes	החי	inclusive
n	qas	no	fumbler	conservative
n	dmc	yes	!מִשְׁתַּמֵּט	conservative
n	qas	no	אדריכלות בארוקית	inclusive
n	re	no	שודדים	inclusive
n	re	no	פיראט	inclusive
n	cds	no	שְׁפָכִים	inclusive
n	cds	no	הבונים החופשים	inclusive
n	pa	yes	אקדמאים	inclusive
n	ps	yes	חיל גרמני	conservative
n	ps	yes	יהדות	inclusive
n	pa	yes	פרופסורה	inclusive
n	cds	no	רכלן	conservative
n	dmc	yes	המסכן הזה,	inclusive
a	an	no	חַיָּתִי	conservative
n	cds	no	מכון ליווי	inclusive
n	dmc	yes	משוטט	inclusive
n	re	no	slayer	inclusive
n	an	no	psittaciformes	inclusive
n	is	yes	לבושת סחבות	conservative
n	an	no	בור	conservative
n	cds	no	שגיגה	inclusive
n	cds	no	נבל	conservative
n	ps	yes	להכליא	inclusive
n	an	no	פרוץ	conservative
n	re	no	פעילות חבלנית עוינת	conservative
a	ddp	yes	טִיפֵּש	conservative
n	or	no	הומופיל	conservative
n	re	no	מאפיה	conservative
n	cds	no	ballup	inclusive
n	an	no	capra	inclusive
n	svp	no	אבוליה	inclusive
n	qas	no	איש עסקים	inclusive
n	dmc	yes	pseud	conservative
n	re	no	נבל	conservative
n	ddp	yes	pudden ראש	conservative
n	cds	no	פעוט	inclusive
n	qas	no	אדריכלות בארוק	inclusive
n	an	no	כינים	inclusive
n	dmc	yes	הולל	conservative
n	re	no	פשעים	inclusive
n	an	no	קרנן	conservative
n	an	no	crocodylidae	inclusive
n	or	no	לפת	inclusive
n	qas	no	לסבך	inclusive
n	qas	no	אפיזואון	inclusive
n	cds	no	ריאקציוני	conservative
n	re	no	אימתנות	conservative
n	dmc	yes	גזענות	conservative
n	cds	no	פלילי	conservative
n	cds	no	phratry	inclusive
n	cds	no	tomfool	conservative
n	cds	no	יָהֳרָה	conservative
n	cds	no	עשרן	inclusive
n	an	no	פחדנית	conservative
n	om	no	דאם	inclusive
n	ddp	yes	חיות	inclusive
n	qas	no	מעמד הביניים	inclusive
n	ps	yes	צוענים	inclusive
n	asm	no	גולם	conservative
n	re	no	עבריינים	inclusive
n	om	no	גברת	inclusive
n	om	no	הומוסקסואל	inclusive
n	om	no	aboral	inclusive
n	cds	no	אישונים	inclusive
n	qas	no	לטמטם	inclusive
n	ddp	yes	טִפֵּשׁ	conservative
n	re	no	לסחוט	inclusive
n	an	no	קרציות	inclusive
n	asf	no	כסיל	conservative
n	re	no	טרוריסט	conservative
n	re	no	חוטף	inclusive
n	ddp	yes	להאט	conservative
n	asm	no	טומטום	conservative
n	cds	no	קצין תיקונים	inclusive
n	ps	yes	מפגר	conservative
n	cds	no	מחנכת	inclusive
n	dmc	yes	סֵרָחוֹן	conservative
n	cds	no	שוטר	conservative
n	an	no	עצל	conservative
n	dmc	yes	קוד מוסרי	inclusive
n	cds	no	פרקליטות	inclusive
n	om	no	סקס אנאלי	inclusive
n	cds	no	המפלגה הפשיסטית	conservative
n	cds	no	מפברק	conservative
n	pa	yes	עורכת הדין	inclusive
n	an	no	אדם מרושל	conservative
n	qas	no	צְרִיף	inclusive
n	qas	no	!שְׁנוֹרֶר	conservative
n	qas	no	sciolist	conservative
n	an	no	באפלו	inclusive
n	ddp	yes	analphabetic	inclusive
n	ddp	yes	nanocephaly	inclusive
n	cds	no	איסור ריבית	inclusive
n	pr	no	שרלילה	conservative
n	svp	no	luxuria	inclusive
n	asm	no	קשה על	inclusive
n	cds	no	!מְאַהֶבֶת	conservative
n	asm	no	twirp	conservative
v	asm	no	זיין	conservative
n	or	no	הומו	conservative
n	pr	no	פילגש	conservative
n	an	no	פִּרְדָּה	inclusive
n	cds	no	גראנג'	inclusive
n	dmc	yes	כך וכך	conservative
a	svp	no	מתגרה	conservative
n	ddp	yes	חסר מולד של הורמון בלוטת התריס	inclusive
n	an	no	wisent	inclusive
n	cds	no	הלוואות בריבית קצוצה	inclusive
n	an	no	animalia	inclusive
n	an	no	חזירים	inclusive
n	cds	no	newswriter	inclusive
n	dmc	yes	נבל-על	conservative
n	pr	no	זונה	conservative
n	pr	no	פרוצה	inclusive
n	qas	no	קומקום של דגים	inclusive
n	cds	no	מת"ל	inclusive
n	pa	yes	!קַבְרָן	inclusive
n	cds	no	papparazzi	inclusive
n	an	no	התנינים הגדולים	inclusive
n	cds	no	folderol	conservative
n	pr	no	נערת ליווי	inclusive
n	qas	no	חקלאי	inclusive
n	asf	no	muttonhead	conservative
n	ps	yes	יהודים	inclusive
n	an	no	שוורים	inclusive
n	re	no	מאפיה	inclusive
n	re	no	backbiter	conservative
n	ddp	yes	חרא אחד	conservative
n	an	no	חרא אחד	conservative
n	ps	yes	כושי	conservative
n	dmc	yes	תיק חלאות	inclusive
n	ddp	yes	טיפש	conservative
n	asm	no	ביצים	inclusive
n	om	no	יַשְׁבָן	inclusive
n	ps	yes	שחרחר	inclusive
n	an	no	caiman	inclusive
n	re	no	!פּוֹרֵץ	inclusive
n	cds	no	בכיין	conservative
n	cds	no	נפיחות	conservative
n	svp	no	slothfulness	inclusive
n	svp	no	כבוד עצמי	conservative
n	ddp	yes	אספסוף	conservative
n	cds	no	היברידי intergeneric	inclusive
n	an	no	ראש פטיש	conservative
n	is	yes	עניים	inclusive
n	svp	no	זמה	inclusive
n	an	no	פרדה	inclusive
n	om	no	טוכעס	inclusive
n	svp	no	gourmandizer	inclusive
n	ps	yes	ruiner	conservative
n	cds	no	הכלאות	inclusive
n	qas	no	זבורית	inclusive
n	cds	no	כנופייה	inclusive
n	ddp	yes	בַּעַל-חַיִּים	inclusive
n	an	no	זחילה	conservative
n	an	no	כִּילַי	conservative
n	ps	yes	זרמים ביהדות	inclusive
n	ps	yes	פשיסטי	inclusive
n	asf	no	ראש פטיש	conservative
a	ddf	yes	מְעֻוָּת	inclusive
n	cds	no	רכבת עגלה	inclusive
n	qas	no	מאגנאט	inclusive
n	om	no	הומוסקסואל	conservative
n	qas	no	עושה צרות	conservative
n	ps	yes	מגע רך	conservative
n	om	no	שֵׁת	inclusive
n	asm	no	פול	inclusive
n	an	no	תיק חלאות	conservative
n	cds	no	chiseller	inclusive
n	asm	no	חלק מזנב	conservative
n	cds	no	!צָבָא	inclusive
n	an	no	חמור	inclusive
n	ps	yes	darkey	conservative
n	cds	no	quidnunc	conservative
n	qas	no	טייקון	inclusive
n	cds	no	poltroonery	inclusive
n	an	no	לא מוכשר	conservative
n	cds	no	הבלים	conservative
n	cds	no	הנובורישית	inclusive
a	dmc	yes	עָצֵל	conservative
n	asm	no	brownness	inclusive
n	re	no	גְּנֵבָה	inclusive
a	dmc	yes	בזויה	conservative
n	om	no	dorsoventral	inclusive
n	an	no	נבל-על	conservative
n	cds	no	bas בלו	inclusive
n	an	no	מעוקם	inclusive
n	cds	no	שחצנות	conservative
n	ddp	yes	קולס	conservative
n	is	yes	המסכן הזה,	conservative
n	cds	no	!עֵדֶר	inclusive
n	an	no	כסיל	conservative
n	or	no	טומטום	conservative
n	pr	no	עָשׁ	inclusive
n	re	no	פגוע	conservative
n	cds	no	טִפֵּשׁ	conservative
n	cds	no	גזען	conservative
n	or	no	brassica oleracea	inclusive
n	cds	no	פשיסט	conservative
n	asm	no	מאושכן	inclusive
n	pa	yes	פרופסורים	inclusive
n	om	no	גבירתי	inclusive
n	asm	no	זיונים	conservative
n	om	no	עכוז	inclusive
n	ddp	yes	תת תריסיות מולדת	inclusive
n	ps	yes	בוש	conservative
n	cds	no	שרידים קדושים	inclusive
n	an	no	ארנבות	inclusive
n	cds	no	תינוקות	inclusive
n	ddp	yes	וmacrofauna	inclusive
n	ddp	yes	טפשה	conservative
n	is	yes	עֹנִי	inclusive
n	cds	no	נוכ	inclusive
n	an	no	ופל אמריקאי	inclusive
n	cds	no	taleteller	conservative
n	an	no	כֶּבֶשׂ	inclusive
n	om	no	חתיכת סוטה	inclusive
n	pr	no	עש	inclusive
