pos	category	stereotype	lemma	level
n	an	no	dzīvnieki	inclusive
n	an	no	timsahlar	inclusive
n	ps	yes	ვანდალები	inclusive
n	an	no	カエル	inclusive
n	asm	no	oujhea	inclusive
n	dmc	yes	лага	inclusive
n	dmc	yes	moraali	inclusive
n	is	yes	aarmut	inclusive
n	re	no	Преступление	inclusive
n	dmc	yes	barbared	conservative
n	asm	no	ushag	inclusive
n	cds	no	फासीवाद	conservative
n	or	no	gúrka	inclusive
n	asf	no	Пичка	conservative
n	or	no	আলু	inclusive
n	asm	no	zwazo	inclusive
n	or	no	దోసకాయలు	inclusive
n	asm	no	tepōlli	inclusive
n	asm	no	poiscio	inclusive
n	asm	no	Парранда	inclusive
n	an	no	chacal dourado	inclusive
n	an	no	Сөлекләр	inclusive
n	an	no	хиена	inclusive
n	asm	no	fegl	inclusive
n	or	no	מלפפון	inclusive
n	is	yes	sărăcie	inclusive
n	re	no	màfia	conservative
n	an	no	муцка	inclusive
n	ps	yes	gitani	inclusive
n	an	no	inigwahabiri	inclusive
n	ddp	yes	beathach	inclusive
n	cds	no	Мафия	conservative
n	ddp	yes	Živočíchy	inclusive
n	an	no	insek	inclusive
n	dmc	yes	mocarelo	inclusive
n	cds	no	barbari	conservative
n	pr	no	крава	conservative
n	ddp	yes	viecha	inclusive
n	qas	no	ritorika	inclusive
n	an	no	П'яўкі	inclusive
n	qas	no	Яечкі	inclusive
n	asm	no	శిశ్నము	inclusive
n	pa	yes	外交官銜	inclusive
n	cds	no	коцкарница	inclusive
n	an	no	chura	inclusive
n	ddp	yes	biadab	conservative
n	ps	yes	ghjudaisimu	inclusive
n	asm	no	പക്ഷി	inclusive
n	dmc	yes	道徳	inclusive
n	an	no	perru	inclusive
n	asm	no	aerbs	inclusive
n	an	no	mikroorganismen	inclusive
n	ddp	yes	niġrun	inclusive
n	or	no	пешко	conservative
n	an	no	പശു	inclusive
n	an	no	kur domácí	inclusive
n	asm	no	ndege	inclusive
n	an	no	pryf	inclusive
n	asm	no	brūnā krāsa	inclusive
n	qas	no	копито	conservative
n	qas	no	hoden	inclusive
n	asm	no	hnědá	inclusive
n	dmc	yes	maadili	inclusive
n	or	no	kukumo	inclusive
n	pr	no	moljci	inclusive
n	qas	no	વાકછટા	inclusive
n	asm	no	Препуциум	inclusive
n	asm	no	मटर	inclusive
n	ps	yes	negher	inclusive
n	asf	no	bagina	conservative
n	pr	no	toā-chhí	inclusive
n	re	no	máfia	conservative
n	qas	no	mėgėjas	inclusive
n	or	no	kurkku	inclusive
n	pr	no	krowa	inclusive
n	om	no	travestissement	inclusive
n	ps	yes	vandálok	inclusive
n	ps	yes	xudaísmo	inclusive
n	cds	no	faxxiżmu	conservative
n	svp	no	Нудьга	inclusive
n	dmc	yes	moralidad	inclusive
n	ps	yes	bulgaros	inclusive
n	re	no	جريمة	inclusive
n	an	no	шарка	inclusive
n	ps	yes	Βούλγαροι	inclusive
n	asm	no	cugghiuni	inclusive
n	asm	no	Фалус	inclusive
n	an	no	Ајкула-човекојадец	inclusive
n	re	no	dəniz quldurluğu	inclusive
n	asm	no	Тарав	inclusive
n	cds	no	माफिया	conservative
n	pr	no	ratto	inclusive
n	pa	yes	bárbaros	conservative
n	an	no	mekušci	inclusive
n	qas	no	caill	inclusive
n	cds	no	avgudsdyrkelse	inclusive
n	or	no	kórka	inclusive
n	or	no	коморач	inclusive
n	ps	yes	Иудейсем	inclusive
n	ps	yes	ユダヤ教	inclusive
n	re	no	mafia	conservative
n	cds	no	francmasonerie	inclusive
n	an	no	caïman	inclusive
n	an	no	pes domácí	inclusive
n	asf	no	слива	conservative
n	cds	no	陰謀論	inclusive
n	re	no	crime	inclusive
n	pr	no	domaće govedo	inclusive
n	asm	no	smeđa	inclusive
n	an	no	hweskeren	inclusive
n	an	no	yōlcatl	inclusive
n	ps	yes	jeuden	inclusive
n	an	no	হাঙ্গর	inclusive
n	ps	yes	Идиот	conservative
n	an	no	комарец	inclusive
n	cds	no	Фашизмот	conservative
n	an	no	nočni metulji	inclusive
n	an	no	جغد کوچک	inclusive
n	qas	no	barrabil	inclusive
n	ps	yes	do thái giáo	inclusive
n	ddp	yes	जनावर	inclusive
n	an	no	Жануарлар	inclusive
n	qas	no	barbaari	conservative
n	pr	no	मोथ	inclusive
n	an	no	بز	inclusive
n	asm	no	warna perang	inclusive
n	cds	no	hypersexuality	conservative
n	ps	yes	cıhudiye	inclusive
n	ps	yes	metisai	conservative
n	qas	no	অলংকারশাস্ত্র	inclusive
n	an	no	asıl sırtlanlar	inclusive
n	or	no	cucowr	inclusive
n	qas	no	retòrica	inclusive
n	om	no	クィア	conservative
n	qas	no	ברברים	conservative
n	re	no	piraterie	inclusive
n	asf	no	tupp	conservative
n	ps	yes	mesties	conservative
n	rci	yes	barbarai	conservative
n	an	no	gewone jakhals	inclusive
n	ps	yes	Žīdā	inclusive
n	asm	no	শুক্রাশয়	inclusive
n	an	no	shıbın-shirkeyler	inclusive
n	asf	no	योनि	conservative
n	an	no	nzettu	inclusive
n	ddp	yes	акмак	conservative
n	ps	yes	Іудаізм	inclusive
n	an	no	reken	inclusive
n	ddp	yes	besto	inclusive
n	cds	no	frimureri	inclusive
n	pr	no	Αρουραίος	inclusive
n	asf	no	libɔlɔ́	conservative
n	dmc	yes	མོ་ཟ་རེལ་ལ།	inclusive
n	an	no	Тварини	inclusive
n	ps	yes	მეტისები	conservative
n	qas	no	காட்டுமிராண்டி	conservative
n	an	no	hüäänlased	inclusive
n	an	no	palaka	inclusive
n	om	no	Трансвестизм двойной роли	inclusive
n	pr	no	podgana	inclusive
n	cds	no	makler	inclusive
n	an	no	инсе́кт	inclusive
n	an	no	Вусякі	inclusive
n	an	no	Безопашати земноводни	inclusive
n	an	no	haushuhn	inclusive
n	or	no	tuffelke	inclusive
n	ps	yes	Црно	inclusive
n	om	no	геј	inclusive
n	asf	no	глупачка	conservative
n	re	no	גניבה ספרותית	inclusive
n	ps	yes	roms	inclusive
n	qas	no	halo	inclusive
n	pr	no	tineo	inclusive
n	ps	yes	judaizmas	inclusive
n	om	no	gei	conservative
n	an	no	бивол	inclusive
n	ps	yes	Євреї	inclusive
n	or	no	pòm tè	inclusive
n	an	no	Гієнові	inclusive
n	ps	yes	vandalai	inclusive
n	an	no	மெல்லுடலி	inclusive
n	an	no	káu	inclusive
n	an	no	кепец	conservative
n	or	no	морач	inclusive
n	or	no	bonténg	inclusive
n	asm	no	allu	inclusive
n	ps	yes	불가리아인	inclusive
n	ps	yes	qaraçılar	inclusive
n	cds	no	masonluk	inclusive
n	ps	yes	jodaisma	inclusive
n	or	no	ድንች	inclusive
n	pr	no	nattfjärilar	inclusive
n	ps	yes	yəhudilik	inclusive
n	cds	no	полицаец	inclusive
n	an	no	witte haai	inclusive
n	ps	yes	قوم یهود	inclusive
n	ddp	yes	idioto	conservative
n	cds	no	престапник	inclusive
n	an	no	kirkeugle	inclusive
n	pr	no	nattsvermar	inclusive
n	cds	no	brīvmūrniecība	inclusive
n	or	no	luzoker	inclusive
n	re	no	morlaer	inclusive
n	pr	no	veis	inclusive
n	pr	no	ratten	inclusive
n	asm	no	ptaki	inclusive
n	an	no	germ	inclusive
n	ddp	yes	bàrbar	conservative
n	qas	no	برابرة	conservative
n	asm	no	Горох	inclusive
n	an	no	Кајман	inclusive
n	pa	yes	вратар	inclusive
n	pr	no	uéve	inclusive
n	an	no	Животни	inclusive
n	an	no	dubuk	inclusive
n	svp	no	Скука	inclusive
n	ddp	yes	animalo	inclusive
n	ps	yes	mongolidi	conservative
n	an	no	veis	inclusive
n	an	no	Тракс	inclusive
n	qas	no	Ρητορική	inclusive
n	cds	no	idolatrija	inclusive
n	svp	no	ملل	inclusive
n	om	no	Геј маж	inclusive
n	an	no	domaća kokoš	inclusive
n	pa	yes	Кожевенно-обувная промышленность	inclusive
n	pr	no	Плъхове	inclusive
n	an	no	कीरा	inclusive
n	an	no	तरस	inclusive
n	cds	no	maifia	conservative
n	an	no	Łóóʼ hashkéhé	inclusive
n	an	no	Эт	inclusive
n	cds	no	freimaurerei	inclusive
n	cds	no	פאשיזם	conservative
n	is	yes	Сиромаштво	inclusive
n	dmc	yes	злосторник	inclusive
n	ps	yes	నలుపు	inclusive
n	or	no	आलुकम्	inclusive
a	cds	no	престапнички	inclusive
n	asf	no	idioto	conservative
n	an	no	Безопашест водоземец	inclusive
n	re	no	yvirgangsfólk	inclusive
n	an	no	Домашно говедо	inclusive
n	an	no	ಕೀಟ	inclusive
n	an	no	کتا	inclusive
n	or	no	crompire	inclusive
n	asm	no	hlboká duševná zaostalosť	inclusive
n	asm	no	kannella	inclusive
n	om	no	homoseksualitas	inclusive
n	ps	yes	mongoles	inclusive
n	an	no	прч	inclusive
n	ps	yes	Моңғолдар	inclusive
n	dmc	yes	mozzarella	inclusive
n	re	no	morlader	inclusive
n	an	no	bou	inclusive
n	an	no	viecha	inclusive
n	ddp	yes	gyvūnai	inclusive
n	qas	no	eista	inclusive
n	qas	no	خایه	inclusive
n	ps	yes	bugari	inclusive
n	ps	yes	judâismo	inclusive
n	an	no	cjan	inclusive
n	cds	no	konspirativna teorija	inclusive
n	ps	yes	モンゴロイド	conservative
n	re	no	โจรสลัด	inclusive
n	an	no	狗	inclusive
n	an	no	Моллюски	inclusive
n	an	no	inyamaswa	inclusive
n	is	yes	umaskini	inclusive
n	or	no	ᑕᑯᑦᓱᒍᓱᑉᐳᖅ ᐊᑯᓐᓂᖓᓐᓂ ᒪᒡᒎᒃ ᐊᖑᑦ akunninganni takutsugusuppuq magguuk angut	conservative
n	ps	yes	mestiser	conservative
n	cds	no	faszyzm	conservative
n	cds	no	ма́јмунче	conservative
n	pr	no	lo	inclusive
n	ps	yes	Židovi	inclusive
n	an	no	ci	inclusive
n	an	no	Ямаа	inclusive
n	cds	no	Варвар	conservative
n	asm	no	ܛܝܪܐ	inclusive
n	cds	no	共济会	inclusive
n	pr	no	nag	inclusive
n	an	no	ქათამი	inclusive
n	cds	no	q'uma	inclusive
n	dmc	yes	காட்டுமிராண்டி	conservative
n	cds	no	vabamüürlus	inclusive
n	an	no	ཁྱི།	inclusive
n	an	no	békák	inclusive
n	or	no	Ääpel	inclusive
n	or	no	cogombre	inclusive
n	ps	yes	Вандалсем	inclusive
n	ps	yes	Йәһүдилек	inclusive
n	asm	no	चरा	inclusive
n	re	no	تروریسم	inclusive
n	ddp	yes	loomad	inclusive
n	qas	no	barbarian	conservative
n	cds	no	epäjumala	inclusive
n	ps	yes	ޔަހޫދީދީން	inclusive
n	ps	yes	religio iudaica	inclusive
n	asf	no	idiotas	conservative
n	an	no	தவளை	inclusive
n	asm	no	ಪಕ್ಷಿ	inclusive
n	or	no	gai	conservative
n	qas	no	jehe'a	inclusive
n	an	no	kûçik	inclusive
n	qas	no	barbari	conservative
n	an	no	pelėdikė	inclusive
n	qas	no	teelbal	inclusive
n	ps	yes	moíndo	inclusive
n	pa	yes	barbarid	conservative
n	or	no	kartofel	inclusive
n	cds	no	카지노	inclusive
n	an	no	lehm	inclusive
n	asm	no	barwa brązowa	inclusive
n	ps	yes	Բարբարոս	conservative
n	asm	no	خصية	inclusive
n	an	no	گائے	inclusive
n	ps	yes	Болгарал	inclusive
n	an	no	bezastainie abinieki	inclusive
n	an	no	თეთრი ზვიგენი	inclusive
n	an	no	Црв	inclusive
n	an	no	binensotta	inclusive
n	pa	yes	오랑캐	conservative
n	an	no	katak	inclusive
n	an	no	hova	inclusive
n	an	no	besto	inclusive
n	dmc	yes	бескорисен	conservative
n	ps	yes	mongoloid race	conservative
n	an	no	peshkaqeni	inclusive
n	an	no	pijavice	inclusive
n	an	no	hailaadsed	inclusive
n	re	no	терорист	inclusive
n	cds	no	Դավադրության տեսություն	inclusive
n	asm	no	manuk	inclusive
n	ps	yes	mongolové	inclusive
n	asm	no	hegazti	inclusive
n	pr	no	Үнеэн	inclusive
n	an	no	Амьтан	inclusive
n	ps	yes	mongolidai	conservative
n	cds	no	grugg	inclusive
n	dmc	yes	اخلاق	inclusive
n	asf	no	白痴	conservative
n	ps	yes	وندال‌ها	inclusive
n	ps	yes	Бугарите	inclusive
n	or	no	хо́мосексуалец	conservative
n	cds	no	подведувач	conservative
n	ps	yes	ch'iyara	inclusive
n	cds	no	異常性欲	conservative
n	an	no	ར་མ།	inclusive
n	an	no	kambubulag	inclusive
n	qas	no	რიტორიკა	inclusive
n	or	no	马铃薯	inclusive
n	an	no	ھايۋانات	inclusive
n	re	no	slayer	inclusive
n	an	no	лебарка	inclusive
n	an	no	Қолтырауын	inclusive
n	om	no	Ομοφυλοφιλία	inclusive
n	qas	no	아마추어	inclusive
n	an	no	uywa	inclusive
n	re	no	piratu	inclusive
n	ps	yes	Բուլղարներ	inclusive
n	asf	no	Родница	conservative
n	an	no	biche	inclusive
n	an	no	Бясхвостыя	inclusive
n	asm	no	tamsi	inclusive
n	an	no	کفتار	inclusive
n	ps	yes	judntum	inclusive
n	asm	no	قوڭۇر رەڭلىك	inclusive
n	an	no	kajmany	inclusive
n	an	no	crocodylidae	inclusive
n	cds	no	feixisme	conservative
n	re	no	pirateso	inclusive
n	cds	no	فاشیسم	conservative
n	ddp	yes	абдал	conservative
n	om	no	gay	inclusive
n	dmc	yes	Әхлак	inclusive
n	an	no	tavuk	inclusive
n	cds	no	orang gasar	conservative
n	asf	no	וואגינע	conservative
n	om	no	Гомосексуалізм	inclusive
n	cds	no	casinò	inclusive
n	pr	no	Корова	inclusive
n	an	no	mollusca	inclusive
n	ps	yes	mongoloidní rasa	conservative
n	an	no	Пон	inclusive
n	ps	yes	mongol	inclusive
n	qas	no	சொல்லாட்சிக் கலை	inclusive
n	asm	no	voël	inclusive
n	ddp	yes	animal	inclusive
n	is	yes	fátækt	inclusive
n	or	no	ikirayi	inclusive
n	asm	no	testicule	inclusive
n	or	no	krastavac	inclusive
n	an	no	köpək	inclusive
n	rci	yes	orang gasar	conservative
n	ddp	yes	백치	conservative
n	re	no	terörizm	conservative
n	an	no	Ямаан	inclusive
n	cds	no	faşizm	conservative
n	dmc	yes	bárbaro	conservative
n	an	no	egel	inclusive
n	ps	yes	jode	inclusive
n	cds	no	కుట్ర సిద్ధాంతం	inclusive
n	an	no	Козорози	inclusive
n	an	no	Животните	inclusive
n	ps	yes	ბარბაროსი	conservative
n	or	no	gugumma	inclusive
n	an	no	鸡	inclusive
n	an	no	goldschakal	inclusive
n	cds	no	teorija zarote	inclusive
n	qas	no	amatőr	inclusive
n	an	no	bovo	inclusive
n	or	no	kornischong	inclusive
n	asm	no	dương vật	inclusive
n	asm	no	Гарох	inclusive
n	ddp	yes	mhuka	inclusive
n	asm	no	kahverengi	inclusive
n	an	no	อันดับจระเข้	inclusive
n	svp	no	алчност	inclusive
n	re	no	убиец	inclusive
n	an	no	Нохой	inclusive
n	cds	no	גראנג'	inclusive
n	asm	no	vullen	inclusive
n	an	no	כרישאים	inclusive
n	an	no	avelaíña	inclusive
n	an	no	animalia	inclusive
n	an	no	høne	inclusive
n	re	no	恐怖主义	inclusive
n	re	no	teruorėzmos	conservative
n	re	no	테러리즘	conservative
n	asm	no	дигање	inclusive
n	dmc	yes	Đạo đức	inclusive
n	pr	no	နွား	inclusive
n	an	no	hiu	inclusive
n	qas	no	Хемиска смеса	inclusive
n	asm	no	Καφέ	inclusive
n	asf	no	puki	conservative
n	an	no	ngengat	inclusive
n	pa	yes	蛮族	conservative
n	pa	yes	shoemaking	inclusive
n	ps	yes	יהודים	inclusive
n	re	no	מאפיה	inclusive
n	cds	no	hlboká duševná zaostalosť	inclusive
n	rci	yes	дивјак	conservative
n	or	no	aartappel	inclusive
n	ps	yes	iùdhachd	inclusive
n	om	no	האמאסעקסואלוטעט	inclusive
n	re	no	plagiarisme	inclusive
n	cds	no	абдал	conservative
n	re	no	pirata	inclusive
n	cds	no	مافیا	inclusive
n	an	no	minervanpöllö	inclusive
n	an	no	Ìkokò	inclusive
n	is	yes	དབུལ་ཕོངས།	inclusive
n	asf	no	idiootti	conservative
n	ps	yes	कालो	inclusive
n	dmc	yes	מוצרלה	inclusive
n	an	no	altın çakal	inclusive
n	ps	yes	judajizm	inclusive
n	qas	no	barbaroj	conservative
n	qas	no	q'uruta	inclusive
n	qas	no	gojëtaria	inclusive
n	asm	no	getnaðarlimur	inclusive
n	re	no	zločin	inclusive
n	ps	yes	يەھۇدىلار	inclusive
n	asm	no	قضيب	inclusive
n	ddp	yes	шупак	conservative
n	an	no	goat	inclusive
n	ps	yes	gitano	inclusive
n	cds	no	fascismus	conservative
n	cds	no	프리메이슨	inclusive
n	asm	no	睾丸	inclusive
n	asm	no	Нијанси на кафеавата боја	inclusive
n	an	no	Қолтырауындар	inclusive
n	an	no	ЦӀуку	inclusive
n	an	no	dier	inclusive
n	pr	no	Ынах	inclusive
n	an	no	waraabe	inclusive
n	an	no	puhatestűek	inclusive
n	ps	yes	mongoloj	inclusive
n	asm	no	fuglar	inclusive
n	an	no	ヒル	inclusive
n	om	no	مثليه جنسيه	inclusive
n	an	no	악어	inclusive
n	an	no	pijavica	inclusive
n	an	no	motten	inclusive
n	an	no	Àca	inclusive
n	an	no	krokodilu dzimta	inclusive
n	ps	yes	Монголоидная раса	conservative
n	om	no	omosexualitat	inclusive
n	asm	no	niepełnosprawność intelektualna w stopniu znacznym	inclusive
n	ps	yes	ebraismo	inclusive
n	re	no	마피아	conservative
n	pa	yes	работник	inclusive
n	ddp	yes	معتوه	conservative
n	om	no	සමරිසි	inclusive
n	or	no	ಆಲೂಗಡ್ಡೆ	inclusive
n	ps	yes	tudayt	inclusive
n	re	no	आतङ्कवाद	conservative
n	an	no	yaxaas	inclusive
n	an	no	kabrit	inclusive
n	an	no	hienă	inclusive
n	an	no	eläinkunta	inclusive
n	an	no	hond	inclusive
n	cds	no	mafio	inclusive
n	asm	no	kalc'h	inclusive
n	asm	no	penise	inclusive
n	asm	no	लिङ्ग	inclusive
n	ddp	yes	ברברים	conservative
n	an	no	Безопашести водоземци	inclusive
n	cds	no	fasci-chú-gī	conservative
n	cds	no	teoria de la conspiració	inclusive
n	an	no	പ്രാണി	inclusive
n	ddp	yes	Živočichové	inclusive
n	cds	no	лага	inclusive
a	ddf	yes	низок	conservative
n	an	no	hohn	inclusive
n	qas	no	campuran	inclusive
n	or	no	Квир	conservative
n	ps	yes	mongoliidne rass	conservative
n	pr	no	Молци	inclusive
n	dmc	yes	свиња	conservative
n	ps	yes	ยิว	inclusive
n	pr	no	bees	inclusive
n	ddp	yes	глупачка	inclusive
n	an	no	koli	inclusive
n	asm	no	Ćulik	inclusive
n	pr	no	ченгија	conservative
n	an	no	နွား	inclusive
n	ps	yes	crna	inclusive
n	re	no	мафија	inclusive
n	ps	yes	juutit	inclusive
n	an	no	ajá	inclusive
n	cds	no	마피아	inclusive
n	an	no	ngombe	inclusive
n	ddp	yes	ಪ್ರಾಣಿ	inclusive
n	or	no	репка	inclusive
n	ddp	yes	Идиот	inclusive
n	cds	no	complottheorie	inclusive
n	an	no	Обични шакал	inclusive
n	pa	yes	Дипломатические ранги	inclusive
n	an	no	Хайваннар	inclusive
n	ps	yes	কালো	inclusive
n	cds	no	fašėzmos	conservative
n	ps	yes	ЛухӀисса	inclusive
n	or	no	cucumber	inclusive
n	asm	no	igruk	inclusive
n	cds	no	barbarët	conservative
n	an	no	böcek	inclusive
n	an	no	blautdyr	inclusive
n	cds	no	chủ nghĩa phát xít	conservative
n	ps	yes	populus iudaicus	inclusive
n	om	no	tông-sèng-loân	inclusive
n	asm	no	Көрән	inclusive
n	ps	yes	фашист	inclusive
n	an	no	bestia	inclusive
n	asm	no	ᐃᒡᔪᒃ	inclusive
n	an	no	kòkòrò	inclusive
n	pr	no	Карова	inclusive
n	an	no	sivi ćuk	inclusive
n	ps	yes	gyðingdómur	inclusive
n	om	no	chinaku	conservative
n	an	no	crocodylia	inclusive
n	cds	no	მაფია	conservative
n	an	no	hiénafélék	inclusive
n	re	no	Злачынства	inclusive
n	an	no	insekto	inclusive
n	re	no	piratavimas	inclusive
n	an	no	mbudzi	inclusive
n	an	no	insekti	inclusive
n	an	no	koira	inclusive
n	asm	no	阴茎	inclusive
n	an	no	దుమ్ములగొండి	inclusive
n	dmc	yes	อนารยชน	conservative
n	qas	no	околија	inclusive
n	pr	no	beźan	inclusive
n	cds	no	fašizmus	conservative
n	or	no	ಸೌತೆಕಾಯಿ	inclusive
n	cds	no	अपराध	inclusive
n	dmc	yes	Моцарела	inclusive
n	ps	yes	Ідіотія	conservative
n	rci	yes	Βάρβαροι	conservative
n	an	no	köpek	inclusive
n	an	no	금눈쇠올빼미	inclusive
n	ps	yes	ebreji	inclusive
n	or	no	kartul	inclusive
n	cds	no	Коцкарници	inclusive
n	an	no	weichtiere	inclusive
n	pr	no	ГӀака	inclusive
n	asf	no	ᐅᑦᓱᒃ	conservative
n	an	no	behi	inclusive
n	ps	yes	ज्यू धर्म	inclusive
n	an	no	მწერები	inclusive
n	pa	yes	Дипломатиялық дәреже	inclusive
n	re	no	Қарақшылық	inclusive
n	asm	no	pinji	inclusive
n	an	no	loomad	inclusive
n	re	no	terrorizm	conservative
n	an	no	гуска	inclusive
n	re	no	பயங்கரவாதம்	conservative
n	ps	yes	Сиёҳ	inclusive
n	cds	no	Заговорни теории	inclusive
n	pa	yes	адвока́т	inclusive
n	asf	no	Âm đạo	conservative
n	svp	no	лакомост	inclusive
n	asm	no	Ոլոռ	inclusive
n	re	no	Пиратство	inclusive
n	pa	yes	কূটনৈতিক পদমর্যাদা	inclusive
n	ps	yes	mongolar	inclusive
n	an	no	প্রাণী	inclusive
n	asf	no	যোনি	conservative
n	ps	yes	sigøynarar	inclusive
n	svp	no	langeweile	inclusive
n	re	no	rikos	inclusive
n	om	no	gomoseksuallik	inclusive
n	qas	no	آمیزہ	inclusive
n	cds	no	Καζίνο	inclusive
n	cds	no	crime	inclusive
n	qas	no	amatori	inclusive
n	asm	no	usuk	inclusive
n	re	no	盗作	inclusive
n	qas	no	testiko	inclusive
n	om	no	samkynhneigð	inclusive
n	an	no	inseke	inclusive
n	an	no	Ƿæterdraca	inclusive
n	cds	no	bałwochwalstwo	inclusive
n	or	no	kiazi	inclusive
n	ddp	yes	barbared	conservative
n	asm	no	वृषण	inclusive
n	ps	yes	Ρομά	inclusive
n	pr	no	Егеуқұйрықтар	inclusive
n	an	no	утка	inclusive
n	re	no	terorisse	conservative
n	an	no	עשים	inclusive
n	qas	no	јајце	inclusive
n	ps	yes	Ром	inclusive
n	an	no	sharko	inclusive
