id	pos	category	stereotype	lemma	level
LV2216	n	dmc	yes	dezertieris	conservative
LV1014	n	cds	no	peons	inclusive
LV906	n	re	no	noziegšanās	inclusive
LV315	n	cds	no	kriminālais grupējums	conservative
LV838	n	qas	no	konformisms	inclusive
LV1411	n	is	yes	nabadzībā	inclusive
LV397	n	cds	no	pavirši strādāt	inclusive
LV2144	n	pa	yes	balto apkaklīšu	inclusive
LV1665	n	is	yes	nabaga cilvēki	inclusive
LV596	n	cds	no	scammer	conservative
LV704	n	asm	no	gabals asti	conservative
LV2193	n	pa	yes	cordwainer	inclusive
LV1958	n	cds	no	bērnu	inclusive
LV1165	n	re	no	gangsteris	inclusive
LV1369	n	cds	no	dungot	inclusive
LV1400	n	ddp	yes	nonsensicality	conservative
LV575	n	an	no	kuce	conservative
LV2014	n	qas	no	retoriskums	inclusive
LV1052	n	an	no	vēžskorpioni	inclusive
LV1976	n	cds	no	aizstāvēšana	inclusive
LV270	n	pr	no	staigule	conservative
LV735	n	or	no	homoseksuāls	conservative
LV2098	n	re	no	raper	conservative
LV1748	n	an	no	miģele	inclusive
LV567	n	asf	no	kretīns	conservative
LV1540	n	svp	no	slackers	conservative
LV2106	n	re	no	seksuālo uzbrukumu	inclusive
LV356	n	qas	no	magnates	inclusive
LV190	n	asm	no	testis	inclusive
LV1836	n	dmc	yes	homunkuls	inclusive
LV277	n	an	no	ielene	conservative
LV855	n	qas	no	brāķēt	conservative
LV569	n	asf	no	changeling	conservative
LV210	n	ps	yes	barbari	conservative
LV1732	n	asm	no	flouter	conservative
LV1048	n	dmc	yes	pieklājības	inclusive
LV1028	n	cds	no	mīļotājs	inclusive
LV1924	n	cds	no	reliģiozums	inclusive
LV619	n	cds	no	klans	inclusive
LV1122	n	cds	no	tējkanna zivju	inclusive
LV1405	n	is	yes	globālo nabadzību	inclusive
LV987	n	svp	no	gourmandizer	inclusive
LV281	n	cds	no	meli	inclusive
LV570	n	cds	no	plānprātīgs	inclusive
LV410	n	ddp	yes	nemākulis	conservative
LV1330	n	ps	yes	jūdaisms	inclusive
LV1602	n	re	no	mafija	inclusive
LV1375	n	asf	no	wench	conservative
LV1931	n	cds	no	roku darbs	conservative
LV332	n	dmc	yes	outlawry	inclusive
LV2207	n	re	no	vardarbību	inclusive
LV1104	n	or	no	fastidiousness	inclusive
LV478	n	qas	no	vidēju ienākumu	inclusive
LV1120	n	pa	yes	zivju cēlējs	inclusive
LV762	n	cds	no	muļķības	conservative
LV1243	n	cds	no	reakcijas laikmets	conservative
LV1084	n	qas	no	algādzis	inclusive
LV1908	n	an	no	humanus	inclusive
LV1151	n	cds	no	fundamentālismu	inclusive
LV1409	n	is	yes	brīvprātīgu nabadzību	inclusive
LV128	n	asf	no	betise	conservative
LV385	n	pa	yes	uzņēmējs	inclusive
LV566	n	an	no	sentimentalitāte	conservative
LV1814	n	an	no	ērču	inclusive
LV211	n	qas	no	barbarisko	conservative
LV1090	n	qas	no	fermeris	inclusive
LV499	n	cds	no	apjomu	inclusive
LV291	n	cds	no	haoss	conservative
LV425	n	ddp	yes	ferociousness	conservative
LV644	n	qas	no	mare ligzdu	inclusive
LV2078	a	ddp	yes	muļķīgi	conservative
LV335	n	an	no	bison	inclusive
LV1302	n	is	yes	trūcīgas personas	inclusive
LV1445	n	dmc	yes	viltvārdis	conservative
LV55	n	svp	no	sevis mīlestību	conservative
LV344	n	cds	no	devilment	conservative
LV1085	n	qas	no	fieldhand	inclusive
LV1978	n	pr	no	fornicatress	conservative
LV633	n	an	no	Āzis	inclusive
LV836	n	cds	no	jauniesaucamais	conservative
LV660	n	qas	no	vienkāršās	inclusive
LV1651	n	cds	no	puse	inclusive
LV1144	n	cds	no	freemasons	inclusive
LV1130	n	dmc	yes	bufonāde	inclusive
LV398	n	cds	no	nediena-up	inclusive
LV138	n	cds	no	duraks	conservative
LV1745	n	pr	no	socialites	inclusive
LV1806	n	an	no	brent	inclusive
LV637	n	an	no	capra hircus	inclusive
LV466	n	qas	no	pilsētnieks cilvēki	inclusive
LV365	n	cds	no	cūka	conservative
LV636	n	an	no	kazlēni	inclusive
LV1758	n	cds	no	narcisms	inclusive
LV83	n	cds	no	codswallop	conservative
LV1100	n	cds	no	ātri vienu	inclusive
LV89	n	ddp	yes	analfabēts	inclusive
LV362	n	an	no	nozākāt	conservative
LV570	n	asm	no	plānprātīgs	inclusive
LV569	n	cds	no	changeling	inclusive
LV1626	n	dmc	yes	rupjš	conservative
LV199	n	asm	no	sēklinieki	inclusive
LV1950	n	an	no	volaille	inclusive
LV2084	n	cds	no	dweeb	conservative
LV189	n	is	yes	scrooge	conservative
LV510	n	cds	no	layabout	conservative
LV128	n	asm	no	betise	conservative
LV501	n	cds	no	rotter	conservative
LV777	n	an	no	hemipteran	inclusive
LV661	n	qas	no	apakšnama	inclusive
LV853	n	or	no	cuke	inclusive
LV1520	n	or	no	meticulosity	inclusive
LV207	n	ps	yes	barbaru	conservative
LV137	n	ps	yes	muļķe	conservative
LV912	n	an	no	diddlyshit	conservative
LV1792	n	cds	no	nimfomānija	conservative
LV1961	n	cds	no	bēbis	inclusive
LV247	n	ddp	yes	resgalis	conservative
LV520	n	an	no	negatīvs tēls	conservative
LV1477	n	an	no	insekti	inclusive
LV571	n	asf	no	stulbs	conservative
LV501	n	an	no	rotter	conservative
LV1086	n	qas	no	lauks rokas	inclusive
LV2146	n	pr	no	piparu kožu	inclusive
LV207	n	pa	yes	barbaru	conservative
LV247	n	cds	no	resgalis	conservative
LV575	n	an	no	kuce	inclusive
LV1134	n	asm	no	nediena	inclusive
LV1516	n	re	no	enerģisks cilvēks	inclusive
LV77	n	qas	no	atliekas	inclusive
LV1198	n	asf	no	maksts	conservative
LV431	n	an	no	kine	inclusive
LV2000	n	re	no	bruņotu laupītāju	inclusive
LV264	n	cds	no	slampa	conservative
LV1131	n	dmc	yes	āksts	inclusive
LV959	n	om	no	aboral	inclusive
LV1926	n	cds	no	reliģiozitāti	inclusive
LV209	n	qas	no	barbariem	conservative
LV865	n	om	no	dame	inclusive
LV2024	n	an	no	salientian	inclusive
LV407	n	cds	no	konformists	conservative
LV201	n	cds	no	bandītu	inclusive
LV925	n	ps	yes	fricis	conservative
LV1530	n	cds	no	komforts stacija	inclusive
LV2118	a	svp	no	lepns	conservative
LV701	n	svp	no	concupiscence	inclusive
LV143	n	ddp	yes	knucklehead	conservative
LV208	n	pa	yes	barbars	conservative
LV843	n	or	no	peža	conservative
LV105	n	an	no	animalia	inclusive
LV4	n	svp	no	acedia	inclusive
LV139	n	an	no	neprāte	conservative
LV907	n	cds	no	likumu pārtraucējierīces	inclusive
LV134	n	cds	no	idiote	conservative
LV2134	n	re	no	agonija	inclusive
LV2007	n	cds	no	ābolu spodrinātāja	conservative
LV187	n	cds	no	publiskais nams	inclusive
LV1624	n	cds	no	papīra stūmējs	inclusive
LV85	n	cds	no	vajātājs	conservative
LV833	n	ps	yes	krustojums	inclusive
LV1811	n	an	no	ixodoidea	inclusive
LV591	n	re	no	traducer	conservative
LV125	n	cds	no	perspicaciousness	inclusive
LV1964	n	cds	no	jaundzimušais	inclusive
LV646	n	an	no	grossness	conservative
LV1356	n	qas	no	nojume	inclusive
LV947	n	dmc	yes	simulants	conservative
LV1746	n	pr	no	socialite	inclusive
LV1779	n	ps	yes	negroīdi	inclusive
LV87	n	cds	no	fanātiķiem	inclusive
LV1111	n	dmc	yes	smaka	conservative
LV1196	n	asm	no	vicia faba	inclusive
LV352	n	qas	no	biznesa līderi	inclusive
LV452	n	asm	no	brūns	inclusive
LV1135	n	cds	no	brīvmūrnieks	inclusive
LV1988	n	pa	yes	valsts grāmatvedības	inclusive
LV1496	n	asm	no	falls	inclusive
LV1349	n	qas	no	krāsotājs	inclusive
LV316	n	cds	no	bandas	inclusive
LV354	n	qas	no	rūpnieku	inclusive
LV1642	n	qas	no	parazitāras	inclusive
LV812	n	an	no	crocodylia	inclusive
LV1834	n	re	no	mocītājs	inclusive
LV17	n	re	no	korporatīvās pārkāpumus	inclusive
LV457	n	pr	no	norvēģija žurka	inclusive
LV1018	n	ddf	yes	nanus	conservative
LV1436	n	dmc	yes	cheater	conservative
LV893	n	ps	yes	lummox	conservative
LV480	n	cds	no	uzpūstiem galvu	conservative
LV764	n	cds	no	metāllūžņu	inclusive
LV196	n	asm	no	sēklinieks	inclusive
LV1789	n	cds	no	hypersexual	conservative
LV406	n	cds	no	dogmatisms	conservative
LV2184	n	cds	no	sazvērestības teorētiķi	inclusive
LV138	n	cds	no	duraks	inclusive
LV517	n	an	no	villainess	conservative
LV138	n	ps	yes	duraks	conservative
LV385	n	qas	no	uzņēmējs	inclusive
LV1830	n	re	no	murderess	inclusive
LV1752	n	cds	no	zaglis	inclusive
LV565	n	an	no	wuss	conservative
LV15	n	re	no	ļaunprātīgi	inclusive
LV1598	n	re	no	sicīlijas mafiju	inclusive
LV137	n	asm	no	muļķe	conservative
LV1146	n	an	no	skatiens	inclusive
LV1485	n	cds	no	sass	inclusive
LV244	n	cds	no	zilzeķe	inclusive
LV1725	n	an	no	aita	inclusive
LV973	n	om	no	dorsolateral	inclusive
LV706	n	asm	no	jāšanās	conservative
LV140	n	cds	no	idiots	inclusive
LV1347	n	qas	no	gleznotājs un dekorators	inclusive
LV626	n	an	no	kazas	inclusive
LV114	n	an	no	metazoans	inclusive
LV368	n	cds	no	streiku pārtraucējierīces	inclusive
LV265	n	pr	no	nevīžīgs sieviete	conservative
LV77	n	cds	no	atliekas	inclusive
LV1892	n	cds	no	zinu-visas	conservative
LV1124	n	an	no	blusa	inclusive
LV1042	n	qas	no	amatieru	inclusive
LV430	n	svp	no	garlaicību	inclusive
LV967	n	om	no	pēcpuse	inclusive
LV1265	n	an	no	sus	inclusive
LV327	n	cds	no	banditti	conservative
LV1539	n	dmc	yes	slacker	conservative
LV519	n	cds	no	nelietīgs	conservative
LV1271	n	re	no	grand zādzību	inclusive
LV327	n	re	no	banditti	inclusive
LV171	n	rci	yes	sīkstulis	conservative
LV502	n	dmc	yes	tāds un tāds	inclusive
LV1623	n	cds	no	papparazzi	inclusive
LV806	n	ddp	yes	twirp	conservative
LV398	n	qas	no	nediena-up	inclusive
LV206	n	ddp	yes	lempis	conservative
LV1264	n	an	no	cuka	inclusive
LV849	n	or	no	sativus	inclusive
LV84	n	an	no	folderol	conservative
LV728	n	om	no	maitāt	conservative
LV51	n	an	no	amerikas buffalo	inclusive
LV1453	n	cds	no	lazybones	conservative
LV1598	n	re	no	sicīlijas mafiju	conservative
LV2028	n	an	no	bezastaino abinieku kārta	inclusive
LV1994	n	re	no	laupīšana	inclusive
LV139	n	ddp	yes	neprāte	conservative
LV1179	n	asm	no	faba bona	inclusive
LV214	n	qas	no	tirgotājs	inclusive
LV400	n	qas	no	boo-boo	inclusive
LV253	n	or	no	slikta zivis	conservative
LV262	n	an	no	ielasmeita	conservative
LV1671	n	svp	no	superbia	conservative
LV357	n	qas	no	magnāts	inclusive
LV744	n	an	no	fizionomija	inclusive
LV515	n	is	yes	nelietis	conservative
LV308	n	svp	no	fanātisks	conservative
LV1320	n	ps	yes	hebraism	inclusive
LV140	n	asm	no	idiots	inclusive
LV120	n	re	no	izvaro	conservative
LV1079	n	cds	no	suteneri	inclusive
LV229	n	an	no	sunītis	inclusive
LV809	n	an	no	krokodili	inclusive
LV1012	n	dmc	yes	drifters	inclusive
LV544	n	cds	no	vagona vilcienu	inclusive
LV1009	n	cds	no	slews	inclusive
LV213	n	ddp	yes	barbarisms	inclusive
LV202	n	cds	no	laupītājs	conservative
LV2043	n	an	no	hirudinea	inclusive
LV392	n	cds	no	klupt	inclusive
LV438	n	an	no	vēršu	inclusive
LV987	n	svp	no	gourmandizer	conservative
LV842	n	asf	no	twat	conservative
LV108	n	ddp	yes	makrofauna	inclusive
LV410	n	qas	no	nemākulis	conservative
LV896	n	ddp	yes	mūlāps	conservative
LV1174	n	asm	no	eiropas pupu	inclusive
LV141	n	ddp	yes	saphead	conservative
LV1332	n	ps	yes	ebreji	inclusive
LV1867	n	qas	no	pauninieks	conservative
LV2235	n	ps	yes	zulu	inclusive
LV937	n	cds	no	gradžs	inclusive
LV692	n	or	no	kāposti	inclusive
LV1991	n	re	no	nolaupa	inclusive
LV953	n	om	no	ipsilateral	inclusive
LV1469	n	cds	no	augļotājs	inclusive
LV1027	n	pa	yes	darbinieks	inclusive
LV570	n	asf	no	plānprātīgs	conservative
LV1569	n	an	no	naktstauriņi	inclusive
LV192	n	qas	no	pauts	inclusive
LV1299	n	pr	no	ielas meita	inclusive
LV167	n	svp	no	septiņiem nāves grēkiem	inclusive
LV1640	n	qas	no	parazitēšana	inclusive
LV285	n	cds	no	clotheshorse	inclusive
LV520	n	is	yes	negatīvs tēls	conservative
LV526	n	an	no	kaimans	inclusive
LV769	n	an	no	klausīšanās ierīci	inclusive
LV1699	n	ps	yes	metis	conservative
LV1901	n	is	yes	skrandainis	conservative
LV825	n	ps	yes	mākslīgs hibrīda	inclusive
LV280	n	qas	no	nepatiesība	conservative
LV247	n	asf	no	resgalis	conservative
LV1457	a	is	yes	skumjš	inclusive
LV145	n	an	no	stulbenis	conservative
LV1089	n	qas	no	lauksaimnieki	inclusive
LV1723	n	an	no	aitu	inclusive
LV1363	n	an	no	hiēna	inclusive
LV1703	n	an	no	haizivis	inclusive
LV1465	n	cds	no	naudas aizdevēji	conservative
LV749	n	ddp	yes	pļāpa	inclusive
LV329	n	re	no	ļaundaris	inclusive
LV1528	n	qas	no	maisījums	inclusive
LV1483	n	cds	no	backtalk	inclusive
LV1886	n	or	no	kartupelis	inclusive
LV1602	n	cds	no	mafija	inclusive
LV206	n	rci	yes	lempis	conservative
LV1957	n	cds	no	zīdaiņiem	inclusive
LV1603	n	cds	no	itāļu mafiju	conservative
LV2150	n	om	no	pāri kleita	inclusive
LV1092	n	qas	no	lauksaimnieks	inclusive
LV655	n	asm	no	gailis	inclusive
LV685	n	pa	yes	profesori	inclusive
LV1903	n	cds	no	sniveller	conservative
LV2066	n	an	no	canis аureus	inclusive
LV2202	n	pr	no	galminieki	inclusive
LV1749	n	an	no	midge	inclusive
LV569	n	ps	yes	changeling	conservative
LV2129	n	re	no	rīkoties terorisma	inclusive
LV897	n	asf	no	dimwit	conservative
LV381	n	re	no	šantažējot	conservative
LV14	n	re	no	finanšu ļaunprātīgu	inclusive
LV1604	n	ps	yes	greutungi	inclusive
LV261	n	pr	no	prostitūta	conservative
LV252	n	ddp	yes	pudden galvas	conservative
LV1791	n	cds	no	nympho	conservative
LV2231	n	cds	no	brigands	inclusive
LV343	n	cds	no	draiskulība	conservative
LV2199	n	an	no	cirmenis	inclusive
LV2107	n	re	no	ļaunprātīgas seksuālas	inclusive
LV2117	a	svp	no	augstprātīgs	conservative
LV2042	n	cds	no	pedantisms	inclusive
LV611	n	om	no	homoseksuālists	conservative
LV507	n	dmc	yes	klaiņot	conservative
LV1250	n	an	no	fulvus	inclusive
LV960	n	om	no	dirsa	inclusive
LV1724	n	an	no	ovis orientalis aries	inclusive
LV419	n	pa	yes	biļete aģents	inclusive
LV1467	n	cds	no	aizdevuma sharking	conservative
LV463	n	qas	no	buržuāziskās	inclusive
LV119	n	re	no	izvarotāji	conservative
LV1072	n	cds	no	radi	inclusive
LV878	n	cds	no	demagoģija	conservative
LV510	n	svp	no	layabout	conservative
LV1071	n	cds	no	phratry	inclusive
LV914	n	an	no	diddlysquat	conservative
LV1269	n	cds	no	neģēlis	conservative
LV1101	n	re	no	precīzs	inclusive
LV249	n	cds	no	pillock	conservative
LV1267	n	cds	no	literārā kapāt	conservative
LV1105	n	om	no	finocchio	inclusive
LV986	n	svp	no	ēdājs	inclusive
LV742	n	cds	no	tenku vācele	conservative
LV989	n	svp	no	gardēdis	inclusive
LV895	n	ps	yes	klanīties	conservative
LV1080	n	cds	no	pandar	conservative
LV1142	n	cds	no	brīvmūrnieki	inclusive
LV520	n	dmc	yes	negatīvs tēls	conservative
LV164	n	svp	no	avaritia	inclusive
LV516	n	cds	no	negatīvais tēls	conservative
LV1434	n	cds	no	scrawler	conservative
LV1509	n	cds	no	mussiness	conservative
LV1683	n	qas	no	retorika	inclusive
LV1004	n	cds	no	stiprinājumi	inclusive
LV424	n	ddp	yes	viciousness	conservative
LV267	n	pr	no	izdedži	conservative
LV372	n	ddp	yes	bastards	conservative
LV1603	n	re	no	itāļu mafiju	conservative
LV530	a	dmc	yes	netikumīgs	conservative
LV593	n	cds	no	chiseller	conservative
LV528	a	ddf	yes	nelabs	inclusive
LV29	n	pa	yes	akadēmiķi	inclusive
LV998	n	cds	no	rādītāji	inclusive
LV390	n	dmc	yes	roue	conservative
LV353	n	qas	no	liels biznesmenis	inclusive
LV416	n	an	no	ķermeņa snatcher	inclusive
LV219	n	pa	yes	diplomātisko rangu	inclusive
LV211	n	rci	yes	barbarisko	conservative
LV2120	a	svp	no	uzpūtīgs	conservative
LV16	n	re	no	pārkāpumiem	inclusive
LV1891	n	cds	no	know-it-all	conservative
LV1283	n	re	no	laupījums	inclusive
LV731	n	om	no	geji	conservative
LV582	n	re	no	traducement	inclusive
LV140	n	asf	no	idiots	conservative
LV1717	n	ddp	yes	nanocephaly	inclusive
LV1945	n	re	no	pirāti	inclusive
LV106	n	ddp	yes	epifauna	inclusive
LV588	n	re	no	defamer	conservative
LV1668	n	cds	no	prankishness	inclusive
LV2226	n	ps	yes	romanis	inclusive
LV1286	n	qas	no	tagalong	conservative
LV1073	n	qas	no	divulgement	inclusive
LV1474	n	cds	no	loansharking	conservative
LV1701	n	an	no	selachii	inclusive
LV193	n	qas	no	sēklinieku	inclusive
LV143	n	asf	no	knucklehead	conservative
LV1594	n	cds	no	virsnieks	conservative
LV1785	n	ps	yes	balts	inclusive
LV890	n	an	no	pillager	inclusive
LV1821	n	re	no	slepkavība	inclusive
LV1755	n	cds	no	punduris	conservative
LV1706	n	an	no	sīkbūtne	inclusive
LV139	n	asf	no	neprāte	conservative
LV78	n	cds	no	jaukta lopbarība	inclusive
LV235	n	qas	no	baroka	inclusive
LV1	n	dmc	yes	pazemojums	inclusive
LV753	n	cds	no	gļēvulību	conservative
LV900	n	ps	yes	uprooter	conservative
LV1178	n	asm	no	faba vulgaris	inclusive
LV1451	n	dmc	yes	prevaricator	inclusive
LV2054	n	an	no	prusaku	inclusive
LV1531	n	cds	no	tualetes	inclusive
LV1671	n	cds	no	superbia	conservative
LV1680	n	cds	no	relikvijas	inclusive
LV1612	n	an	no	otus asio	inclusive
LV1428	n	cds	no	mācību atbalstu	inclusive
LV1168	n	cds	no	fašismu	conservative
LV283	n	cds	no	negodīgums	inclusive
LV1159	n	svp	no	grūtsirdīgs cilvēks	conservative
LV2196	n	cds	no	pērkamība	conservative
LV933	n	cds	no	netīrumi	inclusive
LV207	n	qas	no	barbaru	conservative
LV2220	n	ps	yes	rommany	inclusive
LV1765	n	ps	yes	jigaboo	conservative
LV596	n	cds	no	scammer	inclusive
LV492	n	cds	no	lepnība	conservative
LV1138	n	cds	no	brīvmūrniecība	inclusive
LV1670	n	svp	no	lepnums	conservative
LV2029	n	an	no	vardes	inclusive
LV134	n	ps	yes	idiote	conservative
LV748	n	ddp	yes	denuncētājs	conservative
LV885	n	pr	no	ubadze	inclusive
LV391	n	qas	no	bloopers	inclusive
LV1098	n	cds	no	fašistu	conservative
LV493	n	cds	no	augstprātība	conservative
LV248	n	asm	no	soft touch	conservative
LV1879	n	or	no	kartupeļu	inclusive
LV403	n	cds	no	blowhard	conservative
LV500	n	cds	no	git	conservative
LV2138	n	re	no	spīdzināšana	inclusive
LV1685	n	qas	no	rhetor	inclusive
LV1013	n	ps	yes	staigulis	inclusive
LV916	n	an	no	diddly-tupēt	conservative
LV1835	n	cds	no	homunculi	inclusive
LV252	n	cds	no	pudden galvas	conservative
LV795	n	an	no	pūčveidīgie	inclusive
LV930	n	cds	no	grandžs	inclusive
LV1992	n	re	no	nolaupīt	inclusive
LV408	n	ddp	yes	bumbler	conservative
LV1137	n	cds	no	brīvās mason	inclusive
LV199	n	qas	no	sēklinieki	inclusive
LV208	n	qas	no	barbars	conservative
LV482	n	cds	no	egoistiski	conservative
LV1157	n	dmc	yes	dallier	conservative
LV1081	n	pr	no	comare	conservative
LV282	n	qas	no	negodīgas	conservative
LV1716	n	an	no	animalcules	inclusive
LV405	n	cds	no	bragger	conservative
LV1290	n	pr	no	seksuālo pakalpojumu	conservative
LV536	n	an	no	iekšas	inclusive
LV782	n	svp	no	alkas	inclusive
LV845	n	or	no	cunt	conservative
LV502	n	an	no	tāds un tāds	conservative
LV1783	n	ps	yes	citām rasēm	inclusive
LV710	n	asm	no	izdrāzt	conservative
LV86	n	cds	no	zealotry	conservative
LV877	n	cds	no	demagoģisks	conservative
LV724	n	cds	no	korespondents	inclusive
LV136	n	cds	no	vientiesis	conservative
LV302	n	cds	no	fabricator	conservative
LV2068	n	an	no	Šakālis	inclusive
LV1929	a	svp	no	pikts	inclusive
LV1162	n	re	no	slaists	inclusive
LV202	n	cds	no	laupītājs	inclusive
LV132	n	asm	no	muļķis	conservative
LV705	n	asm	no	fuck	conservative
LV1551	n	ps	yes	mongolis	inclusive
LV436	n	an	no	liellopi	inclusive
LV1824	n	re	no	nogalināšana	inclusive
LV599	n	qas	no	ragtag	conservative
LV1303	n	is	yes	ir-nav	inclusive
LV883	n	pr	no	konkubīne	inclusive
LV1162	n	dmc	yes	slaists	inclusive
LV151	n	an	no	ignorants	conservative
LV1439	n	dmc	yes	amorāla	inclusive
LV471	n	om	no	sodomite	inclusive
LV776	n	an	no	hemipteron	inclusive
LV2189	n	ps	yes	pikey	conservative
LV1115	n	cds	no	wangler	conservative
LV88	n	ddp	yes	lasītnepratējs	inclusive
LV248	n	ddp	yes	soft touch	conservative
LV1099	n	cds	no	fascista	inclusive
LV200	n	asm	no	pauti	inclusive
LV1970	a	ps	yes	ķīniešu	inclusive
LV1586	n	cds	no	nerdy	conservative
LV1256	n	an	no	sivēni	inclusive
LV144	n	an	no	muttonhead	conservative
LV1498	n	asm	no	dzimumlocekļa	inclusive
LV1328	n	ps	yes	jūdaikas	inclusive
LV1425	n	cds	no	skolotāja	inclusive
LV1248	v	asm	no	drāzties	conservative
LV1993	n	re	no	nolaupīšanu	inclusive
LV1390	n	ddf	yes	fiziski apstrīdēti	inclusive
LV1429	n	pa	yes	jezuītu	inclusive
LV142	n	an	no	shithead	conservative
LV171	n	an	no	sīkstulis	conservative
LV600	n	qas	no	sabiedrības padibenes	conservative
LV1469	n	cds	no	augļotājs	conservative
LV905	n	cds	no	likumpārkāpumi	inclusive
LV1231	n	an	no	caprini	inclusive
LV830	n	ps	yes	augu audzētājs	inclusive
LV643	n	qas	no	cilāties	inclusive
LV1645	n	qas	no	pagasta	inclusive
LV1350	n	qas	no	mājas krāsošana	inclusive
LV1636	n	qas	no	ektoparazītiem	inclusive
LV729	n	or	no	poof	conservative
LV1808	n	re	no	terorists	conservative
LV1109	n	dmc	yes	kūpēt	conservative
LV201	n	dmc	yes	bandītu	conservative
LV304	n	pa	yes	herolds	inclusive
LV138	n	ddp	yes	duraks	inclusive
LV1563	n	an	no	dzēlējods	inclusive
LV1466	n	cds	no	moneylending	conservative
LV1759	n	cds	no	narcissistic	inclusive
LV1733	n	qas	no	plācenis	inclusive
LV209	n	ddp	yes	barbariem	conservative
LV1679	n	cds	no	relikts	inclusive
LV272	n	an	no	vīriešu prostitūciju	conservative
LV1110	n	dmc	yes	malodor	conservative
LV206	n	dmc	yes	lempis	conservative
LV105	n	ddp	yes	animalia	inclusive
LV1236	n	svp	no	ne'er-do-labi	conservative
LV1658	n	asm	no	zirņi	inclusive
LV964	n	om	no	apikāls	inclusive
LV67	n	qas	no	rokaspuisis	inclusive
LV702	n	svp	no	fizisko pievilcību	inclusive
LV1603	n	cds	no	itāļu mafiju	inclusive
LV129	n	asf	no	stulbība	conservative
LV996	n	cds	no	nepilngadīgo likumpārkāpumu	conservative
LV440	n	an	no	govs	inclusive
LV339	n	re	no	mēlnesis	conservative
LV74	n	cds	no	jūklis	inclusive
LV137	n	cds	no	muļķe	conservative
LV1372	n	cds	no	crooner	inclusive
LV568	n	ps	yes	garīgi	conservative
LV133	n	ddp	yes	jokdaris	conservative
LV531	a	ddf	yes	netikumisks	conservative
LV2129	n	re	no	rīkoties terorisma	conservative
LV1650	n	svp	no	penss-saspiežot	inclusive
LV2201	n	cds	no	gļēvs	conservative
LV410	n	dmc	yes	nemākulis	conservative
LV1059	n	dmc	yes	slikta velns	inclusive
LV1985	n	pa	yes	kontrolieris	inclusive
LV173	n	svp	no	korporatīvo alkatību	inclusive
LV715	n	an	no	truši	inclusive
LV211	n	cds	no	barbarisko	conservative
LV580	n	re	no	apmelojošus	inclusive
LV324	n	an	no	negodīgi	conservative
LV438	n	pr	no	vēršu	inclusive
LV980	n	om	no	sēžamvieta	inclusive
LV762	n	ddp	yes	muļķības	conservative
LV2154	n	om	no	crossdresser	inclusive
LV772	n	an	no	bedbug	inclusive
LV773	n	an	no	bedbugs	inclusive
LV734	n	om	no	homofils	inclusive
LV129	n	asm	no	stulbība	conservative
LV667	n	cds	no	ballup	inclusive
LV1064	n	dmc	yes	spendthrift	inclusive
LV264	n	pr	no	slampa	conservative
LV412	n	ddp	yes	blunderer	conservative
LV1251	n	an	no	eirāzijas griffon	inclusive
LV1197	n	asm	no	angļu pupu	inclusive
LV1646	n	an	no	papagaiļveidīgie	inclusive
LV1188	n	asm	no	lauku pupa	inclusive
LV1708	n	an	no	mikroorganismu	inclusive
LV413	n	dmc	yes	fumbler	conservative
LV337	n	ddp	yes	tattletale	conservative
