pos	category	stereotype	lemma	level
n	cds	no	thông minh aleck	conservative
n	ps	yes	phần tử phát xít	inclusive
n	dmc	yes	libertinism	conservative
n	ps	yes	người da đen	inclusive
n	an	no	cá sấu caiman	inclusive
n	cds	no	fawner	conservative
n	an	no	great white shark	inclusive
n	cds	no	jester	inclusive
n	or	no	Đồng tính nam	conservative
n	or	no	bí	inclusive
n	svp	no	ham muốn tình dục	inclusive
n	pa	yes	người mặc áo lông trừu	inclusive
n	cds	no	phóng viên	inclusive
n	om	no	ass	inclusive
n	dmc	yes	ác	conservative
n	pa	yes	giáo sư extraordinarius	inclusive
n	asm	no	cương cứng	inclusive
n	re	no	xâm hại tình dục	conservative
n	pa	yes	chôn	inclusive
n	cds	no	tộc	inclusive
n	ddp	yes	tinh thần thách thức	inclusive
n	cds	no	người thông thạo	inclusive
n	rci	yes	dân quê	conservative
n	re	no	mafia	conservative
n	re	no	đưa vào tử vong	inclusive
n	or	no	bí cây nho	inclusive
n	dmc	yes	buồn bao	conservative
n	cds	no	các hoạt động bất hợp pháp	inclusive
n	om	no	tình dục đường hậu môn	inclusive
n	an	no	capra cylindricornis	inclusive
n	qas	no	lán	inclusive
n	an	no	hút rận	inclusive
n	an	no	bugging	inclusive
n	om	no	tình dục hậu môn	inclusive
n	an	no	con chim của minerva	inclusive
n	pa	yes	người dã man	conservative
n	or	no	khoai tây mới	inclusive
n	ddp	yes	người vô dụng	conservative
n	ps	yes	người zulu	inclusive
n	cds	no	một nhanh	conservative
n	an	no	gyps fulvus	inclusive
n	ddp	yes	ngu ngốc người	conservative
n	cds	no	môi giới	inclusive
n	cds	no	người nhút nhát	conservative
n	ps	yes	do thái giáo	inclusive
n	pa	yes	cửa bảo vệ	inclusive
n	pa	yes	man rợ	conservative
n	an	no	doggie	inclusive
n	asf	no	kẻ ngốc	conservative
n	an	no	brant	inclusive
n	ps	yes	người vô dụng	conservative
n	an	no	tầm thường	conservative
n	an	no	bufo bufo	inclusive
n	cds	no	hypersexuality	conservative
n	or	no	nick jr.	inclusive
n	qas	no	đối tác trong tội phạm	inclusive
n	cds	no	mẹ đồ ngu	conservative
n	cds	no	tiêu hủy	conservative
n	ddf	yes	khuyết tật người	inclusive
n	om	no	homophile	conservative
n	cds	no	sự bằng lòng	inclusive
n	cds	no	người hay mét	conservative
n	an	no	trong nước con chó	inclusive
n	an	no	ragtag và cắt ngắn đuôi	conservative
n	ddp	yes	làm trể	conservative
n	an	no	vi trùng	inclusive
n	cds	no	tội phạm	conservative
n	re	no	trộm cắp	inclusive
n	ps	yes	người trung quốc	inclusive
n	cds	no	nhà chứa	inclusive
n	dmc	yes	goof-off	conservative
n	asm	no	vicia faba	inclusive
n	an	no	bộ Ếch nhái	inclusive
n	ddp	yes	thuốc lang băm	conservative
n	an	no	cú kêu lên	inclusive
n	an	no	nhân vật phản diện bi thảm	conservative
n	re	no	tống tiền	inclusive
n	cds	no	quần chúng	inclusive
n	om	no	quan hệ đồng tính	inclusive
n	dmc	yes	người vô dụng	inclusive
n	cds	no	lashings	inclusive
n	ddf	yes	phá hỏng	inclusive
n	qas	no	phù hợp	inclusive
n	cds	no	nghề tú bà	inclusive
n	re	no	chủ nghĩa khủng bố	inclusive
n	cds	no	đảng phái	inclusive
n	asm	no	phụ	inclusive
n	cds	no	kiêu căng	conservative
n	cds	no	cuồng tín	conservative
n	qas	no	bloodhound	inclusive
n	pa	yes	giáo sư	inclusive
n	an	no	dumbass	conservative
n	or	no	dumbass	conservative
n	re	no	lạm dụng văn phòng	inclusive
n	cds	no	sự hổn loạn	inclusive
n	cds	no	dơ bẩn	inclusive
n	dmc	yes	người làm biếng	conservative
n	asm	no	giải phẫu cá	inclusive
n	svp	no	avaritia	inclusive
n	pr	no	mại dâm nam	conservative
n	an	no	ngốc	conservative
n	qas	no	nông phu (t	inclusive
n	asm	no	flouter	conservative
n	an	no	động là	inclusive
n	cds	no	người vô dụng	conservative
n	an	no	moo bò	inclusive
n	ps	yes	rroma	inclusive
n	cds	no	người tàn ác	conservative
n	cds	no	tấn	inclusive
n	dmc	yes	lowlife	inclusive
n	cds	no	tự mãn	inclusive
n	cds	no	bè	inclusive
n	cds	no	wads	inclusive
n	an	no	gyps fulvus fulvescens	inclusive
n	cds	no	em bé	inclusive
n	cds	no	dể lừa	conservative
n	is	yes	người keo kiệt	conservative
n	an	no	anuran	inclusive
n	qas	no	tuân thủ	inclusive
n	is	yes	có không	inclusive
n	qas	no	ballock	inclusive
n	om	no	faggot	conservative
n	ddp	yes	lỗ đít	conservative
n	an	no	nhút nhát	conservative
n	an	no	lừa	inclusive
n	asm	no	nookie	conservative
n	ddp	yes	tánh ngu si	inclusive
n	ps	yes	thẻ đỏ	inclusive
a	is	yes	không hạnh phúc	inclusive
n	qas	no	thải hộ gia đình	inclusive
n	an	no	prickteaser	conservative
n	or	no	pudden đầu	conservative
v	re	no	ăn cắp	inclusive
v	asm	no	làm tình	conservative
n	an	no	canis aureus riparius	inclusive
n	an	no	nói lịu	inclusive
v	asm	no	ái ân	conservative
n	qas	no	amateurishness	conservative
n	an	no	diddly-shit	conservative
n	is	yes	paupers	inclusive
n	cds	no	vanity	conservative
n	pa	yes	comptroller	inclusive
n	or	no	cucumis sativus	inclusive
n	ps	yes	người dã man	conservative
n	ddp	yes	một đoạn	conservative
n	cds	no	nói dối	conservative
n	cds	no	du côn	inclusive
n	om	no	đổi giới	inclusive
n	asm	no	kẻ ngốc	conservative
n	an	no	thiết bị nghe bí mật	inclusive
n	cds	no	vẻ kiêu căng	conservative
n	qas	no	người thị dân	inclusive
n	svp	no	vanity	conservative
n	qas	no	nữ nam tước	inclusive
n	ddp	yes	giới Động vật	inclusive
n	pa	yes	người chuyên thầu đám táng	inclusive
n	cds	no	chất thải rắn	conservative
n	pa	yes	cửa hàng bán cá	inclusive
n	an	no	sciaenops ocellatus	inclusive
n	dmc	yes	giả	conservative
n	cds	no	rumormonger	conservative
n	dmc	yes	kẻ lang thang	conservative
n	ps	yes	boche	conservative
n	re	no	người đê tiện	inclusive
n	cds	no	trộm cắp	inclusive
n	cds	no	tiền my	inclusive
n	re	no	tội quan hệ tình dục	inclusive
n	dmc	yes	nhân vật phản diện bi kịch	conservative
n	qas	no	magnates	inclusive
a	ddf	yes	xấu	inclusive
n	ddf	yes	người lùn	conservative
n	an	no	súc trong nước	inclusive
n	re	no	nhân vật phản diện bi kịch	conservative
n	or	no	lừa bằng giấy	conservative
n	cds	no	vô trật tự	conservative
n	an	no	canis aureus algirensis	inclusive
n	cds	no	pimp	conservative
n	an	no	con gián	inclusive
n	asm	no	moron	inclusive
n	pr	no	thu thập thông tin lề đường	inclusive
n	cds	no	thực tế joker	conservative
n	cds	no	nhà giáo dục	inclusive
n	an	no	familiaris	inclusive
n	cds	no	người bối rối	conservative
n	om	no	bánh	inclusive
n	ps	yes	nê-grô-ít	inclusive
n	an	no	con bò cái	inclusive
n	cds	no	viên sửa chữa	inclusive
n	ddp	yes	changeling	inclusive
n	dmc	yes	phá sản đạo đức	inclusive
n	ps	yes	latino thuộc	inclusive
n	cds	no	cô giáo	inclusive
n	re	no	debaucher	conservative
n	cds	no	bộ lạc	inclusive
n	ddp	yes	codswallop	conservative
n	re	no	ma phi a	inclusive
n	or	no	người ngu ngốc	conservative
n	pa	yes	giáo sư đại học	inclusive
a	om	no	bóng	conservative
n	an	no	diddly-squat	conservative
n	an	no	diddly	conservative
n	qas	no	tagalong	conservative
n	rci	yes	man rợ	conservative
n	re	no	ăn cắp ý tưởng	inclusive
a	ddf	yes	mù	inclusive
n	asm	no	hand job	conservative
n	cds	no	vô liêm si	conservative
n	an	no	không đủ năng lực	conservative
n	an	no	loại bò rừng	inclusive
n	re	no	mafia sicily	inclusive
n	dmc	yes	sự tin nhảm	conservative
n	qas	no	chất thải rắn	inclusive
n	pa	yes	luật sư đặc biệt	inclusive
n	asm	no	avafauna	inclusive
n	pr	no	rattus	inclusive
n	cds	no	đứa con tư sinh	inclusive
n	ddp	yes	quack	conservative
n	dmc	yes	mozzarella	inclusive
n	ddp	yes	khờ	conservative
n	an	no	caprinae	inclusive
n	svp	no	dillydallier	conservative
n	re	no	cướp	inclusive
n	svp	no	dâm đãng	inclusive
n	cds	no	nói lối	inclusive
n	an	no	tiếng chó sủa	inclusive
n	pa	yes	dân quê	conservative
n	pa	yes	prof	inclusive
n	an	no	châu âu cóc	inclusive
n	cds	no	giống lai	inclusive
n	dmc	yes	pariah	inclusive
n	om	no	bên	inclusive
n	an	no	nhát gan	conservative
n	an	no	chi anguilla	inclusive
n	an	no	knucklehead	conservative
n	qas	no	giáo dân	inclusive
n	pr	no	floozie	conservative
n	cds	no	nhà vệ sinh công cộng	inclusive
n	ps	yes	gốc châu phi	inclusive
n	an	no	thú tính	conservative
a	ps	yes	tàu	inclusive
n	cds	no	ăn trộm	inclusive
n	cds	no	dude	inclusive
a	qas	no	thuộc tầng lớp trung lưu	inclusive
n	cds	no	vật còn lại	inclusive
n	cds	no	làm trể	inclusive
n	an	no	con cóc	inclusive
n	an	no	humanus	inclusive
n	pa	yes	cố vấn pháp lý	inclusive
n	an	no	ferociousness	conservative
n	dmc	yes	motley fool	inclusive
n	cds	no	tinh nghịch	conservative
n	an	no	equus asinus africanus	inclusive
n	an	no	người đi cướp bóc	conservative
n	an	no	cimex lectularius	inclusive
n	cds	no	nhà danh tiếng bị bệnh	inclusive
n	ps	yes	màu đen	inclusive
n	an	no	lớp côn trùng	inclusive
n	cds	no	ragtag và cắt ngắn đuôi	conservative
n	an	no	vi sinh vật	inclusive
n	om	no	finocchio	inclusive
n	svp	no	niggardliness	conservative
n	cds	no	luân lý	inclusive
n	an	no	canis familiaris	inclusive
n	cds	no	cho vay tiền	inclusive
n	cds	no	prankster	conservative
n	asm	no	đậu rộng	inclusive
n	qas	no	nhà tu từ học	inclusive
n	re	no	vu khống và phỉ báng	inclusive
n	pa	yes	giáo sư nghiên cứu	inclusive
n	cds	no	về đạo đức	inclusive
n	an	no	canis aureus soudanicus	inclusive
n	ps	yes	gia đình do thái	inclusive
n	asm	no	giật-off	conservative
n	cds	no	đầu vỏ trứng	inclusive
a	cds	no	thông minh	inclusive
n	ddp	yes	zooerastia	conservative
n	cds	no	quan hệ thân tộc	inclusive
n	re	no	nhân vật phản diện bi thảm	conservative
n	pr	no	gái giang hồ	inclusive
n	re	no	người vô dụng	conservative
n	re	no	hành vi phạm tội tình dục	inclusive
n	cds	no	tên cướp	inclusive
n	cds	no	người tuyệt vọng	inclusive
n	pa	yes	người gác cổng	inclusive
n	ps	yes	dân mông cổ	inclusive
n	pr	no	mai dâm	inclusive
n	om	no	nữ	inclusive
n	svp	no	người đào hầm	conservative
n	ddp	yes	người ngu ngốc	conservative
n	dmc	yes	nghèo devil	conservative
n	cds	no	phòng vệ sinh	inclusive
n	dmc	yes	đời phiêu lưu	inclusive
n	cds	no	thải thành phố trực thuộc trung ương	conservative
n	ps	yes	người mông cổ	inclusive
n	cds	no	perspicaciousness	inclusive
n	cds	no	trasformismo	inclusive
n	re	no	xã hội đen	conservative
n	cds	no	newspaperwoman	inclusive
n	re	no	người khủng bố	conservative
n	qas	no	buồn bao	conservative
n	cds	no	dã man	conservative
n	an	no	branta bernicla	inclusive
n	dmc	yes	côn đồ	conservative
n	dmc	yes	người ăn cắp vặt	conservative
n	ddp	yes	người làm vụng về	conservative
n	ps	yes	công nghệ sinh học thực vật	inclusive
n	svp	no	sự thờ ơ	inclusive
n	cds	no	pompousness	inclusive
n	cds	no	clotheshorse	inclusive
n	qas	no	nói lối	conservative
n	an	no	mỹ trâu	inclusive
n	an	no	dê	inclusive
n	svp	no	faineance	inclusive
n	om	no	những người đàn ông đồng tính	inclusive
n	om	no	tính tình dục đồng giới	inclusive
n	pa	yes	người hay giả nhân giả nghia	inclusive
n	dmc	yes	chiseller	conservative
n	dmc	yes	tốt-cho-không có gì	conservative
n	pr	no	xã hội đen của moll	inclusive
n	cds	no	người đê tiện	conservative
n	asm	no	ballock	inclusive
n	an	no	các ngành động vật	inclusive
n	cds	no	sự nhiệt tin	conservative
n	qas	no	kinh doanh nhà lãnh đạo	inclusive
n	cds	no	sự cố chấp	conservative
n	dmc	yes	hạ tiện	inclusive
n	an	no	floozy	conservative
n	ddf	yes	khuyết tật vận động	inclusive
n	ddp	yes	riffraff	conservative
n	qas	no	fumbler	conservative
n	an	no	những kẻ ăn thịt người	inclusive
n	cds	no	người làm vụng về	conservative
n	pa	yes	trợ lý giáo sư	inclusive
n	ddp	yes	microcephalus	inclusive
n	an	no	strix varia	inclusive
n	asm	no	biểu tượng dương vật	inclusive
n	or	no	nance	conservative
n	cds	no	sự ăn trộm	inclusive
n	svp	no	giận dữ	inclusive
n	an	no	heo nhà	inclusive
n	ps	yes	tiếng bun-ga-ri	inclusive
n	svp	no	sự lười biếng	inclusive
n	dmc	yes	người giả mạo	conservative
n	ps	yes	người ostrogoth	inclusive
n	cds	no	miễn phí thợ nề	inclusive
n	om	no	clunis	inclusive
n	dmc	yes	người nhà quê	conservative
n	cds	no	nghiện	conservative
n	an	no	để crocodylia	inclusive
n	an	no	psittaciformes	inclusive
n	an	no	lớp sâu bọ	inclusive
n	svp	no	cao thuận tay	conservative
n	ddp	yes	các ngành động vật	inclusive
n	cds	no	cheekiness	conservative
n	an	no	volaille	inclusive
n	an	no	kiểu sức	conservative
n	cds	no	ballup	inclusive
n	an	no	capra	inclusive
n	an	no	canis aureus bea	inclusive
n	an	no	họ cá sấu	inclusive
n	pa	yes	sheepherder	inclusive
n	or	no	butternut squash	inclusive
n	an	no	vật	inclusive
n	qas	no	gỗ baron	inclusive
n	pa	yes	hàm ngoại giao	inclusive
n	cds	no	trượt của lưỡi	inclusive
n	an	no	cô gái tinh ranh	conservative
n	qas	no	vật còn lại	inclusive
v	asm	no	quan hệ tình dục	conservative
n	cds	no	sự ăn cắp vặt	inclusive
n	cds	no	người nói nhiều	conservative
n	asm	no	dịch hoàn	inclusive
n	cds	no	người cho vay nặng lời	conservative
n	or	no	twat	conservative
n	cds	no	thời gian phục vụ	conservative
n	svp	no	không hoạt động	inclusive
n	ddp	yes	patsy	conservative
n	asf	no	ngốc	conservative
n	an	no	crocodylidae	inclusive
n	om	no	ra sau	inclusive
n	cds	no	vô pháp	inclusive
n	cds	no	lòng cuồng nhiệt	conservative
n	re	no	‪tra tấn‬	inclusive
n	re	no	sự da man	inclusive
n	re	no	camorra	inclusive
n	re	no	ăn trộm	inclusive
n	cds	no	thanh niên	inclusive
n	an	no	động vật thân mềm	inclusive
n	qas	no	làm say sưa	inclusive
n	ps	yes	negroids	inclusive
n	dmc	yes	bỏ đạo	conservative
n	om	no	gay	inclusive
n	dmc	yes	rakehell	conservative
n	re	no	hiếp dâm	conservative
n	cds	no	ngăn	inclusive
n	cds	no	ngạo mạn	conservative
n	qas	no	xấu hat	conservative
n	cds	no	thải hộ gia đình	inclusive
n	an	no	giòi	inclusive
n	cds	no	tín ngưởng chủ nghỉa	conservative
n	re	no	mafia ý	inclusive
n	an	no	hoang dã bò	inclusive
n	om	no	aboral	inclusive
n	asf	no	dimwit	conservative
n	re	no	villainess	conservative
n	cds	no	người trong bộ tộc	inclusive
n	an	no	aureus	inclusive
n	an	no	chung rận	inclusive
n	re	no	quan hệ tình dục vi phạm	inclusive
n	cds	no	chiến tranh băng đảng	conservative
n	asm	no	jerking off	conservative
n	cds	no	hoi polloi	inclusive
n	asm	no	làm trể	inclusive
n	ps	yes	người thô tục	conservative
n	dmc	yes	jester	inclusive
n	cds	no	cảnh sát	conservative
n	an	no	hyaena	inclusive
n	pa	yes	academicism	inclusive
n	an	no	lươn	inclusive
n	an	no	canis aureus naria	inclusive
n	re	no	thiết bị tra tấn	inclusive
n	re	no	hành động khủng bố	inclusive
n	re	no	ngoài vòng pháp luật	inclusive
n	re	no	hoạt động bất hợp pháp	inclusive
n	an	no	thanh-in-the bùn	conservative
n	pr	no	đường phố cô gái	conservative
n	dmc	yes	đức	inclusive
n	ddp	yes	nghèo cá	conservative
n	om	no	người đàn ông đồng tính	inclusive
n	asm	no	hạt đậu	inclusive
n	re	no	các hoạt động bất hợp pháp	inclusive
n	pa	yes	công nhân cổ trắng	inclusive
n	an	no	trong nước ass	inclusive
n	pa	yes	tang lễ undertaker	inclusive
n	re	no	trộm cướp	inclusive
n	ddp	yes	analphabetic	inclusive
n	cds	no	tự thờ phượng	inclusive
n	an	no	gián	inclusive
n	cds	no	chủ nghỉa thủ cựu	conservative
n	cds	no	vi phạm pháp luật	inclusive
n	dmc	yes	hề	inclusive
v	asm	no	tỏ tình với ai	conservative
n	cds	no	lý thuyết âm mưu	inclusive
n	svp	no	vật lý hấp dẫn	inclusive
n	cds	no	ostentatiousness	inclusive
n	asm	no	dương vật	inclusive
n	qas	no	việc nhà	inclusive
n	or	no	người khờ dại	conservative
n	or	no	potatoe	inclusive
n	cds	no	bà con	inclusive
n	qas	no	cục gôm	inclusive
n	qas	no	hỗn hợp	inclusive
n	dmc	yes	fabricator	conservative
n	qas	no	trạng thái ký sinh	inclusive
n	an	no	animalia	inclusive
n	ddp	yes	macrofauna	inclusive
n	an	no	không biết gì	conservative
n	cds	no	newswriter	inclusive
n	an	no	giường lỗi	inclusive
n	an	no	ếch	inclusive
n	cds	no	bụi bẩn	inclusive
a	om	no	pê đê	conservative
n	an	no	anurans	inclusive
n	qas	no	doanh nhân	inclusive
n	dmc	yes	Đạo đức	inclusive
n	re	no	giết người	inclusive
n	qas	no	nhà quan niệm học	inclusive
n	qas	no	lĩnh vực tay	inclusive
n	ps	yes	dã man	conservative
n	cds	no	folderol	conservative
n	ps	yes	truyền thống do thái	inclusive
