id	pos	category	stereotype	lemma	level
EL1875	n	ps	yes	μισό κάστας	conservative
EL229	n	cds	no	Πορνείο	inclusive
EL557	n	cds	no	θράσος	conservative
EL545	n	qas	no	επαγγελματική τάξη	inclusive
EL2010	n	re	no	δολοφονίες	inclusive
EL2245	n	re	no	απαγωγέας	inclusive
EL222	n	cds	no	bordello	inclusive
EL598	n	or	no	κολοκύθα	inclusive
EL1709	n	cds	no	λεκάνη τουαλέτας	inclusive
EL1017	n	pr	no	εραστής	inclusive
EL309	n	ddp	yes	πουτίγκα κεφάλι	conservative
EL2244	n	re	no	kidnaper	inclusive
EL395	n	dmc	yes	κακοποιός	inclusive
EL1576	n	is	yes	όρκο της φτώχειας	inclusive
EL638	n	dmc	yes	απόβλητος	inclusive
EL1347	n	asm	no	vicia faba	inclusive
EL1945	n	ps	yes	darkie	conservative
EL2325	n	ddp	yes	τρέλα	inclusive
EL1170	n	re	no	κακούργημα	inclusive
EL1947	n	ps	yes	αφρικάνος	inclusive
EL1913	n	pa	yes	βοσκούς	inclusive
EL1765	n	cds	no	μπάτσος	conservative
EL1235	n	pr	no	comare	conservative
EL306	n	ps	yes	απαλό άγγιγμα	conservative
EL364	n	cds	no	fabricator	conservative
EL1629	n	cds	no	τοκογλύφους	inclusive
EL1275	n	asm	no	μαλακό ακτίνες	inclusive
EL515	n	pr	no	αγελάδα	inclusive
EL387	n	cds	no	κάθαρμα	conservative
EL335	n	an	no	αγόρι μισθώματος	conservative
EL1493	n	ps	yes	Οβριοί	inclusive
EL85	n	an	no	φάρσα	conservative
EL712	n	an	no	capra	inclusive
EL896	n	an	no	κοριούς	inclusive
EL172	n	cds	no	ανόητος	inclusive
EL1205	n	an	no	πρόσωπο ζώου	inclusive
EL361	n	an	no	κρεατοπαραγωγό βοοειδές	inclusive
EL175	n	an	no	χαζός	conservative
EL1355	n	pr	no	όπλο moll	inclusive
EL1443	n	re	no	βρώμικου χρήματος	inclusive
EL1729	n	cds	no	ηθικολογία	inclusive
EL706	n	cds	no	ιαπωνικές μονάδες μέτρησης	inclusive
EL878	n	cds	no	αστικών αποβλήτων	conservative
EL1110	n	om	no	εγγύς	inclusive
EL2501	n	ps	yes	Κατσιβέλα	inclusive
EL1871	n	cds	no	απόβλητα	inclusive
EL681	n	cds	no	απόβρασμα	conservative
EL1103	n	om	no	περιοχή των γλουτών	inclusive
EL1038	n	cds	no	εγκληματικές δραστηριότητες	inclusive
EL231	n	svp	no	cheapskate	conservative
EL177	n	asf	no	shithead	conservative
EL904	n	cds	no	foxiness	conservative
EL579	n	cds	no	χαμηλότερη μορφή ζωής επειδή	conservative
EL675	n	re	no	λαξευτής	inclusive
EL1591	n	cds	no	εκπαιδευτής	inclusive
EL507	n	an	no	αγελάδες	inclusive
EL213	n	cds	no	φλύαρος	conservative
EL754	n	cds	no	πρόβλημα	conservative
EL2093	n	or	no	πατάτες	inclusive
EL1042	n	re	no	εγκληματική δραστηριότητα	inclusive
EL1745	n	an	no	stick-in-the-λάσπη	conservative
EL117	n	cds	no	στρατός	inclusive
EL1728	n	ps	yes	μογγόλος	inclusive
EL2312	n	an	no	τσακάλι	inclusive
EL114	a	ddp	yes	αγράμματος	inclusive
EL131	n	an	no	Μετάζωα	inclusive
EL77	n	om	no	Σοδομισμός	inclusive
EL250	n	pa	yes	βάρβαρη	conservative
EL1283	n	qas	no	κατσαρόλα των ψαριών	inclusive
EL1689	n	cds	no	schoolma'am	conservative
EL181	n	or	no	μπούμπουρας	conservative
EL804	n	svp	no	φυσική έλξη	inclusive
EL1839	n	cds	no	μηχανορράφος	inclusive
EL252	n	an	no	άγριος	conservative
EL969	n	qas	no	κομφορμισμό	inclusive
EL299	n	cds	no	καταψηφίζω	inclusive
EL2190	n	cds	no	βρέφος	inclusive
EL1487	n	ps	yes	Ισραηλίτης	inclusive
EL1810	n	qas	no	παρασιτισμός	inclusive
EL503	n	svp	no	ανία	inclusive
EL104	n	cds	no	βασανιστής	conservative
EL191	n	om	no	γάιδαρος	inclusive
EL1215	n	svp	no	αδράνειας	inclusive
EL1561	n	ddp	yes	ανοησίες	conservative
EL1056	n	cds	no	φοβερή πένα	inclusive
EL1894	n	an	no	animalculum	inclusive
EL226	n	cds	no	φυλακή	inclusive
EL1193	n	dmc	yes	τις ηθικές αξίες	inclusive
EL1122	n	svp	no	φαγάς	inclusive
EL1318	n	an	no	συνοφρυώνομαι	inclusive
EL282	n	an	no	σκύλος	inclusive
EL175	n	ddp	yes	χαζός	conservative
EL1440	n	re	no	κλέφτες	inclusive
EL1453	n	pr	no	πορνεία	inclusive
EL2085	v	cds	no	παζαρεύω	inclusive
EL240	n	asm	no	teste	inclusive
EL1042	n	cds	no	εγκληματική δραστηριότητα	inclusive
EL1889	n	an	no	μικρόβια	inclusive
EL755	n	qas	no	commoners	inclusive
EL1262	n	om	no	Μάραθρο	inclusive
EL1249	n	ps	yes	φασίστας	inclusive
EL1036	n	re	no	παραβατικότητα	inclusive
EL1648	n	cds	no	προσαρμογέα	inclusive
EL257	n	ddp	yes	αγριότητα	inclusive
EL649	n	ddp	yes	καθυστερημένος	inclusive
EL572	n	svp	no	ματαιοφροσύνη	conservative
EL257	n	an	no	αγριότητα	inclusive
EL304	n	asf	no	κούτσουρο	conservative
EL575	n	dmc	yes	παλιάνθρωπος	inclusive
EL960	n	cds	no	υβριδικό ανθρωπογενείς	inclusive
EL959	n	cds	no	διασταύρωση	inclusive
EL664	n	re	no	backbiter	conservative
EL253	n	ddp	yes	αγροίκος	conservative
EL2341	a	is	yes	φτωχός	inclusive
EL1226	n	cds	no	προμήθεια	inclusive
EL1679	n	re	no	ζωοκλέπτης	inclusive
EL2156	a	cds	no	επιτήδειος	conservative
EL853	n	an	no	φυσιογνωμονική	inclusive
EL2498	n	ps	yes	Σίντηδες	inclusive
EL175	n	asm	no	χαζός	inclusive
EL1410	v	asm	no	κάνω σεξ	conservative
EL436	n	cds	no	κοπρόσκυλο	inclusive
EL961	n	cds	no	Υβρίδια	inclusive
EL844	n	om	no	homophile	conservative
EL395	n	cds	no	κακοποιός	inclusive
EL574	n	dmc	yes	git	inclusive
EL1623	n	cds	no	τοκογλύφος	conservative
EL309	n	cds	no	πουτίγκα κεφάλι	conservative
EL1069	n	an	no	βρώμικο τέχνασμα	conservative
EL1951	n	ps	yes	blackamoor	inclusive
EL1365	n	cds	no	φαφλατάς	conservative
EL1726	n	ps	yes	Μογγόλα	inclusive
EL347	n	cds	no	δανδής	inclusive
EL1321	n	cds	no	θρησκευτικού φονταμενταλισμού	inclusive
EL797	n	cds	no	πλήθος	conservative
EL254	n	cds	no	χωριάτη	conservative
EL1772	n	cds	no	Μαφία	inclusive
EL1813	n	qas	no	ενορία	inclusive
EL1412	a	cds	no	άνομος	inclusive
EL2020	n	or	no	καμένο πορτοκαλί	inclusive
EL1519	n	qas	no	καλύβα	inclusive
EL1228	n	cds	no	νταβατζή	inclusive
EL1584	n	an	no	inexorableness	conservative
EL151	n	re	no	βιασμό	conservative
EL251	n	ps	yes	χωριάτης	conservative
EL1371	n	asf	no	μαλλιά καβάλο	inclusive
EL1395	n	svp	no	goof-off	conservative
EL1414	a	cds	no	παράνομος	inclusive
EL1325	n	svp	no	θυμός	inclusive
EL2065	v	re	no	κάνω καζούρα	inclusive
EL1753	n	cds	no	nerd	conservative
EL1763	n	svp	no	ασέλγεια	inclusive
EL1194	n	an	no	eurypterids	inclusive
EL1174	n	re	no	πλημμέλημα	inclusive
EL249	n	rci	yes	Βάρβαροι	conservative
EL473	n	qas	no	σφάλμα	inclusive
EL830	n	cds	no	ανταποκριτές	inclusive
EL91	n	qas	no	omnium-gatherum	inclusive
EL407	n	cds	no	taleteller	conservative
EL501	n	an	no	αγριότητά	conservative
EL240	n	qas	no	teste	inclusive
EL189	n	an	no	αμόρφωτο άτομο	conservative
EL1955	n	ps	yes	αφρικανικής καταγωγής	inclusive
EL566	n	cds	no	αρχοντιλίκι	conservative
EL997	n	cds	no	μπαγαποντιά	conservative
EL2131	n	an	no	pediculus corporis	inclusive
EL542	n	om	no	παιδεραστής	conservative
EL370	n	cds	no	φανατικός	conservative
EL45	n	cds	no	ερασιτεχνισμού	conservative
EL349	n	cds	no	Απλώστρα ρούχων	inclusive
EL647	n	cds	no	changeling	inclusive
EL246	n	dmc	yes	ληστή	conservative
EL431	n	cds	no	γουρούνι	conservative
EL1956	n	ps	yes	νέγρος	inclusive
EL2116	n	cds	no	σχόλιο	inclusive
EL513	n	pr	no	βόας	inclusive
EL2353	a	ddp	yes	θέση	inclusive
EL94	n	qas	no	απομεινάρια	inclusive
EL1325	n	svp	no	θυμός	conservative
EL241	n	asm	no	όρχεις	inclusive
EL1109	n	om	no	πισινός	inclusive
EL1733	n	an	no	κουνούπι	inclusive
EL1531	n	cds	no	balladeer	inclusive
EL921	n	an	no	Γλαυκόμορφα	inclusive
EL1138	n	cds	no	τόνους	inclusive
EL437	n	cds	no	τρέχουσα	inclusive
EL1926	n	qas	no	πνευματικός ηγέτης	inclusive
EL1673	a	svp	no	ευερέθιστος	conservative
EL1081	n	dmc	yes	ψεύτικος	conservative
EL558	n	svp	no	υπεροψία	conservative
EL1280	n	pa	yes	ιχθυοπώλες	inclusive
EL1901	n	an	no	Αρνί	inclusive
EL126	n	ddp	yes	ζώο	inclusive
EL2222	a	cds	no	ξινισμένος	inclusive
EL253	n	rci	yes	αγροίκος	conservative
EL126	n	an	no	ζώο	inclusive
EL1523	n	cds	no	hustling	conservative
EL1696	n	qas	no	Μίγματα	inclusive
EL366	n	pa	yes	γκρουμ	inclusive
EL806	n	svp	no	λαγνεία	inclusive
EL1101	n	om	no	πελματιαία	inclusive
EL1292	n	cds	no	γελωτοποιός	inclusive
EL1658	v	cds	no	μηχανορραφώ	inclusive
EL506	n	svp	no	πλήξη	inclusive
EL1687	n	or	no	σχολαστική	inclusive
EL509	n	an	no	Αγελάδα	inclusive
EL2161	n	re	no	plagiarization	inclusive
EL176	n	or	no	bonehead	conservative
EL1125	n	svp	no	trencher	conservative
EL173	n	cds	no	βλαξ	conservative
EL343	n	cds	no	μάγκα	inclusive
EL1877	n	ps	yes	μιγάδων	conservative
EL212	n	svp	no	φιλάργυρος	conservative
EL2124	n	cds	no	παραπονιάρης	conservative
EL488	n	cds	no	κακοτέχνης	conservative
EL2444	n	cds	no	συνωμοσιολογία	inclusive
EL616	n	ddp	yes	κρατούμενος	inclusive
EL2337	n	cds	no	wonk	conservative
EL1198	n	dmc	yes	ανηθικότητα	inclusive
EL2153	n	asm	no	σπασμωδικές off	conservative
EL431	n	an	no	γουρούνι	conservative
EL674	n	cds	no	grifter	conservative
EL1938	n	cds	no	autolatry	inclusive
EL385	n	re	no	παλιόμουτρο	conservative
EL28	n	re	no	κακοποίηση	inclusive
EL113	n	ddp	yes	analphabetic	inclusive
EL482	n	cds	no	bragger	conservative
EL1560	n	ddp	yes	nonsensicality	conservative
EL451	n	re	no	εκβιάζει	conservative
EL404	n	an	no	βίσονες	inclusive
EL457	n	pa	yes	κηδειών	inclusive
EL1536	n	asf	no	φουστάνι	conservative
EL649	n	asf	no	καθυστερημένος	conservative
EL1005	n	re	no	βιασμών	conservative
EL465	n	dmc	yes	εξώλης	conservative
EL1777	n	re	no	μαφιόζων	conservative
EL279	n	pa	yes	δικηγόρος	inclusive
EL342	n	cds	no	ψέμμα	inclusive
EL2359	n	ddp	yes	μπουρέκι	inclusive
EL6	n	dmc	yes	εξαθλίωση	inclusive
EL1378	n	qas	no	αδιάκριτος	inclusive
EL365	n	cds	no	ψευδολόγος	conservative
EL1780	n	ps	yes	Οστρογότθοι	inclusive
EL2506	n	an	no	Μικρή Κουκουβάγια	inclusive
EL186	n	an	no	muttonhead	conservative
EL579	n	an	no	χαμηλότερη μορφή ζωής επειδή	conservative
EL2143	n	cds	no	υπερβολική ευσέβεια	inclusive
EL342	n	qas	no	ψέμμα	conservative
EL345	n	cds	no	fop	inclusive
EL679	n	cds	no	αλητεία	conservative
EL252	n	ps	yes	άγριος	conservative
EL409	n	cds	no	αταξία	conservative
EL44	a	pa	yes	θεωρητικές	inclusive
EL1446	n	re	no	κλεμμένη περιουσία	inclusive
EL646	n	asf	no	κουτός	conservative
EL175	n	asm	no	χαζός	conservative
EL579	n	dmc	yes	χαμηλότερη μορφή ζωής επειδή	inclusive
EL733	n	an	no	χυδαιότητα	conservative
EL738	n	asm	no	τσουτσούνι	conservative
EL439	n	cds	no	μιξογενής	inclusive
EL1452	n	pr	no	Εταίρα	inclusive
EL2151	n	cds	no	wank	conservative
EL688	n	an	no	σκυλί	inclusive
EL2296	n	an	no	hirudinean	inclusive
EL1653	n	asm	no	όργανο	inclusive
EL2335	n	an	no	κοκκινόψαρο	inclusive
EL138	n	an	no	μετάζωα	inclusive
EL285	n	qas	no	Βαρόνος	inclusive
EL328	n	an	no	floozy	conservative
EL521	n	ddp	yes	εγκεφαλική βλάβη	inclusive
EL243	n	qas	no	των όρχεων	inclusive
EL2059	n	cds	no	νεόπλουτων	inclusive
EL268	n	pa	yes	υπουργός-σύμβουλος	inclusive
EL370	n	svp	no	φανατικός	conservative
EL2489	n	ps	yes	Αθίγγανος	inclusive
EL960	n	ps	yes	υβριδικό ανθρωπογενείς	inclusive
EL218	n	ddp	yes	νοητική υστέρηση	inclusive
EL823	n	cds	no	συνωμοσία της σιωπής	inclusive
EL797	n	cds	no	πλήθος	inclusive
EL840	n	om	no	Γκέι	conservative
EL1903	n	an	no	Κριάρι	inclusive
EL1556	n	ddp	yes	πρωκτός	conservative
EL1657	v	cds	no	σκευωρώ	inclusive
EL238	n	asm	no	ballock	inclusive
EL487	n	dmc	yes	bumbler	conservative
EL1199	n	dmc	yes	κακό	conservative
EL1331	n	svp	no	ματαιοπονία	conservative
EL1738	n	an	no	στραβός πρόσωπο	inclusive
EL679	n	qas	no	αλητεία	conservative
EL2390	n	ddp	yes	στραβόξυλο	conservative
EL2421	n	om	no	σταυρό κομμό	inclusive
EL1785	n	an	no	νυχτοπούλι	inclusive
EL709	n	cds	no	φυλετικές κοινωνίες	inclusive
EL70	n	om	no	πρωκτική συνουσία	inclusive
EL1018	n	pr	no	παλλακίδα	inclusive
EL1964	n	pa	yes	μνηστήρας	inclusive
EL1090	n	om	no	χαυλιόδοντας	inclusive
EL173	n	ddp	yes	βλαξ	inclusive
EL1328	n	svp	no	dillydallier	conservative
EL185	n	or	no	lunkhead	conservative
EL2077	n	qas	no	κακό-maker	conservative
EL237	n	asm	no	αρχίδια	inclusive
EL1307	n	cds	no	δωρεάν κτίστης	inclusive
EL1409	v	asm	no	πηδώ	conservative
EL2362	n	re	no	raper	conservative
EL491	n	dmc	yes	ατζαμής	conservative
EL1152	n	ps	yes	άσκοπα περιφερόμενος	inclusive
EL231	n	is	yes	cheapskate	conservative
EL1401	v	asm	no	συνουσιάζομαι	conservative
EL1578	n	svp	no	απραξία	inclusive
EL1431	n	cds	no	ουτιδανός	conservative
EL1070	n	svp	no	αντιπάθεια	inclusive
EL1676	n	cds	no	ταραχή	conservative
EL267	n	pa	yes	υπουργός	inclusive
EL392	n	cds	no	φυγοδικία	inclusive
EL30	n	re	no	καταχρηστική	inclusive
EL1417	n	an	no	όρνιο	inclusive
EL1317	n	an	no	συνοφρύωση	inclusive
EL339	n	dmc	yes	ψεύδος	inclusive
EL221	n	cds	no	πορνείο	inclusive
EL1513	n	svp	no	υπερφαγία	inclusive
EL178	n	or	no	dunce	conservative
EL387	n	qas	no	κάθαρμα	conservative
EL866	n	cds	no	ανανδρία	conservative
EL1639	n	qas	no	μαγαζάτορας	inclusive
EL1734	n	an	no	νυχτοπεταλούδα	inclusive
EL388	n	re	no	απατεώνας	inclusive
EL350	n	cds	no	topsy-turvydom	inclusive
EL2231	n	re	no	απαγωγή	inclusive
EL385	n	dmc	yes	παλιόμουτρο	conservative
EL1124	n	svp	no	παράσιτος	inclusive
EL638	n	is	yes	απόβλητος	inclusive
EL1694	n	qas	no	Μείγμα	inclusive
EL608	n	an	no	φλυαρώ	inclusive
EL1777	n	cds	no	μαφιόζων	inclusive
EL511	n	an	no	Βόδι	inclusive
EL774	n	qas	no	σύστημα των καστών	inclusive
EL357	n	ps	yes	bedu	inclusive
EL1382	n	cds	no	μεσάζων	inclusive
EL1526	n	an	no	ύαινες	inclusive
EL1746	n	an	no	Γίννος	inclusive
EL840	n	or	no	Γκέι	conservative
EL714	n	an	no	κατσίκα	inclusive
EL308	n	ddp	yes	ηλίθιο πρόσωπο	conservative
EL1592	n	cds	no	δάσκαλος	inclusive
EL407	n	ddp	yes	taleteller	conservative
EL807	n	asm	no	γαμημένος	conservative
EL51	n	asf	no	ηλιθιότητα	conservative
EL850	n	ddp	yes	σπερμολόγος	conservative
EL936	n	ddf	yes	ανάπηρος	inclusive
EL386	n	re	no	απατεών	conservative
EL294	n	an	no	άρπαγας	conservative
EL272	n	pa	yes	υπερασπιστής	inclusive
EL927	n	an	no	strigiformes	inclusive
EL1327	n	svp	no	dallier	conservative
EL650	n	ddp	yes	δύσμορφος	inclusive
EL2277	n	an	no	βατράχι	inclusive
EL302	n	asf	no	patsy	conservative
EL1609	n	dmc	yes	pseud	conservative
EL111	n	ddp	yes	αναλφάβητος	inclusive
EL991	n	cds	no	απορρίπτω	conservative
EL1116	n	qas	no	ρείθρα	inclusive
EL721	n	an	no	Ερίφιον	inclusive
EL228	n	cds	no	οίκους ανοχής	inclusive
EL581	n	re	no	αλήτης	inclusive
EL438	n	cds	no	μιγάς	inclusive
EL605	a	dmc	yes	κακός	conservative
EL1419	n	an	no	Όρνεο	inclusive
EL1336	n	cds	no	φασίστες	conservative
EL885	n	cds	no	σκραπ	conservative
EL184	n	ddp	yes	dumbass	conservative
EL556	n	cds	no	διογκωμένων κεφάλι	conservative
EL571	n	cds	no	κενοδοξία	conservative
EL318	n	ddp	yes	βλακέντιος	conservative
EL66	n	svp	no	slothfulness	inclusive
EL1395	n	dmc	yes	goof-off	conservative
EL1424	n	cds	no	λογοτεχνική hack	conservative
EL38	n	pa	yes	ακαδημαϊκή κοινότητα	inclusive
EL646	n	ddp	yes	κουτός	inclusive
EL1512	n	svp	no	λαιμαργία	inclusive
EL304	n	cds	no	κούτσουρο	conservative
EL1032	n	ps	yes	μπούφος	conservative
EL1683	n	cds	no	διαρρήκτης	inclusive
EL1033	n	ddp	yes	doofus	conservative
EL1434	n	re	no	grand theft	inclusive
EL1558	n	ddp	yes	κωλοτρυπίδα	conservative
EL1200	n	cds	no	αμαρτωλός	conservative
EL175	n	ddp	yes	χαζός	inclusive
EL1758	n	svp	no	luxuria	inclusive
EL1180	n	qas	no	ερασιτέχνης	inclusive
EL577	n	cds	no	έτσι κ 'έτσι	conservative
EL2330	a	ddp	yes	ανόητος	conservative
EL2270	n	an	no	βατράχου	inclusive
EL92	n	cds	no	σύμφυρμα	inclusive
EL1279	n	pa	yes	ιχθυοπώλης	inclusive
EL1566	n	is	yes	χαμηλό εισόδημα	inclusive
EL353	n	cds	no	χάος	conservative
EL301	n	cds	no	bas bleu	inclusive
EL1041	n	cds	no	εγκλήματα	inclusive
EL707	n	cds	no	υπο-φυλή	inclusive
EL1902	n	an	no	πρόβατο	inclusive
EL187	n	asf	no	βλάκας	conservative
EL315	n	ddp	yes	αγαθιάρης	conservative
EL459	n	qas	no	επιχειρηματίας	inclusive
EL1123	n	svp	no	κοιλιόδουλος	inclusive
EL1226	n	cds	no	προμήθεια	conservative
EL2426	n	pr	no	διαβολογυναίκα	conservative
