pos	category	stereotype	lemma	level
n	ddf	yes	ผู้มีดวงตาพิการ	inclusive
a	is	yes	ที่ไม่มีความสุข	inclusive
n	om	no	การร่วมเพศทางทวารหนัก	inclusive
n	an	no	สกุลค้างคาวลูกหนู	inclusive
n	an	no	ความโหดเหี้ยม	inclusive
n	an	no	กา่รร่วมเพศกับสัตว์	conservative
n	or	no	หัวขี้เลื่อย	conservative
n	cds	no	การรับสินบน	conservative
n	qas	no	ละครสัตว์	inclusive
n	qas	no	เรื่องโม้	conservative
n	re	no	ฆาตกร	inclusive
n	dmc	yes	คนตกอับ	inclusive
n	an	no	กระต่าย	inclusive
n	an	no	หมู	inclusive
n	svp	no	ความปรารถนาทางเพศ	inclusive
n	cds	no	เรื่องโกหก	inclusive
n	pr	no	หญิงขายตัว	conservative
n	qas	no	คนงานในไร่	inclusive
v	cds	no	สิ้นลม	inclusive
n	cds	no	คนผิด	inclusive
n	cds	no	คนที่เจ้ากี้เจ้าการ	conservative
n	om	no	โรคชอบแต่งกายลักเพศ	inclusive
n	cds	no	ผู้ร้าย	inclusive
n	cds	no	คนชั้นต่ำ	conservative
n	ddp	yes	ตุ่น	conservative
n	cds	no	คนเลี่ยงงาน	conservative
n	cds	no	โจรลักขโมย	inclusive
n	pr	no	โสเภณีข้างถนน	conservative
n	cds	no	เรื่องเท็จ	inclusive
a	ddp	yes	ที่ไม่รู้หนังสือ	inclusive
n	an	no	ปลาไหล	inclusive
n	asf	no	ขนตรงหัวเหน่า	inclusive
n	pa	yes	สมุหบัญชี	inclusive
n	cds	no	ความเท็จ	conservative
n	svp	no	คนเฉื่อย	conservative
n	cds	no	ผู้ไกล่เกลี่ย	inclusive
a	om	no	รักร่วมเพศ	conservative
n	an	no	ความโหดเหี้ยม	conservative
n	an	no	ปลาเรดดรัม	inclusive
v	cds	no	สิ้นพระชนม์	inclusive
n	re	no	การฉกชิง	inclusive
n	cds	no	ภาพวาดที่ขาดทักษะ	inclusive
a	an	no	ดื้อดึง	inclusive
n	re	no	โจรจี้ปล้น	conservative
n	cds	no	ผู้พิทักษ์สันติราษฎร์	inclusive
n	cds	no	โจรปล้นรถโดยสาร	conservative
n	cds	no	คนสามัญ	conservative
n	ps	yes	นิโกร	conservative
n	an	no	ปลิง	inclusive
a	cds	no	ที่ทุจริต	conservative
n	ddp	yes	คนสติไม่สมประกอบ	inclusive
n	ddp	yes	คนโง่	conservative
v	asm	no	มีเซ็กส์	conservative
n	svp	no	ความใคร่	inclusive
n	cds	no	คนเกาะผู้หญิงกิน	inclusive
v	re	no	ทำให้ทนทุกข์ทรมาน	inclusive
n	ddp	yes	คนหลอกง่าย	conservative
a	an	no	เกี่ยวกับธรรมชาติของสัตว์	inclusive
n	ps	yes	ชาวอิสราเอล	inclusive
n	cds	no	ตำรวจหญิง	conservative
n	re	no	การใช้ความรุนแรงทางเพศ	inclusive
n	an	no	สัตว์จำพวกกบ	inclusive
n	dmc	yes	โจรจี้ชิงทรัพย์	conservative
n	om	no	ผักเฟนเนล	inclusive
n	qas	no	คนขี้เบื่อ	conservative
n	asm	no	คนโง่	conservative
a	om	no	ต่าง	inclusive
n	cds	no	ตำรวจ	inclusive
n	ps	yes	คนไม่เต็มบาท	conservative
n	an	no	จระเข้	inclusive
v	qas	no	ทำงานมักง่าย	conservative
n	dmc	yes	อันธพาล	conservative
n	an	no	จุลชีวิน	inclusive
n	cds	no	เรื่องไม่จริง	conservative
n	svp	no	ความอ่อนเพลีย	inclusive
n	qas	no	ตัวปัญหา	conservative
n	qas	no	แอ็กโคไลต์	inclusive
v	cds	no	เทศน์	conservative
v	re	no	กวาดทรัพย์สิน	inclusive
a	qas	no	เคราะห์ร้าย	conservative
n	cds	no	มาเฟียอิตาลี	conservative
n	re	no	คนชั่ว	conservative
n	dmc	yes	จริยธรรม	inclusive
n	dmc	yes	คนผัดวันประกันพรุ่ง	conservative
n	cds	no	จำอวด	inclusive
n	ps	yes	คนเซ่อซ่า	conservative
n	cds	no	หมาวัด	inclusive
a	is	yes	เคราะห์ร้าย	conservative
n	cds	no	สุนัขกลายพันธุ์	inclusive
n	cds	no	คนพาล	conservative
n	cds	no	ความใหญ่	inclusive
n	pr	no	ข้าราชสำนัก	inclusive
n	ddp	yes	ประตูหลัง	conservative
a	dmc	yes	ปลอม	conservative
n	pa	yes	พนักงานบัญชี	inclusive
a	dmc	yes	หยาบคาย	conservative
n	svp	no	ความปรารถนา	inclusive
n	dmc	yes	สมาชิกแก๊ง	inclusive
a	dmc	yes	ไม่สุภาพ	conservative
n	cds	no	นักต้มตุ๋น	conservative
n	ddp	yes	สาย	conservative
n	cds	no	ห้องพระบังคน	inclusive
n	om	no	ลา	inclusive
a	is	yes	ยากจน	inclusive
n	an	no	หญิงโสเภณี	conservative
n	ps	yes	บาร์บาเรียน	inclusive
n	cds	no	ลัทธิฟาสซิสต์	conservative
n	or	no	เฟนเนล	inclusive
n	ddp	yes	ความโหดเหี้ยม	conservative
n	ddp	yes	คนปากเปราะ	conservative
n	cds	no	ห้องน้ำ	inclusive
n	dmc	yes	คนพูดปด	conservative
n	asf	no	คนเปิ่น	conservative
n	ddp	yes	เหยื่อ	conservative
n	an	no	ไก่เลี้ยง	inclusive
n	asf	no	โมะ	conservative
a	svp	no	โลภ	conservative
n	pa	yes	อาจารย์มหาวิทยาลัย	inclusive
n	asm	no	ดอ	conservative
v	cds	no	ซี้	inclusive
n	is	yes	ความยากจนข้นแค้น	inclusive
n	an	no	ลูกห่าน	inclusive
n	or	no	ต้นน้ำเต้า	inclusive
n	qas	no	ผู้ช่วยบาทหลวง	inclusive
n	cds	no	นักขับลำ	inclusive
n	cds	no	กลุ่มภายใน	inclusive
n	dmc	yes	คนไม่เก่ง	conservative
a	qas	no	น้ำเน่า	conservative
n	cds	no	หนุ่มสำรวย	inclusive
n	ddp	yes	สัตว์ป่า	inclusive
n	cds	no	เด็กเปรต	conservative
n	an	no	วรรณกรรมไร้คุณค่า	conservative
n	ps	yes	คนชั้นต่ำ	conservative
n	cds	no	ปาร์ตี้	inclusive
n	or	no	ปิ๊	conservative
n	qas	no	บ้านสุนัข	inclusive
n	cds	no	คนสิ้นหวัง	inclusive
a	ps	yes	จีน	inclusive
n	dmc	yes	คนโง่	inclusive
n	qas	no	ผู้ทำธุรกิจ	inclusive
n	cds	no	คนเลว	conservative
n	an	no	คนโกง	conservative
v	cds	no	สวาปาม	inclusive
n	pa	yes	คนขายตั๋ว	inclusive
n	asm	no	สีมารูน	inclusive
n	asm	no	พระอัณฑะ	inclusive
n	re	no	การพูดให้ร้าย	inclusive
n	re	no	การใส่ร้าย	conservative
n	ddf	yes	ความอัปลักษณ์	inclusive
n	an	no	โสเภณีข้างถนน	conservative
n	asm	no	คนไม่เอาไหน	conservative
n	dmc	yes	ลูกลิง	inclusive
n	re	no	คนนอกกฎหมาย	inclusive
n	re	no	โจรงัดแงะ	inclusive
n	dmc	yes	โจรปล้นทรัพย์	conservative
n	is	yes	คนยากคนจน	inclusive
n	dmc	yes	คนคดโกง	conservative
n	an	no	จุลชีวัน	inclusive
v	cds	no	เสียชีวิต	inclusive
n	pa	yes	ยาม	inclusive
n	an	no	หมาใน	inclusive
n	cds	no	คนบาป	conservative
n	cds	no	แก็งค์อาชญากร	inclusive
n	cds	no	ความพึงพอใจ	inclusive
n	ddp	yes	นักต้มตุ๋น	conservative
n	dmc	yes	คนขายชาติ	conservative
n	cds	no	อาชญากร	inclusive
n	cds	no	ความวิกลจริต	inclusive
n	an	no	เนื้อปลาไหล	inclusive
n	svp	no	นักกินแหลก	inclusive
n	ddp	yes	ผู้รับเคราะห์	conservative
n	cds	no	ครูผู้หญิง	conservative
n	svp	no	ความกำหนัด	inclusive
n	cds	no	คนน่ารังเกียจ	conservative
n	ps	yes	คนพเนจร	inclusive
n	qas	no	ผู้ช่วยพระ	inclusive
n	is	yes	กระยาจก	inclusive
n	cds	no	คนขี้คุย	conservative
n	qas	no	แบลลัสต์	inclusive
n	an	no	สุนัขเพศเมีย	inclusive
n	an	no	สกุลแองกิลลา	inclusive
n	cds	no	ขี้ขลาด	conservative
a	ddf	yes	แย่	inclusive
n	svp	no	ความขี้เกียจ	conservative
a	ddf	yes	ที่น่าผิดหวัง	conservative
n	ddp	yes	ขาเมาท์	conservative
n	pa	yes	ทนายความ	inclusive
n	qas	no	คนอวดรู้	conservative
n	svp	no	คนไม่ชอบทำงาน	conservative
n	or	no	คนสมองทึบ	conservative
n	dmc	yes	คนไม่เอาไหน	inclusive
n	asm	no	คนไม่เต็ม	conservative
n	svp	no	ความตระหนี่ถี่เหนียว	conservative
n	ps	yes	คนโง่	conservative
n	asm	no	คนโง่เขลา	conservative
n	cds	no	พวกแก๊งอันธพาล	inclusive
n	dmc	yes	คนร้าย	inclusive
n	ddp	yes	เรื่องไร้สาระ	conservative
n	dmc	yes	คนซุ่มซ่าม	conservative
n	an	no	คนเชื่อคนง่าย	conservative
n	qas	no	ผู้จัดการร้าน	inclusive
n	dmc	yes	คนมักง่าย	conservative
n	ddp	yes	การบาดเจ็บทางสมอง	inclusive
v	cds	no	พูดเรื่อยเปื่อย	inclusive
n	asm	no	อัณฑะ	inclusive
n	svp	no	แรงปรารถนา	inclusive
n	pa	yes	สัปเหร่อ	inclusive
n	an	no	วัวตัวเมีย	inclusive
n	asm	no	ลึงค์	inclusive
n	cds	no	การบูชารูปสัญลักษณ์	inclusive
n	asf	no	คนปัญญาอ่อน	conservative
n	cds	no	ฝูงสัตว์ป่า	inclusive
a	ddp	yes	ซึ่งวิกลจริต	inclusive
n	dmc	yes	ความชั่วร้าย	inclusive
n	cds	no	พ่อเล้า	conservative
n	cds	no	คนน่าดูถูก	conservative
n	svp	no	คนตายอดตายอยาก	conservative
n	cds	no	ความทะลึ่ง	conservative
a	ddp	yes	ซึ่งเรียนรู้ได้ช้า	conservative
n	ps	yes	ศาสนายิว	inclusive
n	svp	no	คนตระหนี่	conservative
n	an	no	ปลาฉลามขาว	inclusive
n	qas	no	คนผิด	conservative
a	an	no	ดื้อ	inclusive
a	om	no	ซึ่งแต่งกายลักเพศ	inclusive
v	asm	no	เย็ด	conservative
n	cds	no	คนขี้ขลาด	conservative
n	cds	no	ผู้วางกำหนดการ	inclusive
n	svp	no	คนปล่อยเวลาไปโดยเปล่าประโยชน์	conservative
v	cds	no	สิ้นใจ	inclusive
n	pr	no	นางคณิกา	conservative
a	ddf	yes	ขาพิการ	inclusive
n	cds	no	งานเลี้ยงฉลอง	inclusive
n	re	no	คนฉ้อโกง	inclusive
n	cds	no	คนลายมือหวัด	conservative
n	cds	no	เนื้อเน่าเปื่อย	inclusive
n	cds	no	คนขี้ขโมย	inclusive
n	asm	no	ปลา	inclusive
n	ps	yes	สีดำ	inclusive
n	an	no	นกแร้งกริฟเฟิล	inclusive
n	rci	yes	คนไร้การศึกษา	conservative
n	re	no	การใส่ร้ายป้ายสี	conservative
n	cds	no	ความโกลาหล	inclusive
n	cds	no	โจรย่องเบา	conservative
n	cds	no	ไอ้สารเลว	conservative
n	cds	no	ทางตัน	inclusive
a	svp	no	ตะกละตะกลาม	conservative
n	qas	no	กระต๊อบ	inclusive
n	cds	no	ห้องส้วม	inclusive
a	is	yes	คับแคบ	conservative
n	re	no	ผู้ข่มขืน	conservative
n	ddp	yes	ตัวตลก	conservative
a	ddp	yes	ซึ่งไร้รสชาติ	inclusive
n	cds	no	พวกขวาจัด	conservative
v	cds	no	สวรรคต	inclusive
n	pr	no	เมียเก็บ	conservative
n	asm	no	ไข่	conservative
n	cds	no	การให้กู้เงินโดยคิดดอกเบี้ยสูง	conservative
a	svp	no	เกียจคร้าน	conservative
n	cds	no	นักเลงคุมซ่อง	inclusive
v	qas	no	เตรียมเงินลงทุน	inclusive
n	asm	no	การแข็งตัวของอวัยวะเพศชาย	inclusive
n	cds	no	แมงดา	conservative
n	cds	no	แก๊งค์อันธพาล	conservative
n	cds	no	นักโฆษณาชวนเชื่อ	inclusive
n	qas	no	ตัวก่อกวน	conservative
n	pa	yes	โปรเฟสเซอร์	inclusive
n	ddp	yes	คนไม่เต็ม	conservative
v	qas	no	แต่งหน้าทาปาก	inclusive
v	cds	no	พูดลับหลัง	inclusive
n	ps	yes	คนเชื่อคนง่าย	conservative
n	pr	no	ผู้หญิงน่ารังเกียจ	conservative
n	ddp	yes	คนไม่รู้หนังสือ	inclusive
n	qas	no	สุนัขพันธุ์บลัดเฮานด์	inclusive
n	an	no	ไฟลัมมอลลัสกา	inclusive
n	qas	no	สารผสม	inclusive
n	om	no	คนข่มขืนเด็ก	conservative
n	ddp	yes	คนทรยศ	conservative
v	cds	no	เหี่ยว	inclusive
n	cds	no	เจ้าหนี้หน้าเลือด	inclusive
n	svp	no	คนขี้เกียจ	conservative
n	dmc	yes	โจรย่องเบา	conservative
n	dmc	yes	คนปล่อยเวลาไปโดยเปล่าประโยชน์	conservative
n	om	no	ชาวรักร่วมเพศ	inclusive
n	pr	no	กะหรี่	conservative
n	asf	no	หอย	conservative
n	cds	no	ประชาชน	inclusive
n	cds	no	ลัทธิมูลฐานนิยม	inclusive
n	re	no	โจรปล้นปศุสัตว์	inclusive
n	ddp	yes	คนดุร้ายเหมือนสัตว์	conservative
n	cds	no	คนอวดรู้	conservative
n	dmc	yes	คนไร้การศึกษา	conservative
n	cds	no	ความขี้ขลาด	conservative
n	or	no	กระโหลก	inclusive
n	cds	no	ฝูงนก	inclusive
n	an	no	อันธพาล	conservative
n	cds	no	คนร้าย	inclusive
n	cds	no	เจ้าหนี้	inclusive
n	cds	no	ห้องสุขา	inclusive
n	svp	no	การหมดกำลังจิต	inclusive
n	cds	no	คนสมองทึบ	conservative
v	cds	no	พูดกรอกหู	inclusive
n	an	no	คนชั่ว	conservative
n	qas	no	เรื่องไม่จริง	conservative
a	svp	no	ตะกละ	inclusive
n	pa	yes	คนงุ่มง่าม	conservative
v	re	no	ฉ้อโกง	inclusive
n	an	no	ริ้น	inclusive
n	cds	no	หนอนหนังสือ	conservative
n	an	no	คนดุร้ายเหมือนสัตว์	conservative
n	cds	no	คนสารเลว	conservative
n	ps	yes	คนมองโกลเลีย	inclusive
n	re	no	พวกมาเฟีย	conservative
v	re	no	แหย่	inclusive
v	an	no	เห่า	inclusive
n	an	no	ยุงธรรมดา	inclusive
n	an	no	หมา	inclusive
n	ddp	yes	นักโทษ	inclusive
n	an	no	จุลชีพ	inclusive
n	qas	no	สมุน	inclusive
n	an	no	วงศ์แองกวิลลิแด	inclusive
n	cds	no	แมงดา	inclusive
n	cds	no	คำโกหก	inclusive
n	re	no	ขโมย	inclusive
n	an	no	หนอน	inclusive
n	asf	no	คนไร้สติปัญญา	conservative
n	cds	no	ประชาชน	conservative
n	cds	no	คนพูดโกหก	conservative
n	cds	no	เรื่องไร้สาระ	conservative
n	asm	no	การทำฟาวล์	inclusive
n	svp	no	นิสัยตะกละ	conservative
v	re	no	ล้อเลียน	inclusive
n	an	no	แม่โค	inclusive
n	cds	no	พวกมาเฟีย	inclusive
n	ddp	yes	คนปากพล่อย	conservative
n	ddp	yes	คนซื่อ	conservative
n	cds	no	โจรกรรม	inclusive
n	cds	no	ผู้คลั่งไคล้	inclusive
n	an	no	ผู้ชายที่ถูกสวมเขา	conservative
n	cds	no	คนคุมซ่อง	conservative
a	pa	yes	เกี่ยวกับศาสตราจารย์	inclusive
n	qas	no	เล็ดไข่	inclusive
n	re	no	สมาชิกแก๊ง	inclusive
n	an	no	หมาบ้าน	inclusive
n	qas	no	คนชั้นกลาง	inclusive
n	or	no	จิ๋ม	conservative
n	qas	no	นักกีฬาสมัครเล่น	inclusive
n	dmc	yes	คนเลว	conservative
n	dmc	yes	คนพูดโกหก	conservative
n	cds	no	คนเฉื่อย	conservative
n	asm	no	น้ำตาล	inclusive
n	pa	yes	ผศ.	inclusive
v	qas	no	ล้อเลียน	conservative
n	cds	no	คนอ่อนหัด	conservative
n	re	no	พวกแก๊งอันธพาล	inclusive
n	cds	no	คนเดินวางก้าม	conservative
n	dmc	yes	มอซซาเรลลา	inclusive
n	cds	no	คนไม่ชอบทำงาน	conservative
n	dmc	yes	คนทรยศชาติ	conservative
n	dmc	yes	กุ	inclusive
n	cds	no	คนขลาด	conservative
n	re	no	ผู้ก่อการร้าย	inclusive
n	an	no	ไอ้เข้	inclusive
n	an	no	คนเฉื่อย	conservative
n	qas	no	ชนชั้นกระฎุมพี	inclusive
n	cds	no	คนไร้ค่า	conservative
n	cds	no	ตระกูล	inclusive
v	qas	no	เงอะงะ	conservative
n	an	no	ส่วนน้อยนิด	conservative
n	cds	no	อันธพาล	conservative
n	ddf	yes	คนหลังโกง	inclusive
n	cds	no	กลุ่มมาเฟีย	inclusive
n	asm	no	แอส	conservative
n	an	no	นกแร้ง	inclusive
n	svp	no	ความภูมิใจ	inclusive
v	re	no	ทรมาน	inclusive
n	an	no	วีเซนต์	inclusive
n	re	no	โจรจี้ชิงทรัพย์	conservative
n	ddp	yes	สัตว์	inclusive
n	dmc	yes	คนไร้ค่า	inclusive
n	om	no	เลดี้	inclusive
v	cds	no	พูดไร้สาระ	conservative
n	ddp	yes	คนระยำ	conservative
n	an	no	ไฮยีน่า	inclusive
n	asm	no	สกุณา	inclusive
n	asm	no	ถั่วปากอ้า	inclusive
v	asm	no	เสพเมถุน	conservative
n	cds	no	เรื่องโกหก	conservative
n	dmc	yes	คนเลี่ยงงาน	conservative
n	cds	no	ปัญหา	conservative
n	qas	no	คนไร้ค่า	conservative
n	cds	no	หัวขโมย	inclusive
n	an	no	ม้าแก่	inclusive
n	pr	no	วัวเพศเมีย	inclusive
n	an	no	ตัวเมีย	inclusive
n	cds	no	มาเฟีย	inclusive
n	cds	no	เยาวชนผู้กระทำผิด	conservative
n	qas	no	ช่างทาสีบ้าน	inclusive
n	or	no	กบาล	inclusive
v	cds	no	คุยจ้อ	inclusive
n	cds	no	ความเท็จ	inclusive
n	cds	no	ลูกลิง	conservative
n	cds	no	ไก่อ่อน	conservative
n	pa	yes	ศ.	inclusive
n	om	no	คนรักร่วมเพศ	inclusive
a	asm	no	น้ำตาล	inclusive
n	re	no	หัวขโมย	inclusive
n	ddp	yes	คนไม่มีการศึกษา	conservative
n	an	no	คนไร้การศึกษา	conservative
n	qas	no	ดอน	inclusive
v	cds	no	มูมมาม	inclusive
n	an	no	นกฮูก	inclusive
n	cds	no	เด็กชาย	inclusive
v	cds	no	เข้าโลง	inclusive
n	an	no	อันดับโครโคดีเลีย	inclusive
n	dmc	yes	คนบ้านนอก	conservative
a	cds	no	เสมียน	inclusive
a	cds	no	หัวสูง	conservative
n	ddp	yes	คนสติไม่สมประกอบ	conservative
v	cds	no	ตาย	inclusive
n	re	no	กลุ่มมาเฟีย	inclusive
n	asm	no	ดอกจำปี	conservative
n	re	no	คนสารเลว	conservative
n	or	no	ไอ้ควาย	conservative
n	cds	no	นักเลงคุมซ่อง	conservative
n	qas	no	ลูกอัณฑะ	inclusive
n	pr	no	โสเภณี	conservative
v	qas	no	แหย่	conservative
n	re	no	อาชญากรรมร้ายแรง	inclusive
n	pa	yes	ยามเฝ้าประตู	inclusive
n	om	no	เกย์	conservative
n	qas	no	ศิลปะบาโรก	inclusive
n	an	no	นางแมวยั่วสวาท	conservative
v	qas	no	สับสน	conservative
n	dmc	yes	คนพเนจร	inclusive
n	cds	no	คนทั่วไป	conservative
n	pr	no	การพูดเหลวไหล	conservative
n	om	no	เฟนเนล	inclusive
n	dmc	yes	คนไม่ชอบทำงาน	conservative
n	cds	no	คนระยำ	conservative
n	re	no	คนข่มขืน	conservative
n	an	no	คนโหดร้าย	conservative
n	an	no	สุนัขตัวเมีย	inclusive
n	re	no	การใช้ความรุนแรง	inclusive
n	ddp	yes	ผู้ถูกคุมขัง	inclusive
n	cds	no	ซากโบราณ	inclusive
n	cds	no	คนชอบแกล้ง	conservative
n	om	no	รักร่วมเพศ	inclusive
n	cds	no	อ.	inclusive
n	svp	no	ไฟปรารถนา	inclusive
n	asf	no	น้องนาง	conservative
a	qas	no	ชั้นกลาง	inclusive
n	ddp	yes	คนงุ่มง่าม	conservative
n	or	no	กะหล่ำปลี	inclusive
n	dmc	yes	ผู้ร้าย	inclusive
n	cds	no	คนมักง่าย	conservative
n	ps	yes	ลูกผสม	inclusive
n	cds	no	ความผิดที่น่าอับอาย	inclusive
n	qas	no	ช่างสี	inclusive
n	qas	no	ผู้ติดตาม	inclusive
n	asf	no	คนซื่อ	conservative
n	an	no	แร้ง	inclusive
n	qas	no	งานปัดกวาดเช็ดถู	inclusive
v	asm	no	หลับนอน	conservative
n	cds	no	คนไร้การศึกษา	conservative
n	re	no	การปล้น	inclusive
n	qas	no	สามัญชน	inclusive
n	an	no	แพะ	inclusive
n	an	no	หน้า	inclusive
v	cds	no	ถึงชีพิตักษัย	inclusive
n	qas	no	การเป็นมือสมัครเล่น	conservative
v	qas	no	ทำมักง่าย	conservative
n	cds	no	พ่อสื่อ	inclusive
n	cds	no	ผู้ชม	conservative
a	dmc	yes	ขี้เกียจ	conservative
n	dmc	yes	คนพูดปด	inclusive
a	ddp	yes	ซึ่งไม่สามารถพอ	conservative
n	cds	no	คนไม่มีสติปัญญา	conservative
n	cds	no	โจรจี้ชิงทรัพย์	conservative
n	an	no	ความเดือดดาล	inclusive
n	an	no	นกเค้าแมวเล็ก	inclusive
n	pa	yes	อาจารย์มหาลัย	inclusive
a	is	yes	หรอมแหรม	inclusive
n	asm	no	อวัยวะเพศชาย	inclusive
n	cds	no	คนน่าเบื่อ	conservative
a	ddp	yes	ไร้สมอง	conservative
n	qas	no	วาทศาสตร์	inclusive
n	dmc	yes	ความเท็จ	inclusive
n	dmc	yes	คนไม่ทำงานทำการ	conservative
n	an	no	หมู	conservative
n	qas	no	ม็อบ	inclusive
v	an	no	เห่าเสียงขรม	inclusive
n	asm	no	คนซื่อ	conservative
n	re	no	เด็กซน	inclusive
n	asm	no	ถั่ว	inclusive
n	cds	no	คาราวาน	inclusive
a	ddf	yes	ขี้ริ้วขี้เหร่	conservative
n	cds	no	โจ็กเกอร์	inclusive
n	svp	no	กามารมณ์	inclusive
n	svp	no	ความเดือดดาล	conservative
a	ddp	yes	ซึ่งหลอกง่าย	conservative
n	re	no	มาเฟีย	conservative
a	an	no	ไร้สมอง	conservative
n	ddf	yes	ผู้ทุพพลภาพ	inclusive
n	dmc	yes	คนผิด	conservative
n	cds	no	คามอร์รา	inclusive
n	asf	no	คนโง่	conservative
n	cds	no	มหาชน	inclusive
n	cds	no	มาเฟียซิซิลี	inclusive
n	an	no	คนโง่เขลา	conservative
n	qas	no	ขยะ	inclusive
n	an	no	นกเค้าแมวสกรีช	inclusive
n	dmc	yes	ผู้ใช้เงินสุรุ่ยสุร่าย	inclusive
n	dmc	yes	ผู้ชายเจ้าชู้	conservative
a	an	no	รั้น	inclusive
n	cds	no	ปาปารัซซี่	inclusive
n	ddp	yes	คนชอบนินทา	conservative
n	qas	no	บ้านหมา	inclusive
n	cds	no	คนทำผิดกฎหมาย	inclusive
n	cds	no	เด็กซน	conservative
n	dmc	yes	คนจรจัด	inclusive
n	cds	no	คนนอกกฎหมาย	inclusive
n	an	no	ไก่	inclusive
n	cds	no	ลูกเด็กเล็กแดง	inclusive
n	asf	no	หัวขี้เลื่อย	conservative
n	cds	no	เผ่า	inclusive
n	cds	no	ความตลกลามก	conservative
v	cds	no	เทศนา	conservative
n	cds	no	คนปัญญาอ่อน	inclusive
n	an	no	คนพาล	conservative
n	cds	no	งานกินเลี้ยง	inclusive
n	re	no	การข่มขืนกระทำชำเราเด็ก	inclusive
n	pa	yes	คนชั้นต่ำ	conservative
n	cds	no	ท่อน้ำทิ้ง	inclusive
n	is	yes	ความยากจน	inclusive
n	cds	no	ลูกผสม	inclusive
n	an	no	ดาวยั่ว	conservative
n	an	no	ลาตัวผู้	inclusive
n	ps	yes	คนปล่อยไก่	conservative
n	re	no	การป้ายสี	conservative
n	ddp	yes	คนช่างพูด	conservative
n	cds	no	กองคาราวาน	inclusive
n	asm	no	มัจฉา	inclusive
n	an	no	กระทิง	inclusive
n	ddp	yes	คนซุ่มซ่าม	conservative
a	ps	yes	ผิวดำ	inclusive
n	an	no	คนถ่อย	conservative
n	cds	no	พวกอันธพาล	inclusive
n	cds	no	ฝูงแกะ	inclusive
n	ddp	yes	กา่รร่วมเพศกับสัตว์	conservative
n	cds	no	คนเกียจคร้าน	conservative
n	or	no	ตุ๊ด	conservative
n	re	no	การก่อการร้าย	conservative
n	ddp	yes	เรื่องไร้สาระ	inclusive
v	qas	no	ทำให้เสียหาย	conservative
n	cds	no	คนทำผิดกฎหมายและศีลธรรม	inclusive
n	cds	no	ความมีเล่ห์เหลี่ยม	conservative
n	an	no	แมลงสาบ	inclusive
