n	pr	no	โสเภณี
n	ddp	yes	คนไร้การศึกษา
n	an	no	คนไล่จับผู้หญิง
n	asf	no	น้องนาง
n	svp	no	คนปล่อยเวลาไปโดยเปล่าประโยชน์
n	cds	no	ผู้ชม
n	om	no	คนข่มขืนเด็ก
n	ddp	yes	คนเชื่อคนง่าย
n	dmc	yes	ผู้เยาว์ผู้กระทำผิด
n	dmc	yes	คนขี้จุ๊
n	re	no	การใส่ร้ายป้ายสี
n	dmc	yes	คนผัดวันประกันพรุ่ง
a	dmc	yes	ปลอม
n	asm	no	กระดอ
n	cds	no	ประชาชน
n	cds	no	คนคุมซ่อง
n	an	no	คนไม่เอาไหน
n	cds	no	วรรณกรรมไร้คุณค่า
n	dmc	yes	คนทรยศชาติ
n	an	no	คนไม่มีการศึกษา
n	cds	no	ผู้เยาว์ผู้กระทำผิด
n	asf	no	คนหลอกง่าย
n	cds	no	เล่ห์เหลี่ยม
n	cds	no	เรื่องโกหก
n	pr	no	การขายบริการทางเพศ
n	an	no	คนขี้ขลาด
n	cds	no	คนบ้านนอก
v	ddp	yes	ทำให้โง่เขลา
n	is	yes	เด็กมอมแมม
n	dmc	yes	กลิ่นเหม็น
n	cds	no	มาเฟีย
n	asf	no	หัวขี้เลื่อย
n	qas	no	คนชอบของฟรี
n	re	no	การใส่ร้าย
n	svp	no	คนเฉื่อย
n	dmc	yes	คนโง่
v	asm	no	เย๊ด
n	an	no	หญิงโสเภณี
n	ddp	yes	คนโง่เขลา
n	cds	no	กุ
v	cds	no	พูดไร้สาระ
a	is	yes	เคราะห์ร้าย
n	ddp	yes	คนเปิ่น
n	ddp	yes	รูตูด
n	svp	no	ความตะกละ
n	qas	no	การเป็นมือสมัครเล่น
n	re	no	การข่มขืนโดยคนรู้จัก
n	cds	no	คนถ่อย
v	asm	no	นอน
n	qas	no	เรื่องโม้
n	asf	no	คนปัญญาอ่อน
n	re	no	พวกมาเฟีย
n	an	no	คนไร้สติปัญญา
n	pr	no	การพูดเหลวไหล
n	qas	no	คนมักง่าย
n	an	no	คนเชื่อคนง่าย
a	ddf	yes	ขี้ริ้วขี้เหร่
n	svp	no	คนไม่เอาไหน
n	cds	no	คนร้าย
n	cds	no	นักต้มตุ๋น
n	dmc	yes	นักเลงหัวไม้
n	dmc	yes	คนหลอกลวง
n	an	no	กาฝาก
n	or	no	จิ๋ม
a	qas	no	น้ำเน่า
n	re	no	นักเลงหัวไม้
n	ddp	yes	คนสติไม่สมประกอบ
n	an	no	คนดุร้ายเหมือนสัตว์
a	ddp	yes	ไร้สมอง
n	ddp	yes	คนมักง่าย
n	svp	no	คนตะกละ
n	asf	no	คนโง่
n	cds	no	คนรู้มาก
n	ps	yes	คนงุ่มง่าม
n	asm	no	จู๋
n	cds	no	ความมีเล่ห์เหลี่ยม
a	om	no	ลักเพศ
n	ddp	yes	คนสมองทึบ
n	dmc	yes	โจรจี้ชิงทรัพย์
n	an	no	คนไม่มีสติปัญญา
a	ddf	yes	อัปลักษณ์
n	cds	no	คนอ่อนหัด
n	svp	no	คนตะกละตะกลาม
n	or	no	หอย
v	cds	no	พูดเรื่อยเปื่อย
n	cds	no	คนน่าเบื่อ
n	an	no	คนสมองทึบ
n	dmc	yes	การบิดเบือนข้อเท็จจริง
n	re	no	การข่มขืนกระทำชำเรา
n	pr	no	ภรรยาลับ
n	cds	no	ผู้กระทำความผิด
n	ps	yes	คนทำลาย
n	ddp	yes	คนโหดร้าย
n	asm	no	การเอา
n	qas	no	คำโป้ปด
a	ddp	yes	โง่ๆ
v	asm	no	ล่อ
n	cds	no	คนโง่เง่า
n	dmc	yes	คนซุ่มซ่าม
a	om	no	แต๋ว
n	an	no	วรรณกรรมไร้คุณค่า
n	an	no	คนหลอกง่าย
n	qas	no	คนสะเพร่า
n	qas	no	คนขี้เบื่อ
n	ddp	yes	คนซุ่มซ่าม
n	asf	no	คนซื่อ
n	ps	yes	คนหลอกง่าย
n	pr	no	เมียเก็บ
n	ps	yes	คนสติไม่สมประกอบ
a	qas	no	สติฟั่นเฟือน
n	qas	no	ตัวก่อกวน
n	pr	no	หญิงชู้
n	om	no	ตุ๊ด
n	dmc	yes	โจรร่วมขบวนการ
a	cds	no	เจ้าเล่ห์
n	asf	no	เรื่องไร้สาระ
v	asm	no	มีเซ็กส์
n	asm	no	การเอากัน
a	cds	no	ที่ซื้อได้
n	dmc	yes	ตีนแมว
a	cds	no	ขี้กลัว
v	qas	no	ทำงานสะเพร่า
n	an	no	ผู้หญิงน่ารังเกียจ
n	an	no	ส่วนน้อยนิด
n	dmc	yes	ทริกสเตอร์
n	cds	no	คนซุ่มซ่าม
n	svp	no	ความเกียจคร้าน
n	svp	no	คนกินมูมมาม
a	svp	no	เกียจคร้าน
n	asf	no	สาวน้อย
v	asm	no	รวม เพศ
a	svp	no	ขี้โมโห
n	cds	no	นักเลงคุมซ่อง
n	cds	no	คนไร้สติปัญญา
n	dmc	yes	คนชั่ว
n	asm	no	คนโง่
n	cds	no	คนอวดรู้
n	dmc	yes	นักต้มตุ๋น
n	an	no	คนเลว
n	dmc	yes	ผู้ชายเจ้าชู้
a	svp	no	มักมากในกาม
n	an	no	คนตระหนี่
n	asm	no	นกเขา
n	cds	no	คนปากเปราะ
n	cds	no	คนเกียจคร้าน
n	asm	no	แอส
a	an	no	ขี้ตืด
n	an	no	ไอ้ควาย
n	ps	yes	ผู้ทำลาย
n	dmc	yes	คนพูดปด
n	cds	no	ความขลาด
n	cds	no	เรื่องขี้โม้
n	ddp	yes	คนโง่
n	re	no	สมาชิกมาเฟีย
n	pa	yes	คนไร้การศึกษา
n	asm	no	กระเจี๊ยว
n	cds	no	เนิร์ด
n	dmc	yes	คนชั้นต่ำ
n	cds	no	กลุ่มมาเฟีย
a	dmc	yes	ขี้เกียจ
n	cds	no	ม็อบ
v	qas	no	ทำงานชุ่ย
n	cds	no	คนชอบนินทา
n	ddp	yes	ความโหดเหี้ยม
a	dmc	yes	ไม่สุภาพ
a	om	no	รักร่วมเพศ
n	pr	no	ผู้หญิงขายตัว
n	or	no	โมะ
a	dmc	yes	เลว
n	cds	no	เรื่องโกหกมดเท็จ
n	re	no	คนไม่เอาถ่าน
n	cds	no	คนขี้แย
a	ddp	yes	โง่
n	cds	no	โจรปล้นรถโดยสาร
n	cds	no	ลัทธิฟาสซิสต์
n	qas	no	คนวาดรูปที่ขาดทักษะ
n	cds	no	คนขี้ขลาดตาขาว
n	cds	no	ครูผู้หญิง
n	ddp	yes	เรื่องไร้สาระ
n	ddp	yes	ตุ่น
a	dmc	yes	ใจแคบ
n	cds	no	หนอนหนังสือ
n	an	no	คนทรยศ
a	ddp	yes	ต่ำกว่าปรกติ
n	dmc	yes	โจรปล้นทรัพย์
a	ddf	yes	ขี้เหร่
n	pr	no	นางคณิกา
n	qas	no	คนอวดรู้
n	an	no	ผู้ค้ากำไรเกินควร
n	cds	no	มาเฟียอิตาลี
a	qas	no	ซึ่งวิกลจริต
n	cds	no	เรื่องโม้
n	an	no	คนชั่ว
n	dmc	yes	คนขายชาติ
n	cds	no	คนไม่เอาไหน
n	ddp	yes	หมอเถื่อน
n	pr	no	หญิงงามเมือง
n	pa	yes	คนงุ่มง่าม
n	an	no	อันธพาล
n	cds	no	คนซื่อ
n	an	no	คนไร้ค่า
n	asm	no	ก๊อก
n	re	no	เยาวชนผู้กระทำผิด
n	cds	no	เด็กเปรต
n	cds	no	โจรจี้ชิงทรัพย์
n	cds	no	คนเลวทราม
a	ddp	yes	ที่ไม่มีปัญญา
n	rci	yes	คนชั้นต่ำ
n	dmc	yes	คนน่ารังเกียจ
n	an	no	คนโง่เซ่อ
n	qas	no	คำโกหก
n	an	no	การร่วมเพศกับสัตว์
n	cds	no	ลูกลิง
n	cds	no	สามัญชน
n	dmc	yes	เยาวชนผู้กระทำผิด
n	ddp	yes	คนปากพล่อย
n	cds	no	พวกอันธพาล
n	cds	no	อาชญากร
n	re	no	กลุ่มมาเฟีย
n	dmc	yes	คนไร้ค่า
n	asm	no	ดอ
n	cds	no	คนขี้จุ๊
n	cds	no	มาเฟียซิซิลี
n	asf	no	วรรณกรรมไร้คุณค่า
n	svp	no	ความหยิ่งยโส
n	cds	no	คนไม่ชอบทำงาน
n	cds	no	พฤติกรรมฉ้อโกง
v	qas	no	ทำมักง่าย
n	dmc	yes	คนไม่ทำงานทำการ
n	pr	no	อีเวร
n	dmc	yes	คนเลี่ยงงาน
n	pr	no	หญิงขายบริการทางเพศ
n	pr	no	หญิงขายตัว
n	or	no	หม้อ
v	asm	no	ตีหม้อ
n	re	no	คนข่มขืน
n	is	yes	ขอทาน
n	pr	no	หญิงขายบริการ
n	asf	no	ตุ่น
n	pr	no	สนม
n	ddp	yes	ผู้เคราะห์ร้าย
n	cds	no	คนน่ารังเกียจ
n	cds	no	ความทรนง
n	ddp	yes	คนซื่อ
n	cds	no	ความหยิ่ง
n	ps	yes	คนชั้นต่ำ
n	pr	no	กะหรี่
n	asf	no	คนไม่เต็มบาท
n	cds	no	คนเชื่อคนง่าย
n	cds	no	ขาเมาท์
n	cds	no	การดันทุรัง
n	cds	no	คนพูดโกหก
n	ddf	yes	คนแคระ
n	dmc	yes	ความหยาบคาย
n	ddp	yes	คนโง่เซ่อ
n	an	no	แมลงเม่า
a	dmc	yes	ขี้ตืด
n	dmc	yes	คนเร่ร่อน
n	ddp	yes	คนไม่มีสติปัญญา
n	an	no	นักเลงหัวไม้
n	cds	no	ผู้งมงาย
n	cds	no	ตำรวจหญิง
n	cds	no	เยาวชนผู้กระทำผิด
n	re	no	มาเฟีย
n	cds	no	คนสอดรู้สอดเห็น
a	ddp	yes	ที่ไร้สติปัญญา
n	an	no	คนเฉื่อย
n	asm	no	ตุ่น
n	cds	no	คนบาป
n	cds	no	ตัวตลก
n	an	no	คนพาล
n	cds	no	คนปากโป้ง
a	ddf	yes	ที่น่าผิดหวัง
n	cds	no	ความยโสโอหัง
n	cds	no	เรื่องไม่จริง
n	asm	no	คนซื่อ
n	qas	no	คนงุ่มง่าม
n	or	no	หัวขี้เลื่อย
v	asm	no	เย็ด
n	pr	no	ผู้หญิงหากิน
n	an	no	อีเวร
n	ddp	yes	คนไม่เต็ม
n	cds	no	คนไม่เอาถ่าน
n	cds	no	คนปากพล่อย
n	ddp	yes	คนดุร้ายเหมือนสัตว์
n	asf	no	คนไม่เต็ม
n	cds	no	คนเลว
n	cds	no	คนไร้การศึกษา
n	cds	no	ความรก
n	cds	no	เจ้าหน้าที่ตำรวจ
n	dmc	yes	คนบ้านนอก
n	asm	no	ไข่
n	asf	no	หอย
n	an	no	ผู้ชายที่ถูกสวมเขา
n	svp	no	คนตระหนี่
n	dmc	yes	คนไม่เอาถ่าน
n	an	no	คนโกง
n	cds	no	ตีนแมว
n	cds	no	คนธรรมดาทั่วไป
n	cds	no	ปัญหา
n	cds	no	คนนอกกฎหมาย
n	ddp	yes	ไอ้ควาย
n	asf	no	คนโง่เขลา
n	pr	no	กิ๊ก
n	pr	no	นางกลางเมือง
n	cds	no	ไก่อ่อน
n	cds	no	ผู้เคราะห์ร้าย
n	ps	yes	คนไม่เต็มบาท
n	cds	no	คนที่เจ้ากี้เจ้าการ
n	asf	no	ปิ๊
v	asm	no	ร่วมประเวณี
n	dmc	yes	คนพาล
n	cds	no	พวกขวาจัด
n	qas	no	เพื่อนกิน
v	asm	no	ประเวณี
n	cds	no	พ่อเล้า
n	cds	no	คนชั่ว
n	or	no	คนไร้สติปัญญา
n	rci	yes	คนเถื่อน
n	cds	no	คนไม่มีสติปัญญา
n	an	no	คนโหดร้าย
n	ddp	yes	ก้น
n	or	no	ไอ้ควาย
a	cds	no	ขลาด
n	dmc	yes	คนที่ใช้จ่ายสุรุ่ยสุร่าย
n	qas	no	กาฝาก
n	cds	no	เด็กซน
n	ps	yes	คนปัญญาอ่อน
v	cds	no	พูดเรื่้อยเปื่อย
n	asf	no	ไอ้ควาย
n	cds	no	คนไม่ทำงานทำการ
n	cds	no	การเป็นมือสมัครเล่น
n	re	no	การป้ายสี
n	qas	no	คนไร้การศึกษา
n	ps	yes	นิโกร
n	cds	no	คนที่ชอบเล่นตลก
n	dmc	yes	คนโง่เง่า
n	ps	yes	คนปล่อยไก่
n	cds	no	คนขี้เกียจ
n	asf	no	คนปล่อยไก่
n	dmc	yes	คนถ่อย
n	cds	no	การรับสินบน
n	svp	no	ความเดือดดาล
n	cds	no	ความขี้ขลาด
n	pr	no	หญิงบริการ
n	asm	no	คนเปิ่น
a	svp	no	เต็มไปด้วยราคะ
n	cds	no	แมงดา
n	cds	no	ความตลกลามก
n	dmc	yes	คนไม่เอาไหน
n	om	no	คนข่มขืน
n	re	no	คนสารเลว
n	dmc	yes	คนระยำ
n	asm	no	คนโง่เขลา
v	qas	no	หยอกล้อ
a	cds	no	ขี้ขลาด
n	svp	no	ความตระหนี่ถี่เหนียว
n	an	no	คนไร้สกุลรุนชาติ
n	ddp	yes	ตูด
n	an	no	คนถ่อย
n	cds	no	คนน่าดูถูก
n	pr	no	โสเภณีข้างถนน
v	asm	no	มีเพศสัมพันธ์
n	cds	no	ความบังอาจ
n	cds	no	นักเลงหัวไม้
n	pr	no	ไก่
n	asm	no	คนไม่เต็มบาท
n	cds	no	คนทั่วไป
n	ddp	yes	นักต้มตุ๋น
n	pa	yes	คนชั้นต่ำ
a	ddp	yes	ซึ่งเรียนรู้ได้ช้า
n	pr	no	ผู้หญิงน่ารังเกียจ
n	cds	no	คนเถื่อน
n	cds	no	เรื่องเท็จ
n	cds	no	คนไร้ค่า
a	svp	no	ที่กินมากเกิน
n	re	no	โจรปล้นทรัพย์
n	qas	no	เรื่องไม่จริง
a	dmc	yes	ปลอมแปลง
n	ddp	yes	คนปัญญาอ่อน
n	cds	no	การชักว่าว
n	an	no	คนอ่อนแอ
n	cds	no	คนเฉื่อย
n	cds	no	คนขี้ขลาด
n	asm	no	คนไม่เอาไหน
n	dmc	yes	คนปล่อยเวลาไปโดยเปล่าประโยชน์
n	an	no	คนสารเลว
n	or	no	คนรักร่วมเพศ
n	is	yes	คนตระหนี่
n	cds	no	โกหก
a	ddp	yes	ที่ไม่มีสติปัญญา
n	ddp	yes	คนเซ่อซ่า
n	dmc	yes	คนสารเลว
n	dmc	yes	คนหน้าไหว้หลังหลอก
n	dmc	yes	คนเลว
n	cds	no	คนจัดหาหญิงขายบริการ
n	dmc	yes	คนไม่ทำงานจริงจัง
n	an	no	คนถูกสวมเขา
v	asm	no	เอา
n	cds	no	ตุ่น
a	svp	no	ตะกละตะกลาม
a	svp	no	ขี้ตืด
n	dmc	yes	คนคดโกง
n	an	no	หัวขี้เลื่อย
n	rci	yes	คนไร้การศึกษา
n	asm	no	คนหลอกง่าย
n	cds	no	คนทำผิดกฎหมาย
n	dmc	yes	คนทรยศ
v	cds	no	เทศนา
n	asf	no	คนเชื่อคนง่าย
a	ps	yes	ซึ่งโกรธจัด
v	qas	no	สับสน
v	cds	no	เทศน์
n	re	no	นักข่มขืน
n	qas	no	เรื่องเท็จ
a	dmc	yes	ชั่ว
n	cds	no	ปริศนา
a	cds	no	หัวสูง
n	cds	no	ตร.
v	qas	no	ทำงานลวกๆ
n	dmc	yes	คนสุรุ่ยสุร่าย
n	asm	no	การชักว่าว
n	cds	no	โจรปล้นทรัพย์
n	qas	no	คนก่อปัญหา
n	cds	no	คนขี้คุย
v	qas	no	ทำงานมักง่าย
n	cds	no	โจรร่วมขบวนการ
n	dmc	yes	คนจรจัด
n	cds	no	คนอ่อนแอ
n	asm	no	คนไม่เต็ม
n	an	no	คนขลาด
n	cds	no	เจ้าหนี้หน้าเลือด
n	cds	no	คนเขียนหวัด
n	ps	yes	เด็กดาวน์
a	qas	no	ที่มีจิตฟั่นเฟือน
n	dmc	yes	คนไม่ชอบทำงาน
n	ddp	yes	คนปากเปราะ
n	ddp	yes	ไอ้สารเลว
n	cds	no	คนสารเลว
n	pr	no	การขายตัว
n	cds	no	สมาชิกมาเฟีย
n	cds	no	พฤติกรรมหยาบคาย
n	re	no	การแบล็กเมล์
n	cds	no	ขี้ขลาด
n	an	no	คนไม่เอาถ่าน
n	asm	no	ควย
n	an	no	กา่รร่วมเพศกับสัตว์
n	ddp	yes	คนไม่เต็มบาท
n	cds	no	ผู้ร้าย
n	asf	no	คนสมองทึบ
n	ps	yes	คนเชื่อคนง่าย
n	om	no	เกย์
n	ddp	yes	คนช่างพูด
n	cds	no	คนงุ่มง่าม
n	cds	no	ผู้พิทักษ์สันติราษฎร์
n	svp	no	คนไม่เอาถ่าน
n	cds	no	โจรจี้ปล้น
n	re	no	ผู้ข่มขืน
n	cds	no	แก็งค์อาชญากร
n	cds	no	คนสะเพร่า
n	asf	no	คนไม่มีสติปัญญา
n	svp	no	การไม่ยอมรับความคิดเห็นของผู้อื่น
n	is	yes	ผู้เคราะห์ร้าย
n	ddp	yes	สาย
n	ddp	yes	หัวขี้เลื่อย
n	re	no	ข่มขืน
v	asm	no	ร่วมสุข
n	ddp	yes	คนทรยศ
n	asf	no	คนไร้สติปัญญา
v	asm	no	ฉ้อโกง
v	asm	no	เสพเมถุน
n	asm	no	เจี๊ยว
n	asm	no	คนปล่อยไก่
a	ddp	yes	ซึ่งหลอกง่าย
n	ddp	yes	คนชอบนินทา
n	cds	no	ไอ้สารเลว
n	cds	no	คนลายมือหวัด
n	dmc	yes	คนงุ่มง่าม
n	asm	no	น้องชาย
n	ddp	yes	คนไม่มีการศึกษา
n	re	no	โจรจี้ปล้น
n	dmc	yes	โจรย่องเบา
v	qas	no	เงอะงะ
n	qas	no	คนก่อเรื่อง
n	or	no	คนโง่
n	ddp	yes	คนงุ่มง่าม
a	is	yes	ใจแคบ
n	an	no	หมู
n	cds	no	คนโกง
n	qas	no	คนโง่เง่า
n	or	no	หี
n	cds	no	ความโอหัง
n	cds	no	คนสามัญ
n	dmc	yes	คนไร้การศึกษา
n	qas	no	ของคัดออก
n	ddp	yes	คนปากโป้ง
n	re	no	การข่มขืน
n	svp	no	คนไม่ทำงานทำการ
n	is	yes	คนชั่ว
n	pr	no	หญิงสำส่อน
n	ps	yes	ผู้ทำลายทรัพย์สินทางราชการ
n	ddp	yes	ความโง่เขลา
n	cds	no	คนสมองทึบ
n	cds	no	คนไม่เก่ง
n	cds	no	คนชอบแกล้ง
n	an	no	โสเภณีข้างถนน
n	is	yes	คนขอทาน
n	cds	no	แก๊งค์
n	cds	no	คนระยำ
n	dmc	yes	คนโกง
n	re	no	ผู้กระทำความรุนแรงทางเพศ
n	svp	no	ความขี้เกียจ
n	or	no	คนไม่มีสติปัญญา
n	asf	no	ช่องคลอด
n	cds	no	เด็กอันธพาล
n	qas	no	ตัวปัญหา
n	cds	no	การให้กู้เงินโดยคิดดอกเบี้ยสูง
n	dmc	yes	คนเกียจคร้าน
n	svp	no	คนเลี่ยงงาน
a	dmc	yes	เหม็น
n	ps	yes	คนทำลายทรัพย์สินทางราชการ
n	cds	no	ประชาชี
a	dmc	yes	คับแคบ
n	asm	no	คนเชื่อคนง่าย
v	asm	no	ร่วมรัก
n	cds	no	คนมักง่าย
