id	pos	category	stereotype	lemma	level
TH911	n	pa	yes	คนที่จีบผู้หญิง	inclusive
TH476	n	qas	no	บ้านสุนัข	inclusive
TH955	n	dmc	yes	ตัวตลกหยาบคาย	inclusive
TH280	n	cds	no	กลุ่มภายใน	inclusive
TH546	n	rci	yes	ชาวนา	inclusive
TH100	n	an	no	ความโหดเหี้ยม	conservative
TH1040	n	cds	no	คนขี้แย	conservative
TH188	n	cds	no	คนปากพล่อย	conservative
TH1098	n	re	no	การฉกชิง	inclusive
TH368	n	cds	no	นักหนังสือพิมพ์	inclusive
TH382	n	cds	no	ท่อน้ำทิ้ง	inclusive
TH345	n	asm	no	ไก่ตัวผู้อายุไม่เกินหนึ่งปี	inclusive
TH402	n	cds	no	ความมีเล่ห์เหลี่ยม	conservative
TH927	n	re	no	การฆ่า	inclusive
TH161	n	dmc	yes	คนขี้จุ๊	conservative
TH1019	v	qas	no	แต่งหน้าทาปาก	inclusive
TH1041	n	cds	no	คนขี้บ่น	conservative
TH21	a	an	no	ดื้อ	inclusive
TH491	n	cds	no	จับกัง	inclusive
TH585	n	cds	no	คนน่าเบื่อ	conservative
TH64	n	an	no	คนโง่เซ่อ	conservative
TH745	n	cds	no	กลุ่มก้อน	inclusive
TH1136	a	svp	no	มักมากในกาม	conservative
TH172	n	cds	no	คนไม่เอาถ่าน	conservative
TH763	n	svp	no	อารมณ์โกรธ	inclusive
TH258	n	svp	no	ความหยิ่งยโส	conservative
TH816	n	cds	no	มาเฟีย	inclusive
TH193	n	qas	no	ผู้นำธุรกิจ	inclusive
TH550	n	om	no	ยี่หร่า	inclusive
TH263	n	dmc	yes	คนน่ารังเกียจ	conservative
TH505	a	ddp	yes	ซึ่งวิกลจริต	inclusive
TH117	n	an	no	อีแร้ง	conservative
TH365	n	an	no	เจ้าหูยาว	inclusive
TH957	v	qas	no	สับสน	conservative
TH1095	a	cds	no	เหม็นบูด	inclusive
TH118	n	ps	yes	คนหลอกง่าย	conservative
TH548	n	cds	no	ผู้นิยมลัทธิฟาสซิสต์	conservative
TH870	n	an	no	จุลินทรีย์	inclusive
TH69	n	an	no	ไอ้ควาย	conservative
TH605	v	asm	no	ร่วมสุข	conservative
TH255	n	ps	yes	ภาษาบัลแกเรีย	inclusive
TH183	n	re	no	ผู้ร้าย	inclusive
TH199	n	an	no	อันธพาล	conservative
TH267	n	svp	no	คนไม่ทำงานทำการ	conservative
TH180	n	cds	no	ผู้กระทำความผิด	inclusive
TH696	n	cds	no	อาจารย์	inclusive
TH896	n	cds	no	ขโมยขโจร	inclusive
TH69	n	asf	no	ไอ้ควาย	conservative
TH98	n	qas	no	คนชั้นต่ำ	conservative
TH819	n	cds	no	พวกมาเฟีย	inclusive
TH169	n	cds	no	แก็งค์อาชญากร	conservative
TH512	n	an	no	เนื้อหอยทาก	inclusive
TH507	a	ddp	yes	สติฟั่นเฟือน	inclusive
TH935	n	ddf	yes	ความขี้เหร่	inclusive
TH1015	v	cds	no	มูมมาม	inclusive
TH46	n	an	no	เนื้อปลาไหล	inclusive
TH919	n	re	no	การฆาตกรรม	inclusive
TH886	n	an	no	บั่ว	inclusive
TH928	n	or	no	มะเขือเทศ	inclusive
TH49	n	an	no	เดียรัจฉาน	inclusive
TH69	n	ddp	yes	ไอ้ควาย	conservative
TH720	a	svp	no	ขี้เกียจ	conservative
TH852	n	svp	no	ความภาคภูมิใจ	inclusive
TH178	n	cds	no	คนนอกกฎหมาย	conservative
TH702	n	cds	no	ไปรษณีย์ขยะ	inclusive
TH802	n	an	no	งวง	inclusive
TH964	v	qas	no	ทำงานสะเพร่า	conservative
TH1142	n	ddp	yes	เด็กงี่เง่า	conservative
TH640	n	om	no	ความต้องการมีเพศสัมพันธ์กับเพศเดียวกัน	inclusive
TH35	n	cds	no	วรรณกรรมไร้คุณค่า	conservative
TH1109	a	dmc	yes	สกปรก	inclusive
TH176	n	re	no	คนสารเลว	conservative
TH459	n	asm	no	คนไม่เต็มบาท	conservative
TH204	n	ddp	yes	คนเลวทราม	conservative
TH120	n	asf	no	คนเชื่อคนง่าย	conservative
TH113	n	qas	no	ท่านบารอน	inclusive
TH256	n	ps	yes	ชาวบัลแกเรีย	inclusive
TH722	n	cds	no	คำโป้ปด	inclusive
TH610	v	asm	no	ร่วมเพศ	conservative
TH880	n	an	no	ทาก	inclusive
TH716	a	dmc	yes	ไม่สุภาพ	conservative
TH1076	a	ps	yes	จีน	inclusive
TH146	n	cds	no	โกหก	conservative
TH144	n	pr	no	หญิงโสเภณี	conservative
TH910	n	an	no	อวัยวะที่ใช้ดูด	inclusive
TH65	n	an	no	ตัวตลก	conservative
TH168	n	cds	no	แก๊งค์	inclusive
TH395	n	cds	no	ขยะ	inclusive
TH15	n	pa	yes	อาจารย์มหาลัย	inclusive
TH439	n	om	no	คุณผู้หญิง	inclusive
TH118	n	asf	no	คนหลอกง่าย	conservative
TH766	n	svp	no	ความแค้น	inclusive
TH309	n	cds	no	ความหยิ่ง	conservative
TH1067	a	ps	yes	สีดำ	inclusive
TH650	n	cds	no	ประชาชน	conservative
TH55	n	re	no	การป้ายสี	conservative
TH196	n	cds	no	คนถ่อย	conservative
TH346	n	cds	no	ปัญหา	conservative
TH643	n	ps	yes	ศาสนายิว	inclusive
TH536	n	cds	no	คนคุมซ่อง	inclusive
TH974	n	qas	no	ขอทาน	conservative
TH612	v	asm	no	ล่อ	conservative
TH443	v	asm	no	เยาะเย้ย	inclusive
TH88	n	asm	no	เล็ดไข่	inclusive
TH576	n	dmc	yes	สมาชิกแก๊ง	inclusive
TH182	n	dmc	yes	คนทำผิดกฎหมาย	inclusive
TH323	n	cds	no	กลุ่มญาติพี่น้อง	inclusive
TH373	n	ddp	yes	คนชอบนินทา	conservative
TH966	v	qas	no	ทำงานชุ่ย	conservative
TH161	n	cds	no	คนขี้จุ๊	conservative
TH32	n	qas	no	ผู้ช่วย	inclusive
TH571	n	cds	no	คนเดินวางก้าม	conservative
TH392	v	cds	no	คุยจ้อ	inclusive
TH682	n	cds	no	เด็กซน	inclusive
TH695	n	cds	no	ผู้สอน	inclusive
TH59	n	re	no	การข่มขืน	conservative
TH468	n	cds	no	ความสกปรก	inclusive
TH369	n	om	no	ตุ๊ด	conservative
TH688	n	ddp	yes	ประตูหลัง	conservative
TH678	a	dmc	yes	คับแคบ	conservative
TH624	n	cds	no	นักเขียนรับจ้าง	conservative
TH214	n	qas	no	ความผิดที่น่าอับอาย	inclusive
TH267	n	cds	no	คนไม่ทำงานทำการ	conservative
TH95	n	cds	no	โจรร่วมขบวนการ	inclusive
TH862	n	dmc	yes	โจรปล้นทรัพย์	conservative
TH235	n	cds	no	บอส	inclusive
TH154	n	cds	no	ความโกลาหล	inclusive
TH123	n	ddp	yes	เหยื่อ	conservative
TH282	n	cds	no	กลุ่ม	inclusive
TH711	n	svp	no	ความกำหนัด	inclusive
TH225	n	ddp	yes	คนสะเพร่า	conservative
TH30	n	qas	no	ลูกสมุน	inclusive
TH1043	n	an	no	เหาคน	inclusive
TH412	n	an	no	จระเข้	inclusive
TH172	n	re	no	คนไม่เอาถ่าน	conservative
TH172	n	an	no	คนไม่เอาถ่าน	conservative
TH417	n	ddf	yes	คนหลังค่อม	inclusive
TH422	n	cds	no	คนอ่อนหัด	conservative
TH626	n	an	no	ม้าแก่	inclusive
TH822	n	cds	no	สมาชิกมาเฟีย	conservative
TH1023	v	cds	no	เทศน์	conservative
TH940	n	dmc	yes	ผู้ประสบเคราะห์กรรม	inclusive
TH1050	n	re	no	โจรกรรมทางวรรณกรรม	inclusive
TH251	n	qas	no	ชนชั้นกลาง	inclusive
TH717	n	dmc	yes	คนโกหก	conservative
TH982	v	cds	no	สวาปาม	inclusive
TH542	n	qas	no	คนงานในไร่	inclusive
TH446	n	cds	no	นักปลุกระดม	conservative
TH178	n	cds	no	คนนอกกฎหมาย	inclusive
TH756	v	cds	no	ออกอุบาย	inclusive
TH1013	a	qas	no	น้ำเน่า	conservative
TH454	a	ddp	yes	ซึ่งหลอกง่าย	conservative
TH221	n	ddp	yes	คนผิด	conservative
TH189	n	cds	no	คนปากเปราะ	conservative
TH938	n	dmc	yes	คนดวงตก	inclusive
TH479	n	svp	no	คนตะกละ	conservative
TH881	n	cds	no	ปริศนา	conservative
TH350	n	cds	no	ความอิ่มใจ	inclusive
TH627	n	re	no	การขโมย	inclusive
TH354	n	or	no	กะหล่ำปลี	inclusive
TH221	n	cds	no	คนผิด	conservative
TH783	n	cds	no	ห้องน้ำสาธารณะ	inclusive
TH377	n	an	no	คนทรยศ	conservative
TH816	n	cds	no	มาเฟีย	conservative
TH855	n	cds	no	ไก่อ่อน	conservative
TH810	n	cds	no	เจ้าหน้าที่ตำรวจ	inclusive
TH415	n	an	no	วงศ์โครโคไดลิแด	inclusive
TH1002	v	cds	no	จากไป	inclusive
TH25	n	svp	no	ความขี้เกียจ	conservative
TH1195	n	cds	no	ขี้ขลาด	conservative
TH582	n	cds	no	ผู้ควบคุมนักโทษ	inclusive
TH508	n	re	no	อาชญากรรมร้ายแรง	inclusive
TH765	n	svp	no	ความโกรธ	inclusive
TH325	n	an	no	สกุลคาปรา	inclusive
TH486	n	cds	no	เยาวชนผู้กระทำผิด	conservative
TH1112	n	qas	no	การพูดโอ้อวด	inclusive
TH647	n	ps	yes	ชาวอิสราเอล	inclusive
TH608	v	asm	no	ตีหม้อ	conservative
TH904	n	ps	yes	คนดำ	inclusive
TH8	n	re	no	การทารุณกรรม	inclusive
TH104	n	pa	yes	นิติกร	inclusive
TH115	n	qas	no	ศิลปะบาโรก	inclusive
TH487	n	cds	no	ผู้เยาว์ผู้กระทำผิด	conservative
TH320	n	qas	no	การแสดงละครสัตว์	inclusive
TH173	n	an	no	คนพาล	conservative
TH790	n	cds	no	ห้องสุขาสาธารณะ	inclusive
TH166	n	cds	no	พวกอันธพาล	inclusive
TH419	n	cds	no	พันธุ์ผสม	inclusive
TH270	n	cds	no	ม็อบ	conservative
TH1128	a	dmc	yes	เหม็น	conservative
TH1164	a	ddp	yes	ไม่สามารถ	inclusive
TH179	n	cds	no	อาชญากร	conservative
TH699	n	an	no	ลาตัวผู้	inclusive
TH1194	n	cds	no	คนขี้ขลาดตาขาว	conservative
TH399	n	an	no	เรือด	inclusive
TH177	n	cds	no	โจรปล้นรถโดยสาร	conservative
TH727	n	re	no	การฆ่าทารก	inclusive
TH220	n	dmc	yes	คนโง่เง่า	conservative
TH522	a	cds	no	หยาบคาย	conservative
TH598	v	asm	no	หลับนอน	conservative
TH148	n	dmc	yes	กุ	inclusive
TH683	n	re	no	ลูกลิง	inclusive
TH221	n	dmc	yes	คนผิด	conservative
TH872	n	an	no	จุลชีพ	inclusive
TH79	n	svp	no	ความใจแคบ	inclusive
TH1042	n	an	no	เหา	inclusive
TH563	n	cds	no	จำอวด	inclusive
TH419	n	ps	yes	พันธุ์ผสม	inclusive
TH746	n	svp	no	การไม่ยอมรับความคิดเห็นของผู้อื่น	conservative
TH965	v	qas	no	ทำให้เสียหาย	conservative
TH977	v	re	no	หยอกล้อ	inclusive
TH813	n	cds	no	ตำรวจหญิง	inclusive
TH839	n	cds	no	งานปาร์ตี้	inclusive
TH510	n	asm	no	การแข็งตัวของอวัยวะเพศชาย	inclusive
TH449	n	pr	no	อนุภรรยา	inclusive
TH849	n	asm	no	เสา	inclusive
TH99	n	ddp	yes	คนเถื่อน	conservative
TH68	n	cds	no	ตุ่น	conservative
TH220	n	ddp	yes	คนโง่เง่า	conservative
TH277	a	dmc	yes	เลว	conservative
TH706	n	dmc	yes	การผิดศีลธรรม	inclusive
TH572	n	dmc	yes	คนผัดวันประกันพรุ่ง	conservative
TH528	n	cds	no	วงศ์วาน	inclusive
TH199	n	dmc	yes	อันธพาล	conservative
TH239	n	pr	no	หนูสีน้ำตาล	inclusive
TH887	n	or	no	ต้นน้ำเต้า	inclusive
TH733	n	re	no	ฆาตกร	inclusive
TH885	n	qas	no	ผู้นำลัทธิ	inclusive
TH26	n	svp	no	ความเกียจคร้าน	conservative
TH631	n	re	no	ของโจร	inclusive
TH703	n	cds	no	คนเขียนหวัด	conservative
TH555	n	asm	no	ปลา	inclusive
TH666	n	qas	no	กระท่อม	inclusive
TH233	n	pr	no	วัวควาย	inclusive
TH731	n	svp	no	คนกินมูมมาม	conservative
TH1064	n	cds	no	เจ้าเนื้ออ่อน	inclusive
TH390	v	cds	no	พูดเืพ้อเจ้อ	inclusive
TH1167	n	ddp	yes	เรื่องเหลวไหล	inclusive
TH122	n	dmc	yes	ผู้เคราะห์ร้าย	inclusive
TH314	n	re	no	คนข่มขืน	conservative
TH532	n	cds	no	ความคลั่งไคล้	conservative
TH69	n	or	no	ไอ้ควาย	conservative
TH92	n	qas	no	ลูกอัณฑะ	inclusive
TH176	n	cds	no	คนสารเลว	conservative
TH588	n	cds	no	คนให้ผู้หญิงเลี้ยง	inclusive
TH128	n	pr	no	หญิงงามเมือง	conservative
TH925	n	re	no	การทำให้ตาย	inclusive
TH507	a	qas	no	สติฟั่นเฟือน	conservative
TH381	n	pr	no	แม่วัว	inclusive
TH453	n	or	no	คนไร้สติปัญญา	conservative
TH920	n	re	no	การฆ่าคน	inclusive
TH147	n	cds	no	คำโกหก	conservative
TH505	a	qas	no	ซึ่งวิกลจริต	conservative
TH795	n	ps	yes	ชาวมองโกลเลีย	inclusive
TH457	n	an	no	โจรปล้นสดมภ์	inclusive
TH850	n	is	yes	คนยากไร้	inclusive
TH691	n	ddp	yes	อวิชชา	conservative
TH618	n	an	no	นกแร้งกริฟเฟิล	inclusive
TH405	n	an	no	ดาวยั่ว	conservative
TH744	n	cds	no	แม่สื่อแม่ชัก	inclusive
TH295	n	qas	no	วรรณะ	inclusive
TH315	n	om	no	คนข่มขืนเด็ก	conservative
TH998	v	cds	no	จบชีวิต	inclusive
TH288	n	an	no	ปลาฉลามขาว	inclusive
TH174	n	cds	no	คนโกง	inclusive
TH149	n	cds	no	ความเท็จ	inclusive
TH551	n	or	no	ผักเฟนเนล	inclusive
TH1162	a	ddf	yes	อัปลักษณ์	conservative
TH339	n	asm	no	กระดอ	conservative
TH100	n	ddp	yes	ความโหดเหี้ยม	conservative
TH313	n	an	no	สุนัข	inclusive
TH1127	n	cds	no	ไอ้หัวปิงปอง	conservative
TH1001	v	cds	no	เสียชีวิต	inclusive
TH289	n	an	no	ฉลามขาว	inclusive
TH389	v	cds	no	พูดไร้สาระ	conservative
TH421	n	cds	no	ฝูง	inclusive
TH804	n	cds	no	เนิร์ด	conservative
TH857	n	pr	no	หนู	inclusive
TH897	n	cds	no	ความรักตนเอง	inclusive
TH174	n	cds	no	คนโกง	conservative
TH572	n	svp	no	คนผัดวันประกันพรุ่ง	conservative
TH974	n	is	yes	ขอทาน	conservative
TH1126	a	is	yes	เคราะห์ร้าย	conservative
TH66	n	asf	no	คนโง่	conservative
TH637	n	is	yes	คนยากคนจน	inclusive
TH611	v	asm	no	เอา	conservative
TH298	n	an	no	คนขี้ขลาด	conservative
TH231	n	qas	no	คนขี้เบื่อ	conservative
TH459	n	ps	yes	คนไม่เต็มบาท	conservative
TH316	n	ps	yes	ชาวจีน	inclusive
TH372	n	om	no	คนรักร่วมเพศ	conservative
TH679	a	is	yes	ใจแคบ	conservative
TH607	v	asm	no	ร่วมรัก	conservative
TH35	n	asf	no	วรรณกรรมไร้คุณค่า	conservative
TH516	n	dmc	yes	จริยธรรม	inclusive
TH827	n	om	no	การตุ๋ยเด็ก	inclusive
TH215	n	cds	no	การทำผิดพลาด	inclusive
TH156	n	ps	yes	ชาวเบดูอิน	inclusive
TH718	n	dmc	yes	คนพูดปด	inclusive
TH511	n	cds	no	คนอวดรู้	conservative
TH1046	a	svp	no	โกรธ	inclusive
TH447	n	pr	no	เมียน้อย	inclusive
TH118	n	ddp	yes	คนหลอกง่าย	conservative
TH533	n	cds	no	แมงดา	inclusive
TH118	n	cds	no	คนหลอกง่าย	conservative
TH63	a	an	no	ไร้สมอง	conservative
TH28	n	qas	no	สมุน	inclusive
TH97	n	cds	no	คนงุ่มง่าม	conservative
TH174	n	re	no	คนโกง	conservative
TH328	n	svp	no	ความตระหนี่ถี่เหนียว	conservative
TH1102	n	re	no	ผู้เข้ายึด	inclusive
TH273	n	cds	no	รถเก่า	inclusive
TH807	n	cds	no	คนทำผิด	inclusive
TH72	n	an	no	คนไร้การศึกษา	conservative
TH226	n	an	no	คนขโมยศพ	inclusive
TH181	n	cds	no	คนร้าย	inclusive
TH690	n	is	yes	ความยากจน	inclusive
TH1065	n	cds	no	ทารก	inclusive
TH56	n	re	no	การใส่ร้ายป้ายสี	inclusive
TH1077	a	cds	no	เสมียน	inclusive
TH808	n	cds	no	คนทำผิดกฎหมายและศีลธรรม	inclusive
TH16	n	cds	no	การเป็นมือสมัครเล่น	conservative
TH279	n	an	no	ปาก	inclusive
TH66	n	ddp	yes	คนโง่	conservative
TH522	a	dmc	yes	หยาบคาย	conservative
TH440	n	om	no	สุภาพสตรี	inclusive
TH873	n	an	no	จุลชีวิน	inclusive
TH1140	a	is	yes	หรอมแหรม	inclusive
TH271	n	re	no	คนชั่ว	conservative
TH501	n	pa	yes	ลูกจ้าง	inclusive
TH778	n	dmc	yes	โจรย่องเบา	conservative
TH377	n	ddp	yes	คนทรยศ	conservative
TH219	n	an	no	คนโหดร้าย	conservative
TH548	n	ps	yes	ผู้นิยมลัทธิฟาสซิสต์	inclusive
TH1148	a	is	yes	ยากจน	inclusive
TH1022	v	cds	no	เทศนา	conservative
TH470	n	dmc	yes	ผู้หลอกลวง	conservative
TH442	n	cds	no	ภาพวาดที่ขาดทักษะ	inclusive
TH615	v	asm	no	ปี้	conservative
TH1191	a	cds	no	ที่ทุจริต	conservative
TH634	n	pr	no	การขายตัว	inclusive
TH554	n	dmc	yes	กลิ่นเหม็น	conservative
TH132	n	pr	no	นางคณิกา	conservative
TH463	n	re	no	การก่ออาชญากรรม	inclusive
TH278	a	ddf	yes	แย่	inclusive
TH98	n	dmc	yes	คนชั้นต่ำ	conservative
TH813	n	cds	no	ตำรวจหญิง	conservative
TH860	n	re	no	โจรจี้ปล้น	conservative
TH948	n	an	no	งูไวเปอร์	inclusive
TH506	a	qas	no	ที่มีจิตฟั่นเฟือน	conservative
TH970	n	an	no	กาฝาก	conservative
TH556	n	asm	no	มัจฉา	inclusive
TH772	n	cds	no	โจรปล้นปศุสัตว์	inclusive
TH698	n	cds	no	ครู	inclusive
TH785	n	cds	no	สุขา	inclusive
TH517	n	dmc	yes	ศีลธรรม	inclusive
TH81	n	ddp	yes	คนช่างพูด	conservative
TH310	n	cds	no	พฤติกรรมหยาบคาย	conservative
TH767	n	svp	no	ความโกรธแค้น	inclusive
TH425	n	or	no	ปิ๊	conservative
TH541	n	qas	no	คนงานในฟาร์ม	inclusive
TH433	n	or	no	ต้นฮับเบิร์ดสคว็อช	inclusive
TH287	n	cds	no	คาราวาน	inclusive
TH644	n	ps	yes	คนยิว	inclusive
TH845	n	asm	no	ถั่วลันเตา	inclusive
TH861	n	cds	no	โจรจี้ชิงทรัพย์	conservative
TH131	n	pr	no	ไก่	conservative
TH814	n	cds	no	ตำรวจ	inclusive
TH629	n	re	no	โจรกรรม	inclusive
TH1129	n	an	no	แมลงสาบ	inclusive
TH336	n	asm	no	ไข่	conservative
TH671	n	an	no	หมาป่าไฮยีน่า	inclusive
TH1189	n	pr	no	อีเวร	conservative
TH460	n	asm	no	คนไม่เต็ม	conservative
TH710	n	svp	no	กำหนัด	inclusive
TH1121	v	re	no	เชิด	inclusive
TH361	n	asm	no	การเอากัน	conservative
TH97	n	qas	no	คนงุ่มง่าม	conservative
TH87	n	cds	no	ซ่อง	inclusive
TH431	n	or	no	ต้นแตงกวา	inclusive
TH17	n	an	no	อเมริกันไบสัน	inclusive
TH797	n	pr	no	ตัวมอด	inclusive
TH860	n	dmc	yes	โจรจี้ปล้น	conservative
TH213	n	dmc	yes	คนที่ใช้จ่ายสุรุ่ยสุร่าย	conservative
TH35	n	ddp	yes	วรรณกรรมไร้คุณค่า	conservative
TH71	n	cds	no	คนสมองทึบ	conservative
TH1183	a	om	no	ซึ่งแต่งกายลักเพศ	inclusive
TH36	n	asf	no	เรื่องไร้สาระ	conservative
TH685	n	ddf	yes	ความทุพพลภาพ	inclusive
TH106	n	pa	yes	นักกฎหมาย	inclusive
TH1012	n	or	no	มันฝรั่ง	inclusive
TH622	n	an	no	หมูเลี้ยง	inclusive
TH194	n	qas	no	บุคคลผู้มีอำนาจ	inclusive
TH723	n	dmc	yes	เรื่องเท็จ	inclusive
TH232	n	svp	no	ความเบื่อหน่าย	inclusive
TH798	n	pr	no	มอด	inclusive
TH1131	n	dmc	yes	คนไม่เก่ง	conservative
TH1028	n	dmc	yes	คนหยิบโหย่ง	conservative
TH1171	n	re	no	การข่มขืนกระทำชำเราเด็ก	inclusive
TH55	n	re	no	การป้ายสี	inclusive
TH397	n	an	no	เครื่องดักฟัง	inclusive
TH1137	a	svp	no	เต็มไปด้วยราคะ	conservative
TH375	n	an	no	ใบหน้า	inclusive
TH265	n	ps	yes	คนจรจัด	inclusive
TH1036	n	cds	no	เรื่องนินทา	inclusive
TH687	n	ddp	yes	รูตูด	conservative
TH877	n	qas	no	ตะกั่ว	inclusive
TH1085	a	cds	no	ขี้ขลาด	conservative
TH248	n	an	no	ควาย	inclusive
TH1083	a	cds	no	ขลาด	conservative
TH1006	v	cds	no	สิ้นพระชนม์	inclusive
TH1163	a	ddf	yes	น่าเกลียด	conservative
TH801	n	an	no	ปากและจมูก	inclusive
TH974	n	is	yes	ขอทาน	inclusive
TH119	n	asm	no	คนซื่อ	conservative
TH165	n	cds	no	แก๊งค์อันธพาล	conservative
TH922	n	re	no	ผู้ฆ่า	inclusive
TH894	n	cds	no	ขโมย	inclusive
TH546	n	pa	yes	ชาวนา	inclusive
TH682	n	cds	no	เด็กซน	conservative
TH821	n	cds	no	มาเฟียซิซิลี	inclusive
